Plutonium-238;air;low population density, long-term;kilo Becquerel;2232
Arsenic;soil;forestry;kilogram;2233
Ethane, hexafluoro-, HFC-116;air;urban air close to ground;kilogram;2234
Clay, unspecified, in ground;natural resource;in ground;kilogram;2235
1-Pentanol;water;unspecified;kilogram;2236
Dimethylamine;water;ocean;kilogram;2237
2-Aminopropanol;air;non-urban air or from high stacks;kilogram;2238
Aluminium;soil;unspecified;kilogram;2239
Acrinathrin;soil;agricultural;kilogram;2240
Atrazine;soil;agricultural;kilogram;2241
Propamocarb HCl;soil;agricultural;kilogram;2242
Hydrogen peroxide;air;urban air close to ground;kilogram;2243
Gold, Au 1.8E-4%, in mixed ore, in ground;natural resource;in ground;kilogram;2244
Calcium hydroxide;air;lower stratosphere + upper troposphere;kilogram;2245
Manganese;soil;forestry;kilogram;2246
Thorium-230;water;surface water;kilo Becquerel;2247
Protactinium-234;water;ground-;kilo Becquerel;2248
Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore, in ground;natural resource;in ground;kilogram;2249
Technetium-99;water;ground-;kilo Becquerel;2250
Transformation, from permanent crop, non-irrigated;natural resource;land;square meter;2251
Aniline;air;low population density, long-term;kilogram;2252
Phthalate, dioctyl-;water;ground-, long-term;kilogram;2253
Carbon monoxide, non-fossil;air;lower stratosphere + upper troposphere;kilogram;2254
Dithianon;soil;agricultural;kilogram;2255
Heptane;air;lower stratosphere + upper troposphere;kilogram;2256
Selenium;air;non-urban air or from high stacks;kilogram;2257
Cumene;air;non-urban air or from high stacks;kilogram;2258
Chlorinated solvents, unspecified;water;surface water;kilogram;2259
Cobalt-58;air;low population density, long-term;kilo Becquerel;2260
Magnesium phosphide;soil;agricultural;kilogram;2261
Occupation, annual crop, irrigated, intensive;natural resource;land;square meter-year;2262
Zinc;air;lower stratosphere + upper troposphere;kilogram;2263
Cyfluthrin;soil;agricultural;kilogram;2264
Methyl formate;water;ground-, long-term;kilogram;2265
Xenon-133m;air;urban air close to ground;kilo Becquerel;2266
Krypton-85;water;surface water;kilo Becquerel;2267
Helium;air;unspecified;kilogram;2268
Nitrate;water;unspecified;kilogram;2269
Dissolved solids;water;ground-;kilogram;2270
Terbuthylazin;soil;agricultural;kilogram;2271
Zinc, ion;water;ocean;kilogram;2272
Barium;air;non-urban air or from high stacks;kilogram;2273
Chrysotile, in ground;natural resource;in ground;kilogram;2274
Copper, 0.97% in sulfide, Cu 0.36% and Mo 4.1E-2% in crude ore, in ground;natural resource;in ground;kilogram;2275
Benzene;water;ocean;kilogram;2276
Anthranilic acid;air;lower stratosphere + upper troposphere;kilogram;2277
Cobalt-57;air;lower stratosphere + upper troposphere;kilo Becquerel;2278
Ammonium sulfate;water;unspecified;kilogram;2279
t-Butylamine;air;urban air close to ground;kilogram;2280
Copper;soil;agricultural;kilogram;2281
Acetone;water;ocean;kilogram;2282
Benzo(k)fluoranthene;water;ground-;kilogram;2283
Arsine;air;lower stratosphere + upper troposphere;kilogram;2284
Hydrocarbons, aliphatic, unsaturated;water;ocean;kilogram;2285
Cerium-141;air;low population density, long-term;kilo Becquerel;2286
Primisulfuron;soil;agricultural;kilogram;2287
Zinc, Zn 0.63%, in mixed ore, in ground;natural resource;in ground;kilogram;2288
Toluene;air;non-urban air or from high stacks;kilogram;2289
Transformation, to forest, intensive;natural resource;land;square meter;2290
Benzene, pentachloro-;water;unspecified;kilogram;2291
Lactofen;soil;agricultural;kilogram;2292
Manganese;air;lower stratosphere + upper troposphere;kilogram;2293
Dimethenamid-P;soil;agricultural;kilogram;2294
Monochloroethane;water;ocean;kilogram;2295
Transformation, from pasture, man made, extensive;natural resource;land;square meter;2296
Toluene, 2-chloro;water;ground-, long-term;kilogram;2297
Tin, ion;water;ground-;kilogram;2298
Methane, chlorodifluoro-, HCFC-22;air;low population density, long-term;kilogram;2299
Nickel, Ni 2.5E+0%, in mixed ore, in ground;natural resource;in ground;kilogram;2300
Acenaphthylene;water;ground-;kilogram;2301
Feldspar, in ground;natural resource;in ground;kilogram;2302
Selenium;soil;unspecified;kilogram;2303
Sodium;soil;unspecified;kilogram;2304
Iodine-129;air;urban air close to ground;kilo Becquerel;2305
Sodium, ion;water;ground-, long-term;kilogram;2306
Lanthanum-140;air;non-urban air or from high stacks;kilo Becquerel;2307
Terpenes;air;lower stratosphere + upper troposphere;kilogram;2308
Fenitrothion;soil;agricultural;kilogram;2309
Beryllium;soil;unspecified;kilogram;2310
Thallium, in ground;natural resource;in ground;kilogram;2311
Hydrocarbons, aliphatic, alkanes, cyclic;air;unspecified;kilogram;2312
Carbon-14;water;surface water;kilo Becquerel;2313
Ethane, pentafluoro-, HFC-125;air;lower stratosphere + upper troposphere;kilogram;2314
Chlorine;water;ocean;kilogram;2315
Indium, 0.005% in sulfide, In 0.003%, Pb, Zn, Ag, Cd, in ground;natural resource;in ground;kilogram;2316
Occupation, river, artificial;natural resource;land;square meter-year;2317
1,4-Butanediol;water;unspecified;kilogram;2318
Methane, dichlorofluoro-, HCFC-21;air;unspecified;kilogram;2319
Fluoboric acid;water;ground-, long-term;kilogram;2320
Radium-226;water;ground-;kilo Becquerel;2321
Spodumene, in ground;natural resource;in ground;kilogram;2322
Acetonitrile;air;urban air close to ground;kilogram;2323
Yttrium, in ground;natural resource;in ground;kilogram;2324
Fenhexamid;soil;agricultural;kilogram;2325
Carbon-14;air;non-urban air or from high stacks;kilo Becquerel;2326
Oils, unspecified;water;ocean;kilogram;2327
Xenon, in air;natural resource;in air;kilogram;2328
Sodium;soil;industrial;kilogram;2329
Butanol;air;lower stratosphere + upper troposphere;kilogram;2330
Hydrocarbons, unspecified;air;non-urban air or from high stacks;kilogram;2331
Cobalt-60;air;low population density, long-term;kilo Becquerel;2332
Manganese;air;unspecified;kilogram;2333
Colemanite, in ground;natural resource;in ground;kilogram;2334
Nitrogen;soil;industrial;kilogram;2335
Sulfur;water;surface water;kilogram;2336
Boron trifluoride;air;unspecified;kilogram;2337
Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore, in ground;natural resource;in ground;kilogram;2338
Transformation, from arable land, unspecified use;natural resource;land;square meter;2339
Butane;air;urban air close to ground;kilogram;2340
Trichlorosilane;water;unspecified;kilogram;2341
Carbon monoxide, from soil or biomass stock;air;lower stratosphere + upper troposphere;kilogram;2342
Copper, Cu 0.38%, in mixed ore, in ground;natural resource;in ground;kilogram;2343
Sodium-24;water;ground-, long-term;kilo Becquerel;2344
Noble gases, radioactive, unspecified;air;lower stratosphere + upper troposphere;kilo Becquerel;2345
Cerium-144;water;surface water;kilo Becquerel;2346
Palladium, in ground;natural resource;in ground;kilogram;2347
Tellurium-123m;air;unspecified;kilo Becquerel;2348
Chloridazon;soil;agricultural;kilogram;2349
Isocyanic acid;air;non-urban air or from high stacks;kilogram;2350
Methyl borate;water;ocean;kilogram;2351
Methanol;water;ocean;kilogram;2352
Pinoxaden;soil;agricultural;kilogram;2353
Flurtamone;soil;agricultural;kilogram;2354
N-Bromoacetamide;air;unspecified;kilogram;2355
Nitrogen, organic bound;water;ground-, long-term;kilogram;2356
Urea;water;ground-;kilogram;2357
Chlorimuron-ethyl;soil;agricultural;kilogram;2358
Fenbuconazole;soil;agricultural;kilogram;2359
Mesosulfuron-methyl (prop);soil;agricultural;kilogram;2360
2-Methyl pentane;air;unspecified;kilogram;2361
Benzene, ethyl-;air;low population density, long-term;kilogram;2362
Hydrochloric acid;water;unspecified;kilogram;2363
Rubidium, in ground;natural resource;in ground;kilogram;2364
4-Methyl-2-pentanol;water;ground-, long-term;kilogram;2365
Toluene, 2-chloro;water;unspecified;kilogram;2366
Iprovalicarb;soil;agricultural;kilogram;2367
Butadiene;air;urban air close to ground;kilogram;2368
Boric acid;air;urban air close to ground;kilogram;2369
Hydrocarbons, aliphatic, alkanes, unspecified;water;unspecified;kilogram;2370
Uranium alpha;water;ground-;kilo Becquerel;2371
Methane, trifluoro-, HFC-23;air;low population density, long-term;kilogram;2372
Strontium;soil;unspecified;kilogram;2373
Cyanide;air;non-urban air or from high stacks;kilogram;2374
Phorate;soil;agricultural;kilogram;2375
Niobium-95;air;urban air close to ground;kilo Becquerel;2376
Chromium, ion;water;ground-, long-term;kilogram;2377
Trimethylamine;water;unspecified;kilogram;2378
Praseodymium, 0.42% in bastnasite, 0.042% in crude ore, in ground;natural resource;in ground;kilogram;2379
Imazamox;soil;agricultural;kilogram;2380
2-Nitrobenzoic acid;air;non-urban air or from high stacks;kilogram;2381
Uranium;air;non-urban air or from high stacks;kilogram;2382
Ethylene glycol monoethyl ether;water;ground-, long-term;kilogram;2383
Methane, difluoro-, HFC-32;air;unspecified;kilogram;2384
Propanal;water;unspecified;kilogram;2385
Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground;natural resource;in ground;kilogram;2386
Fosetyl;soil;agricultural;kilogram;2387
m-Xylene;water;ground-;kilogram;2388
2-Propanol;water;unspecified;kilogram;2389
Tetramethyl ammonium hydroxide;air;urban air close to ground;kilogram;2390
Nitrite;water;unspecified;kilogram;2391
Aluminium;soil;industrial;kilogram;2392
Methane, from soil or biomass stock;air;urban air close to ground;kilogram;2393
Aerosols, radioactive, unspecified;air;lower stratosphere + upper troposphere;kilo Becquerel;2394
Ethane, 1,2-dichloro-;water;ground-;kilogram;2395
Manganese-55;water;unspecified;kilo Becquerel;2396
N-Bromoacetamide;air;low population density, long-term;kilogram;2397
Transformation, to annual crop, non-irrigated;natural resource;land;square meter;2398
Transformation, from urban, continuously built;natural resource;land;square meter;2399
Pyraclostrobin;water;surface water;kilogram;2400
Butane;air;low population density, long-term;kilogram;2401
Nitrate;water;surface water;kilogram;2402
VOC, volatile organic compounds, unspecified origin;air;unspecified;kilogram;2403
Anthracene;water;surface water;kilogram;2404
Ethiofencarb;soil;agricultural;kilogram;2405
Clethodim;soil;agricultural;kilogram;2406
Diborane;water;ground-;kilogram;2407
Krypton-85;water;ground-, long-term;kilo Becquerel;2408
Tri-allate;soil;agricultural;kilogram;2409
Zinc, ion;water;surface water;kilogram;2410
Paraffins;water;ground-, long-term;kilogram;2411
Nitrate;water;ground-, long-term;kilogram;2412
Triflumuron;soil;agricultural;kilogram;2413
Pirimiphos methyl;soil;agricultural;kilogram;2414
t-Butylamine;air;non-urban air or from high stacks;kilogram;2415
Cyanide;water;ground-, long-term;kilogram;2416
Uranium alpha;air;non-urban air or from high stacks;kilo Becquerel;2417
Transformation, from river, natural (non-use);natural resource;land;square meter;2418
Cobalt;air;low population density, long-term;kilogram;2419
Dimethyl ether;air;non-urban air or from high stacks;kilogram;2420
o-Nitrotoluene;air;low population density, long-term;kilogram;2421
Metamorphous rock, graphite containing, in ground;natural resource;in ground;kilogram;2422
Niobium-95;air;lower stratosphere + upper troposphere;kilo Becquerel;2423
Dimethenamid;soil;agricultural;kilogram;2424
Benzene, ethyl-;water;ocean;kilogram;2425
Cobalt-60;water;ground-;kilo Becquerel;2426
Copper;soil;forestry;kilogram;2427
Alachlor;soil;agricultural;kilogram;2428
Propanil;soil;agricultural;kilogram;2429
Diborane;air;unspecified;kilogram;2430
Radium-224;water;ground-, long-term;kilo Becquerel;2431
Radon-222;air;urban air close to ground;kilo Becquerel;2432
Cyanide;air;low population density, long-term;kilogram;2433
Xenon-133;air;unspecified;kilo Becquerel;2434
Cycluron;soil;agricultural;kilogram;2435
Technetium-99;water;surface water;kilo Becquerel;2436
1-Pentene;air;lower stratosphere + upper troposphere;kilogram;2437
Gold;water;ground-, long-term;kilogram;2438
Cyclopentane;air;urban air close to ground;kilogram;2439
Methane, fossil;air;urban air close to ground;kilogram;2440
Argon-41;air;non-urban air or from high stacks;kilo Becquerel;2441
Ethylene glycol monoethyl ether;air;urban air close to ground;kilogram;2442
Transformation, from dump site;natural resource;land;square meter;2443
Strontium-89;air;low population density, long-term;kilo Becquerel;2444
Acrylonitrile;water;ground-, long-term;kilogram;2445
Benzene, dichloro;air;unspecified;kilogram;2446
Carbaryl;water;surface water;kilogram;2447
Cesium-134;air;urban air close to ground;kilo Becquerel;2448
Clofentezine;soil;agricultural;kilogram;2449
Sand, unspecified, in ground;natural resource;in ground;kilogram;2450
Antimony;soil;industrial;kilogram;2451
Hexane;air;unspecified;kilogram;2452
Transformation, to annual crop, non-irrigated, extensive;natural resource;land;square meter;2453
Cadmium;air;urban air close to ground;kilogram;2454
Isoproturon;soil;agricultural;kilogram;2455
Thallium;water;ocean;kilogram;2456
Cerium-141;water;surface water;kilo Becquerel;2457
Phenol;air;urban air close to ground;kilogram;2458
Ruthenium-106;air;lower stratosphere + upper troposphere;kilo Becquerel;2459
Methane, dichlorodifluoro-, CFC-12;air;non-urban air or from high stacks;kilogram;2460
Manganese;air;low population density, long-term;kilogram;2461
Cobalt-58;water;unspecified;kilo Becquerel;2462
1-Pentanol;water;ground-, long-term;kilogram;2463
Vanadium;air;urban air close to ground;kilogram;2464
Krypton-85;water;unspecified;kilo Becquerel;2465
Strontium;air;low population density, long-term;kilogram;2466
Silicon;water;unspecified;kilogram;2467
Thorium-234;water;ground-, long-term;kilo Becquerel;2468
Cerium-144;water;ground-;kilo Becquerel;2469
Mercury, in ground;natural resource;in ground;kilogram;2470
Difenoconazole;soil;agricultural;kilogram;2471
Occupation, permanent crop, non-irrigated;natural resource;land;square meter-year;2472
Ethene, tetrachloro-;water;ground-, long-term;kilogram;2473
Lutetium, in ground;natural resource;in ground;kilogram;2474
Ethane, 1,1,1,2-tetrafluoro-, HFC-134a;air;unspecified;kilogram;2475
Magnesium;soil;unspecified;kilogram;2476
Iron-59;air;lower stratosphere + upper troposphere;kilo Becquerel;2477
Quinclorac;soil;agricultural;kilogram;2478
Transformation, to lake, natural (non-use);natural resource;land;square meter;2479
Sodium hydroxide;air;urban air close to ground;kilogram;2480
Water;water;surface water;cubic meter;2481
Magnesium;water;ground-;kilogram;2482
Propane;air;urban air close to ground;kilogram;2483
Tungsten;water;ocean;kilogram;2484
Copper, ion;water;surface water;kilogram;2485
Ethyl acetate;air;unspecified;kilogram;2486
Tetramethyl ammonium hydroxide;air;low population density, long-term;kilogram;2487
Strontium-89;water;ocean;kilo Becquerel;2488
Transformation, from snow and ice (non-use);natural resource;land;square meter;2489
Propylene oxide;air;unspecified;kilogram;2490
Thallium;soil;agricultural;kilogram;2491
Calcium hydroxide;air;non-urban air or from high stacks;kilogram;2492
Benzal chloride;water;unspecified;kilogram;2493
Xenon-137;air;lower stratosphere + upper troposphere;kilo Becquerel;2494
2-Propanol;water;ocean;kilogram;2495
Niobium-95;air;non-urban air or from high stacks;kilo Becquerel;2496
Protactinium-234;water;surface water;kilo Becquerel;2497
Trimethylamine;air;non-urban air or from high stacks;kilogram;2498
Thorium;air;non-urban air or from high stacks;kilogram;2499
Bisphenol A;water;unspecified;kilogram;2500
Transformation, to permanent crop;natural resource;land;square meter;2501
o-Xylene;water;ground-;kilogram;2502
Xylene;air;non-urban air or from high stacks;kilogram;2503
Glutaraldehyde;water;ground-;kilogram;2504
Barium;water;ground-, long-term;kilogram;2505
Chloroacetic acid;air;non-urban air or from high stacks;kilogram;2506
Chlorosilane, trimethyl-;air;urban air close to ground;kilogram;2507
Radium-228;water;surface water;kilo Becquerel;2508
Dimethyl ether;water;ground-;kilogram;2509
Kieserite, in ground;natural resource;in ground;kilogram;2510
2-Propanol;water;surface water;kilogram;2511
Bromine;soil;industrial;kilogram;2512
Acetic acid;air;non-urban air or from high stacks;kilogram;2513
Dipropylamine;water;ground-, long-term;kilogram;2514
Ethylamine;water;ground-;kilogram;2515
Phenol;air;unspecified;kilogram;2516
Mercury;water;ground-, long-term;kilogram;2517
Methyl borate;water;unspecified;kilogram;2518
Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground;natural resource;in ground;kilogram;2519
Tin, ion;water;surface water;kilogram;2520
Isopropylamine;water;unspecified;kilogram;2521
2-Methyl-2-butene;water;unspecified;kilogram;2522
Xenon-135m;air;unspecified;kilo Becquerel;2523
Diethylamine;water;surface water;kilogram;2524
Niobium-95;air;low population density, long-term;kilo Becquerel;2525
Benzene;water;unspecified;kilogram;2526
Boron;air;low population density, long-term;kilogram;2527
Acenaphthylene;air;unspecified;kilogram;2528
Flazasulfuron;soil;agricultural;kilogram;2529
Indoxacarb;soil;agricultural;kilogram;2530
Hydrocarbons, aromatic;water;ground-, long-term;kilogram;2531
Fenpropidin;soil;agricultural;kilogram;2532
Ozone;air;urban air close to ground;kilogram;2533
Heat, waste;air;non-urban air or from high stacks;megajoule;2534
Manganese;air;non-urban air or from high stacks;kilogram;2535
Arsine;air;non-urban air or from high stacks;kilogram;2536
Toluene;air;urban air close to ground;kilogram;2537
Plutonium-alpha;water;ground-, long-term;kilo Becquerel;2538
Cadmium, ion;water;ground-, long-term;kilogram;2539
Hexaconazole;soil;agricultural;kilogram;2540
Methane, fossil;air;lower stratosphere + upper troposphere;kilogram;2541
Propachlor;soil;agricultural;kilogram;2542
Acenaphthene;water;ocean;kilogram;2543
Cyanide;air;urban air close to ground;kilogram;2544
Octaethylene glycol monododecyl ether;air;unspecified;kilogram;2545
Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore, in ground;natural resource;in ground;kilogram;2546
Methane, monochloro-, R-40;air;urban air close to ground;kilogram;2547
Ammonia;air;low population density, long-term;kilogram;2548
DOC, Dissolved Organic Carbon;water;ground-, long-term;kilogram;2549
Trichlorosilane;water;surface water;kilogram;2550
Pyrite, in ground;natural resource;in ground;kilogram;2551
Ethene, chloro-;air;non-urban air or from high stacks;kilogram;2552
Krypton-85;air;unspecified;kilo Becquerel;2553
Iodine;air;urban air close to ground;kilogram;2554
Toluene, 2-chloro;water;ocean;kilogram;2555
Endosulfan;soil;agricultural;kilogram;2556
Thulium, in ground;natural resource;in ground;kilogram;2557
Arsenic;soil;industrial;kilogram;2558
Anthracene;air;unspecified;kilogram;2559
t-Butyl methyl ether;water;ground-, long-term;kilogram;2560
Metazachlor;soil;agricultural;kilogram;2561
Gadolinium, 0.15% in bastnasite, 0.015% in crude ore, in ground;natural resource;in ground;kilogram;2562
Lactic acid;air;non-urban air or from high stacks;kilogram;2563
Americium-241;air;unspecified;kilo Becquerel;2564
Plutonium-238;air;unspecified;kilo Becquerel;2565
Ethane, 1-chloro-1,1-difluoro-, HCFC-142b;air;unspecified;kilogram;2566
Occupation, forest, primary (non-use);natural resource;land;square meter-year;2567
Hexythiazox;soil;agricultural;kilogram;2568
Pentane;air;lower stratosphere + upper troposphere;kilogram;2569
Lithium carbonate;air;non-urban air or from high stacks;kilogram;2570
Sulfuric acid;soil;agricultural;kilogram;2571
Gold, Au 5.4E-4%, Ag 1.5E-5%, in ore, in ground;natural resource;in ground;kilogram;2572
Thorium-232;air;lower stratosphere + upper troposphere;kilo Becquerel;2573
Acephate;air;non-urban air or from high stacks;kilogram;2574
Tin, ion;water;ground-, long-term;kilogram;2575
Particulates, > 2.5 um, and < 10um;air;unspecified;kilogram;2576
Niobium-95;water;surface water;kilo Becquerel;2577
Ethene;water;surface water;kilogram;2578
Spinosad;soil;agricultural;kilogram;2579
Propene;air;unspecified;kilogram;2580
Orbencarb;soil;agricultural;kilogram;2581
Silver, Ag 5.4E-3%, in mixed ore, in ground;natural resource;in ground;kilogram;2582
Ethylene diamine;air;urban air close to ground;kilogram;2583
Dissolved solids;water;surface water;kilogram;2584
Occupation, forest, intensive;natural resource;land;square meter-year;2585
Methane, bromotrifluoro-, Halon 1301;air;urban air close to ground;kilogram;2586
Carbon dioxide, fossil;air;unspecified;kilogram;2587
Esfenvalerate;air;non-urban air or from high stacks;kilogram;2588
Isopropylamine;water;ground-;kilogram;2589
Propene;water;unspecified;kilogram;2590
Daminozide;soil;agricultural;kilogram;2591
Trimethylamine;air;urban air close to ground;kilogram;2592
Europium, in ground;natural resource;in ground;kilogram;2593
Rubidium;water;unspecified;kilogram;2594
Paraffins;water;ocean;kilogram;2595
Paraffins;water;surface water;kilogram;2596
Kieserite, 25% in crude ore, in ground;natural resource;in ground;kilogram;2597
Uranium;air;lower stratosphere + upper troposphere;kilogram;2598
Cobalt-57;water;unspecified;kilo Becquerel;2599
Bromide;water;ocean;kilogram;2600
Ethane, 1,2-dichloro-;air;unspecified;kilogram;2601
Cumene;water;ocean;kilogram;2602
Carbon, organic, in soil or biomass stock;natural resource;in ground;kilogram;2603
Oryzalin;soil;agricultural;kilogram;2604
Argon-41;air;low population density, long-term;kilo Becquerel;2605
1,4-Butanediol;air;lower stratosphere + upper troposphere;kilogram;2606
Hydrocarbons, aromatic;air;non-urban air or from high stacks;kilogram;2607
Transformation, to permanent crop, irrigated, intensive;natural resource;land;square meter;2608
Xenon-135m;air;urban air close to ground;kilo Becquerel;2609
Deltamethrin;soil;agricultural;kilogram;2610
Dimethyl ether;air;unspecified;kilogram;2611
Phosphorus pentachloride;water;unspecified;kilogram;2612
Arsenic;air;lower stratosphere + upper troposphere;kilogram;2613
Ioxynil;soil;agricultural;kilogram;2614
Benzaldehyde;air;low population density, long-term;kilogram;2615
Carbonate;water;ground-, long-term;kilogram;2616
Phenmedipham;soil;agricultural;kilogram;2617
o-Dichlorobenzene;water;ground-;kilogram;2618
Cobalt-57;water;surface water;kilo Becquerel;2619
Monocrotophos;soil;agricultural;kilogram;2620
Carbonyl sulfide;air;unspecified;kilogram;2621
Actinides, radioactive, unspecified;water;surface water;kilo Becquerel;2622
Nitrogen fluoride;air;low population density, long-term;kilogram;2623
Chromium, ion;water;ocean;kilogram;2624
Methyl lactate;air;urban air close to ground;kilogram;2625
Radium-228;air;unspecified;kilo Becquerel;2626
Chloride;soil;industrial;kilogram;2627
1-Pentene;air;non-urban air or from high stacks;kilogram;2628
Isobutane;air;urban air close to ground;kilogram;2629
Transformation, from forest, intensive;natural resource;land;square meter;2630
Oils, unspecified;water;unspecified;kilogram;2631
Endothall;soil;agricultural;kilogram;2632
Iodine-131;air;non-urban air or from high stacks;kilo Becquerel;2633
Manganese;soil;unspecified;kilogram;2634
Chromium-51;air;lower stratosphere + upper troposphere;kilo Becquerel;2635
Zirconium-95;air;lower stratosphere + upper troposphere;kilo Becquerel;2636
Nitrogen;natural resource;in air;kilogram;2637
Radium-228;air;urban air close to ground;kilo Becquerel;2638
Cycloxydim;soil;agricultural;kilogram;2639
Propene;water;ground-, long-term;kilogram;2640
Curium alpha;air;low population density, long-term;kilo Becquerel;2641
Xylene;air;lower stratosphere + upper troposphere;kilogram;2642
Tebupirimphos;soil;agricultural;kilogram;2643
Transformation, from traffic area, rail/road embankment;natural resource;land;square meter;2644
Ethene;air;low population density, long-term;kilogram;2645
Pyridate;soil;agricultural;kilogram;2646
Antimony;air;lower stratosphere + upper troposphere;kilogram;2647
Diborane;air;urban air close to ground;kilogram;2648
Hydrogen-3, Tritium;air;non-urban air or from high stacks;kilo Becquerel;2649
Carbon monoxide, fossil;air;unspecified;kilogram;2650
Glutaraldehyde;water;unspecified;kilogram;2651
Toluene;air;unspecified;kilogram;2652
Polonium-210;water;ocean;kilo Becquerel;2653
Antimony-124;water;ocean;kilo Becquerel;2654
Formaldehyde;water;ground-, long-term;kilogram;2655
1-Pentene;water;ground-;kilogram;2656
Aldehydes, unspecified;air;lower stratosphere + upper troposphere;kilogram;2657
Triethylene glycol;water;ocean;kilogram;2658
Hydrogen;air;low population density, long-term;kilogram;2659
Methyl formate;air;unspecified;kilogram;2660
Boric acid;air;non-urban air or from high stacks;kilogram;2661
Propylamine;air;low population density, long-term;kilogram;2662
Perfluoropentane;air;unspecified;kilogram;2663
Water;air;urban air close to ground;cubic meter;2664
Benzo(b)fluoranthene;water;surface water;kilogram;2665
Sodium sulphate, various forms, in ground;natural resource;in ground;kilogram;2666
Promethium-147;air;lower stratosphere + upper troposphere;kilo Becquerel;2667
Ethene, trichloro-;air;urban air close to ground;kilogram;2668
Iron;air;unspecified;kilogram;2669
Methane, tetrachloro-, R-10;water;ground-;kilogram;2670
Cumene;water;unspecified;kilogram;2671
Diethylene glycol;air;lower stratosphere + upper troposphere;kilogram;2672
TCMTB;soil;agricultural;kilogram;2673
Chlorthal;soil;agricultural;kilogram;2674
Ethylamine;water;unspecified;kilogram;2675
Ethane, 1,1,1,2-tetrafluoro-, HFC-134a;air;lower stratosphere + upper troposphere;kilogram;2676
Oils, unspecified;water;ground-;kilogram;2677
Strontium;air;lower stratosphere + upper troposphere;kilogram;2678
Butyl acetate;air;non-urban air or from high stacks;kilogram;2679
Particulates, > 10 um;air;unspecified;kilogram;2680
Acetonitrile;water;ground-, long-term;kilogram;2681
Methane, dichlorofluoro-, HCFC-21;water;ground-;kilogram;2682
Ethylene glycol monoethyl ether;water;unspecified;kilogram;2683
Indeno(1,2,3-cd)pyrene;water;surface water;kilogram;2684
Dinoseb;soil;agricultural;kilogram;2685
Butene;air;urban air close to ground;kilogram;2686
Chloramine;water;ocean;kilogram;2687
Tellurium-123m;water;ground-;kilo Becquerel;2688
Tellurium-123m;air;lower stratosphere + upper troposphere;kilo Becquerel;2689
4-Methyl-2-pentanone;water;surface water;kilogram;2690
Dimethyl malonate;air;lower stratosphere + upper troposphere;kilogram;2691
Scandium;air;unspecified;kilogram;2692
AOX, Adsorbable Organic Halogen as Cl;water;ground-;kilogram;2693
Iron, 72% in magnetite, 14% in crude ore, in ground;natural resource;in ground;kilogram;2694
Occupation, river, natural (non-use);natural resource;land;square meter-year;2695
Chlorine;water;ground-;kilogram;2696
Chromium-51;air;urban air close to ground;kilo Becquerel;2697
Titanium;air;low population density, long-term;kilogram;2698
Occupation, traffic area, road network;natural resource;land;square meter-year;2699
Uranium-234;water;unspecified;kilo Becquerel;2700
Iodine-129;air;low population density, long-term;kilo Becquerel;2701
Methane, tetrafluoro-, R-14;air;unspecified;kilogram;2702
Lithium, ion;water;surface water;kilogram;2703
Dimethyl ether;water;ground-, long-term;kilogram;2704
Polychlorinated biphenyls;air;low population density, long-term;kilogram;2705
Trifloxystrobin;soil;agricultural;kilogram;2706
Chlorate;water;surface water;kilogram;2707
Radium-228;air;non-urban air or from high stacks;kilo Becquerel;2708
Bromine;air;urban air close to ground;kilogram;2709
2-Nitrobenzoic acid;air;urban air close to ground;kilogram;2710
Profenofos;soil;agricultural;kilogram;2711
Propane;air;non-urban air or from high stacks;kilogram;2712
Monobutyltin;water;ocean;kilogram;2713
Cloransulam-methyl;soil;agricultural;kilogram;2714
Transformation, from permanent crop, irrigated, extensive;natural resource;land;square meter;2715
Anhydrite, in ground;natural resource;in ground;kilogram;2716
Sulfate;water;unspecified;kilogram;2717
Methane, bromo-, Halon 1001;air;low population density, long-term;kilogram;2718
Ethane, hexachloro-;water;ground-, long-term;kilogram;2719
Carbon;soil;forestry;kilogram;2720
Zinc;air;non-urban air or from high stacks;kilogram;2721
Iodine;air;non-urban air or from high stacks;kilogram;2722
Styrene;water;ground-;kilogram;2723
Isoprene;air;non-urban air or from high stacks;kilogram;2724
Prochloraz;soil;agricultural;kilogram;2725
Acrylate, ion;water;surface water;kilogram;2726
Ethylene diamine;water;ground-;kilogram;2727
Boron;water;ocean;kilogram;2728
Parathion;soil;agricultural;kilogram;2729
Ethanol;water;ocean;kilogram;2730
Ethylene diamine;air;lower stratosphere + upper troposphere;kilogram;2731
Ethane;air;urban air close to ground;kilogram;2732
Plutonium-241;air;unspecified;kilo Becquerel;2733
Fluorspar, 92%, in ground;natural resource;in ground;kilogram;2734
Ozone;air;non-urban air or from high stacks;kilogram;2735
Lead-210;air;urban air close to ground;kilo Becquerel;2736
Allethrin;soil;agricultural;kilogram;2737
Xenon-137;air;low population density, long-term;kilo Becquerel;2738
Sulfate;air;low population density, long-term;kilogram;2739
