"model","scenario","region","variable","unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100","2105","2110","2115","2120","2125","2130","2135","2140","2145","2150"
"WITCH 6.0","SSP2_budget1150","southafrica","Final Energy|Transportation|Freight|Truck|Battery-Electric|Electricity","EJ/yr",2.80623852549032e-14,2.99233745221067e-14,7.2e-15,7.2e-15,3.6e-15,3.6e-15,3.6e-15,7.2e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,6.16124974075113e-15,3.6e-15,7.2e-15,6.41791784347597e-15,5.80062137561158e-15,5.31810510888523e-15,3.6e-15,3.6e-15,3.6e-15,7.2e-15,7.2e-15,7.2e-15,7.2e-15,6.39899953829002e-15,5.77467612296083e-15
"WITCH 6.0","SSP2_budget1150","ssa","Final Energy|Transportation|Freight|Truck|Battery-Electric|Electricity","EJ/yr",7.2e-15,7.2e-15,7.2e-15,7.2e-15,7.2e-15,7.2e-15,6.68295184411161e-15,7.2e-15,7.2e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,7.2e-15,7.2e-15,7.2e-15,0.660058791257867,1.28074293940374,1.86847495241078,2.42878566854052,2.96946690792845,3.49572563523305,4.01099588478488,4.51712404682639,5.01453281910285,5.5023742373016,5.97867985990337,6.44051415849526,6.88413530413509,5.47104226213436
"WITCH 6.0","SSP2_budget1150","te","Final Energy|Transportation|Freight|Truck|Battery-Electric|Electricity","EJ/yr",7.94717841588767e-14,5.76791907626411e-14,7.2e-15,7.2e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,7.2e-15,6.39910955006699e-15,5.77521089255888e-15,5.28693219587205e-15,4.90551079442198e-15,4.60862455891079e-15,4.37832236684167e-15,4.20040743549401e-15,4.06327743730106e-15,3.95750407857231e-15,3.87568432202623e-15,3.81269895285447e-15,3.76417177597005e-15,3.72675740407565e-15,3.69789382573432e-15,3.67561586910146e-15,7.2e-15,6.38117242165747e-15,5.74857284506681e-15,5.25976652575376e-15,4.88203094607653e-15
"WITCH 6.0","SSP2_budget1150","usa","Final Energy|Transportation|Freight|Truck|Battery-Electric|Electricity","EJ/yr",7.2e-15,7.2e-15,7.2e-15,7.2e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15,3.6e-15
"WITCH 6.0","SSP2_budget1150","world","Final Energy|Transportation|Freight|Truck|Battery-Electric|Electricity","EJ/yr",1.56870734952482e-08,2.7701212906307e-07,0.0001722161536398,0.00119287121779312,0.0259169970188464,0.0453348190054399,0.0617417525736728,0.076071113199154,0.088534271604286,0.0992598866549726,0.108613630363432,0.157565489704293,0.268022636565857,0.370525701649565,0.820128852094426,1.66311258384208,3.03284527615577,4.44242531688903,5.698160960553,6.82973499455573,7.8696916859215,8.80301087755745,9.66932074635818,10.5017060774959,11.3024245527035,11.8863393374854,12.474774645137,12.5816551785748,12.0245513935105,9.83900836743065
"WITCH 6.0","SSP2_budget1150","brazil","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.289440148520011,0.529194293000011,0.665559506980011,0.824114339100011,1.44e-14,1.44e-14,1.44e-14,0.662856621555396,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.109634991650678,1.44e-14,0.063608463481178,1.44e-14,0.0370744435749243,1.44e-14,1.44e-14,0.016309178111089,0.0123752269615023,0.00938838889914742,0.00712096391046342,1.44e-14,0.000108261036077078,0.00310299334225234,0.00175743545367131,0.00178125133771537
"WITCH 6.0","SSP2_budget1150","canada","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.0113807213600108,0.0516603993200108,0.0817307196000108,0.0873442606500108,8.31049519055775e-06,1.06065316369973e-05,1.35369209640233e-05,1.72769226403973e-05,2.20502178236725e-05,2.81422864106091e-05,3.59174813345164e-05,1.44e-14,5.85057923554368e-05,7.46698640836921e-05,1.44e-14,0.000121629340390392,0.000155233284600288,0.000198121379022658,0.000252858663184687,0.000322718849742009,0.000411880117797928,0.000525675000306819,0.00067090931075977,0.000856269183433272,0.000970602639632229,0.00139477227197183,1.44e-14,0.000935074731976052,0.00141732197873152,0.00107212960732131
"WITCH 6.0","SSP2_budget1150","ccasia","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",3.60000000108e-05,3.60000000108e-05,3.60000000108e-05,8.95053666774667e-05,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14
"WITCH 6.0","SSP2_budget1150","china","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.0364267973333441,0.0756240528600108,0.0966101990800108,0.122126798275011,0.000196607486712758,0.431999999999996,0.42594325942875,0.424081614453088,0.00914719162257579,0.000580292354512673,0.416574702425511,0.410821204443368,0.00111578566748702,0.321273871432233,0.110739786472296,0.151488615713647,0.206185164203269,0.137758946422914,0.134334116033088,0.102369863611813,0.0774664335009231,0.0586190103277018,0.0443546737959502,0.0335590666449347,0.0253889322720456,0.0192060636748199,1.44e-14,0.0109872432594014,0.00509579620970427,0.00628254148527571
"WITCH 6.0","SSP2_budget1150","eu27","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.170559242740011,0.482763281160011,0.532879358280011,0.658358185125011,1.44e-14,1.44e-14,0.0236559140314617,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.166537367756504,0.0597156619827304,0.113099741669001,0.161005297696891,0.119375913505719,0.0754394654380331,0.0701238475223003,0.0530117604490164,0.0400773519487229,0.0302998640323689,0.02290828246949,0.0173201048745635,0.0130951695784658,0.00990082304685657,0.00748563020606902,0.00565952546304213
"WITCH 6.0","SSP2_budget1150","india","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.0044702404800108,0.0062462098800108,0.0201987141600108,0.0579589494750108,0.00385455770974398,1.44e-14,1.44e-14,0.00801334864195799,0.0102272891256164,0.0130529005453819,0.0166591763032182,0.0212617995622352,0.0271360427668524,0.0346332310625462,0.0390289127583097,0.0148288614148852,0.0671758497527282,0.0461002368055249,0.0377176581503626,0.00573073760610013,0.0213641558933007,0.0161185577465837,0.0121648155343552,0.00876500928444525,0.00693472878320065,0.00523784251622456,0.00347980017412592,1.44e-14,0.00225975658958143,0.0017100462377777
"WITCH 6.0","SSP2_budget1150","indonesia","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.0004684003500108,0.0091320597600108,0.0539344321400108,0.189530460400011,0.00302014682574636,1.44e-14,1.44e-14,0.00627866834200779,0.00801334864195799,0.0102272891256164,0.0130529005453819,1.44e-14,0.0212617995622352,0.0266601918279337,0.0343157645949148,0.0440660684321212,0.031989738948387,0.0261278317874527,0.00334317891530992,0.0150942523997563,0.0113850665289498,0.00817966293078414,0.00648311512639747,0.00489422652453084,0.00369562994680161,1.44e-14,0.00210851321768738,0.0015950741279545,0.00120667996421497,1.44e-14
"WITCH 6.0","SSP2_budget1150","japan","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.000116547933344133,0.0050810167600108,0.0142554762200108,0.0187782323750108,0.000668806632113455,0.000853585573445117,0.00108941552940499,0.00139040095408176,0.00177454310217795,0.00226481664317227,0.0028905437241249,0.0036891476607017,1.44e-14,0.00600923280190783,0.00766947302984617,1.44e-14,1.44e-14,0.0159442836029866,1.44e-14,0.00880068687853426,0.0185667331396369,0.0140297093887376,0.0106016055927483,0.00801119287975343,0.00605367545356669,0.0045743793402411,0.00287057584922332,0.00261164364646862,0.00197321903103514,0.00148919817622587
"WITCH 6.0","SSP2_budget1150","korea","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.0011463006400108,0.0116826834200108,0.0181734786200108,0.0270949641000108,0.00114388900056978,0.00145992444097475,0.00186327464666019,0.0023780630774071,0.00303507806015769,0.00387361416892852,0.00494382234404322,0.00630970930597889,1.44e-14,1.44e-14,0.0117373178614765,1.44e-14,0.0213669152839491,0.00509815700835063,0.0158852864446471,0.012078675604191,0.00912040348326943,0.00688742028891058,0.00123179538092861,0.00392878036125416,0.00296759877114877,0.00224170100065462,0.00169344628209367,0.0012793314555073,0.00096651758423048,0.000730211986000581
"WITCH 6.0","SSP2_budget1150","laca","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.00448900076667747,0.0478113670400108,0.104433952140011,0.109514808775011,0.00284565393838999,0.00363185565482365,1.44e-14,0.00591591016137578,1.44e-14,0.00963639427436534,0.012298752341354,0.0156966708550249,0.0200333716049004,0.0255682228140464,0.0326322513634602,1.44e-14,0.0101234378703131,0.0364123994660705,0.0359637039307581,1.44e-14,0.0206761113141623,0.00363372117423574,0.0118541148214103,0.00898698926725908,0.00681237712469606,0.00516315304613839,0.000920185987207513,0.00296425797583455,0.00224537265937408,1.44e-14
"WITCH 6.0","SSP2_budget1150","mena","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",3.60000000108e-05,3.60000000108e-05,3.60000000108e-05,3.60000000108e-05,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14
"WITCH 6.0","SSP2_budget1150","mexico","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",3.60000000108e-05,3.60000000108e-05,3.60000000108e-05,3.60000000108e-05,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14
"WITCH 6.0","SSP2_budget1150","oceania","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.0021161803600108,0.0083923848400108,0.0085291005800108,0.0047890551000108,0.000770911541945915,0.000983900187305012,0.00125573366839868,0.00160266972838872,0.0020454578251204,0.00261058010907351,0.00333183526064075,0.00425235991244417,0.0054272085533676,0.00692664621250637,0.00884035085098333,0.0112827767971422,1.44e-14,1.44e-14,0.0140924706092,0.00680098505790627,0.0111782174686346,0.00867615928732788,1.44e-14,0.00496844190612969,1.44e-14,0.00284490978766109,0.00215211515150448,0.001628415609194,0.00123175214831976,0.000931544112234586
"WITCH 6.0","SSP2_budget1150","othereurope","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.0063139280000108,0.0459774760000108,0.0570814481100108,0.0905819069000108,1.44e-14,1.44e-14,0.000854979502334473,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.00601904604555439,1.44e-14,0.00980439176193183,0.0125131644372815,0.00545987830420671,0.0100505358020133,0.0125723522527233,0.0140497668287774,0.0106089572126475,0.00801087695538759,0.00604898728906636,0.00456744285123875,0.00344861695663698,0.00260370963044939,0.00196567161242892,1.44e-14
"WITCH 6.0","SSP2_budget1150","sasia","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",3.60000000108e-05,3.60000000108e-05,3.60000000108e-05,3.60000000108e-05,0.00664769249583058,0.00848431720076878,0.0108283623664982,1.44e-14,1.44e-14,1.44e-14,0.0287306227233303,0.0209313055259013,0.0420095184202503,0.0422094106695729,0.0310620642936423,0.0229640494633721,0.0170423716108755,0.00226580745731057,0.00145012825321469,0.00708720686768592,0.00529734486238591,0.000528356099468836,1.44e-14,1.44e-14,0.000387711862937944,0.00129593255445461,0.000978783818226125,0.000739431642252272,0.000558737148571769,0.000422956832418267
"WITCH 6.0","SSP2_budget1150","seasia","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.00396598666667747,0.0371087120000108,0.0937230160000108,0.136283310000011,1.44e-14,0.00236636406454815,0.00302014682574636,0.00385455770974398,0.00491950093653946,0.00627866834200779,0.00801334864195798,0.0102272891256164,0.0130529005453819,0.0166591763032182,0.0212617995622352,1.44e-14,0.0340241054909015,0.0426326975421328,0.0337850439693428,0.0256979136565409,0.0193275490943123,0.014604614758193,0.0110368823160989,0.00834136888656715,0.00381668772318765,1.44e-14,0.003602042257535,0.00272278390067389,0.00205817944387134,0.00155580453926884
"WITCH 6.0","SSP2_budget1150","southafrica","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",3.60000000108e-05,3.60000000108e-05,3.60000000108e-05,3.60000000108e-05,0.000192727885483779,0.000245975046823553,1.44e-14,1.44e-14,1.44e-14,0.000652645027265677,0.000832958815157488,0.00106308997810834,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.00339863220087181,0.0026491637008014,0.00325927006360255,0.00358070203550965,0.00359638390585312,0.00287943966440871,0.00218391020538954,0.00165619143883213,0.00125582950429078,0.0002103198035667,0.000721751534503688,0.000547037750461291,0.000414549744397977,0.00031409644885786
"WITCH 6.0","SSP2_budget1150","ssa","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",3.60000000108e-05,0.0001179186800108,0.0015020641400108,0.0021707521500108,0.000770911541945915,1.44e-14,1.44e-14,0.00160266972838872,0.0020454578251204,0.00261058010907351,0.00333183526064075,0.00425235991244417,0.0054272085533676,0.00692664621250637,0.00884035085098333,0.0112827767971422,0.0132599339993317,0.00988182499252861,0.00709676566884319,0.0143603393571365,0.00244360041012509,0.0096620666581097,0.00702058033316906,0.00470698958536495,0.00407699073932445,0.0030733133464746,0.00231773990458139,0.00174862222902484,0.00131973186354916,0.000999052995814608
"WITCH 6.0","SSP2_budget1150","te","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.0007380000000108,0.0013614010000108,0.0091662725000108,0.0081677129000108,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14
"WITCH 6.0","SSP2_budget1150","usa","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.386452110000011,0.989824192000011,1.37679765400001,1.38052218000001,2.23886687777355,2.51947645449183,2.84910095916611,1.06537912644534,0.0247079911747157,0.0117893527632377,0.72513886063183,1.34589255685672,1.26391388755545,0.898629845426404,1.44e-14,0.546413197457819,0.330147589174636,0.250075286024114,0.236859319666036,0.179338720280593,1.44e-14,0.10230612408473,0.0772843542891841,0.0583880573176076,0.0441497669217488,0.0333837739906252,0.0252430647262938,0.0190873561031178,0.0144325901820024,0.0109127865253776
"WITCH 6.0","SSP2_budget1150","world","Final Energy|Transportation|Light-Duty Vehicle|Internal Combustion|Liquids|Biomass","EJ/yr",0.918299605150216,2.30215744772022,3.13475539255022,3.71756942069188,2.25898709332734,2.9695129831923,3.31762558208647,2.18337092771993,0.0659379085319494,0.0636052757491611,1.23583527649863,1.84439749313867,1.39943622902179,1.38557114462709,0.588319477090985,0.862163637399407,0.921381568732061,0.748663218323469,0.685950035752511,0.466752803445642,0.283530079494461,0.330021222798439,0.24794829282935,0.194761713167088,0.142588765411673,0.100513709058736,0.0627400664742486,0.0624537984514968,0.0463889418198112,0.0338611457474312
"WITCH 6.0","SSP2_budget1150","brazil","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,0.318876714242877,0.406965222716783,0.519385337759164,1.44e-14,0.845953721383002,1.0796181923956,1.0794272885934,1.07914093289011,1.07871139933517,1.07806709900275,0.967465656853463,1.07565097275619,1.00986799565313,1.07021468870144,1.02824758947725,1.05798304957824,1.04697457436736,1.03833458314423,1.04453066230951,1.03597044500737,1.02091728694931,1.00205737628963,0.962977803398389,0.901526103309441,0.844041462873541,0.803930105609937
"WITCH 6.0","SSP2_budget1150","canada","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.65351084515241e-13,1.44e-14,1.44e-14,1.44e-14,6.22475988378295e-14,1.44e-14,4.58408191996758e-05,1.44e-14,1.44e-14,9.52997708053918e-05,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.000122237931748937,1.44e-14,0.00178012213460488,0.00133686232743369,0.0014823094013645,0.00114824956228428
"WITCH 6.0","SSP2_budget1150","ccasia","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14
"WITCH 6.0","SSP2_budget1150","china","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,0.431803392513298,1.44e-14,0.00605674057126103,0.0079183855469226,0.422852808377435,0.431419707645498,0.0154252975744999,0.0211787955566425,0.430884214332524,0.110726128567777,0.321260213527715,0.280511384286364,0.225814835796741,0.294241053577097,0.297665883966923,0.329630136388197,0.354533566499088,0.373380989672309,0.387645326204061,0.398440933355076,0.406611067727965,0.412793936325191,0.431999999999996,0.421012756740609,0.426904203790307,0.425717458514735
"WITCH 6.0","SSP2_budget1150","eu27","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,0.0145226791485338,0.0185350276353779,1.44e-14,0.0301916069224407,0.0385329912573594,0.0491789462897425,0.0627661824127771,0.0801073213619402,0.102239497275508,0.130486385332,1.44e-14,0.152832909952193,0.158172081827243,0.185213929057117,0.322497302183425,0.488515172708605,0.64964105923061,0.865610919374252,1.13234383720405,1.46603968316764,1.47343126473052,1.47901944232545,1.48324437762154,1.48643872415315,1.48885391699394,1.49068002173697
"WITCH 6.0","SSP2_budget1150","india","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,0.00491950093653946,0.00627866834200779,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.00517284149663571,0.0415850225708546,0.00482415024728257,0.0258997631944859,0.0342823418496482,0.0662692623939107,0.0506358441067101,0.0558814422534271,0.0598351844656556,0.0632349907155656,0.0650652712168102,0.0667621574837862,0.0685201998258849,0.0719999999999964,0.0697402434104294,0.0702899537622331
"WITCH 6.0","SSP2_budget1150","indonesia","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,0.00385455770974398,0.00491950093653946,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.0166591763032182,1.44e-14,0.000475850938933109,0.000317466467645856,0.000135685822824238,0.0244241450373528,0.045872168212558,0.0686568210847009,0.0569057476002545,0.060614933471061,0.0638203370692267,0.0655168848736133,0.0671057734754799,0.0683043700532092,0.0719999999999964,0.0698914867823234,0.0704049258720563,0.0707933200357958,1.44e-14
"WITCH 6.0","SSP2_budget1150","japan","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.00470839114069458,1.44e-14,1.44e-14,0.00978840702208468,0.0124927634085332,1.44e-14,0.0203493951897638,0.0171708710102029,0.0145802873431568,0.0282752217052589,0.0433913979653494,0.0608990820654406,0.0818952379257872,0.107673197247735,0.140388936585314,0.180227830726468,0.231381431008332,0.282936942497893
"WITCH 6.0","SSP2_budget1150","korea","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.00805296565195653,0.0102778515850389,0.00138011461863549,0.0167415372216882,1.44e-14,0.0221720430160684,0.0189191670522031,0.0323416066867245,0.0475723838056683,0.0639337049041677,0.0743420639449736,0.071645078964648,0.0726062605547534,0.0733321583252476,0.0738804130438085,0.0742945278703949,0.0746073417416717,0.0748436473399016
"WITCH 6.0","SSP2_budget1150","laca","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.44e-14,0.00463527040991378,1.44e-14,0.0075503670643713,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.0416479407580508,0.0430310610352948,0.0314277074510803,0.0506193737256273,0.110504385637333,0.120358598650171,0.176366278825775,0.1681458851786,0.171013010732752,0.173187622875315,0.174836846953872,0.179079814012803,0.177035742024176,0.177754627340637,1.44e-14
"WITCH 6.0","SSP2_budget1150","mena","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14
"WITCH 6.0","SSP2_budget1150","mexico","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14
"WITCH 6.0","SSP2_budget1150","oceania","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.0143999999999964,0.0143999999999964,0.000307529390810787,0.00759901494210454,0.00322178253137623,0.00572384071268293,0.0143999999999964,0.00943155809388111,0.0143999999999964,0.0115550902123497,0.0122478848485063,0.0127715843908168,0.013168247851691,0.0134684558877762
"WITCH 6.0","SSP2_budget1150","othereurope","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,0.000524883247987425,0.000669898811872461,1.44e-14,0.00109119457514591,0.00139267151735974,0.00177744098022613,0.00226851515149553,0.00289526406210663,0.00369517214103655,0.00471608007386959,1.44e-14,0.0076819974917806,1.44e-14,1.44e-14,0.0105104427556417,0.0103320905138737,0.0134416179095676,0.0191513836567767,0.0317650590058502,0.046070298673354,0.0629738200442179,0.0835250935402187,0.108982263033638,0.140889749556785,0.181172384687582,0.183138056299996
"WITCH 6.0","SSP2_budget1150","sasia","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.44e-14,1.44e-14,0.0138200163695632,0.0176381977796201,0.0225112551624047,1.44e-14,0.0157369427512729,0.00478931710941977,0.00458884262492677,0.0157353156481018,0.0238320204492387,0.0297517332580353,0.0445253498460503,0.0453366077018212,0.0396928970648624,0.0414728110364312,0.0462268777487515,0.0467328507723107,0.0466992761584678,0.04626120237478,0.0426336371393477,0.0336715047523125,0.0265529375927296,0.020905743906522,0.016431887337714
"WITCH 6.0","SSP2_budget1150","seasia","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,0.00185410816396335,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.0271360427668524,0.000609125571659112,0.00156905671281261,0.0226288400163971,0.0463020863434699,0.0526724509056985,0.0573953852418178,0.0609631176839119,0.0636586311134437,0.0681833122768232,0.0719999999999964,0.0683979577424758,0.0692772160993369,0.0699418205561395,0.070444195460742
"WITCH 6.0","SSP2_budget1150","southafrica","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,1.44e-14,0.00031393341709697,0.000400667432094479,0.000511364456277399,1.44e-14,1.44e-14,1.44e-14,0.0013568021383392,0.00173166155312389,0.00221008771274313,0.00282069419928285,0.000201367799138994,0.000171530498495853,0.000340729936408254,1.92979645011455e-05,3.61609415767874e-06,0.000720560335602091,0.00141608979462126,0.00194380856117867,0.00234417049572002,0.0033896801964441,0.00287824846550711,0.00305296224954951,0.00318545025561282,0.00328590355115294
"WITCH 6.0","SSP2_budget1150","ssa","Final Energy|Transportation|Freight|Truck|Internal Combustion|Liquids|Biomass","EJ/yr",7.200000072e-07,1.08e-14,1.08e-14,1.08e-14,1.44e-14,0.000983900187305012,0.00125573366839868,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,1.44e-14,0.00114006600067909,0.00451817500748219,0.00730323433116762,3.96606428743265e-05,0.0119563995898857,0.0047379333419011,0.00737941966684174,0.00969301041464585,0.0103230092606864,0.0113266866535362,0.0120822600954294,0.012651377770986,0.0130802681364616,0.0134009470041962
