"model","scenario","region","variable","unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100","2105","2110","2115","2120","2125","2130","2135","2140","2145","2150"
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.94091970699983e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.34e-15,1.18644692195376e-06,5.26951255747465e-06,0.000329840421078033,0.000219662422995429,0.000160537489584377,0.000117016528485854,7.54779363483314e-05,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.34e-15,2.34e-15,1.88739523681049e-10,2.34e-15,2.94091970699983e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.51607081803414e-10,2.11001902502223e-10,4.15747846619713e-06,2.83416812447372e-05,2.25506102580205e-05,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.94091970699983e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.27099488461105e-05,2.01998082476241e-05,1.74826958447557e-05,2.80129649858507e-05,2.22890607692794e-05,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",0.000311886328439047,0.0002103323300803,0.000161065807433038,0.000355257136499639,0.000282667254543037,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,9.32379566125711e-07
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,5.09071855122024e-09,1.14546244477261e-08,1.68671880168901e-08,1.43147916810444e-08,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,0.00112567319374469,0.000895663784051326
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.34e-15,2.62399943500763e-10,2.26185496333986e-10,2.34e-15,2.94091970699983e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,0.000446945927493523,2.34e-15
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",3.69615757394016e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,6.62655329799754e-09,1.1157890267395e-08,9.50335058548994e-09,4.84284334873655e-10,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.94091970699983e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",2.34e-15,1.25872010031934e-11,1.88939909225026e-10,2.34e-15,1.19615946761505e-10,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",7.6894477931097e-11,6.1182587858655e-11,4.86811167433416e-11,2.34e-15,2.94091970699983e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Liquids|Hydrogen|Fossil w/o CCS","EJ/yr",0.00033459835701185,0.00125084829528745,0.0268019515684276,0.0590295909164254,0.046837554396353,0.00888678062436419,0.000129084235822686,7.55043069267138e-05,0.0177861029848102,0.0141518472114676,0.011260192651993,0.0089593914254021,0.00712871415209597,0.00567210015160481,0.00451311687401424,0.00359094927348204,0.00285720867522317,0.00227339368842188,0.00180886993217534,0.00143926256512288,0.00114517727036145,0.000911182582201884,0.000725000154646946,4.68e-14,4.68e-14,4.68e-14,4.68e-14,0.000650976466251183,0.00209058121568624,0.00107293763902218
"WITCH 6.0","SSP2_BAU","brazil","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","canada","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,9.2218853437128e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","ccasia","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.26147476903264e-11,5.95173324385068e-11,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","china","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,0.0324675000000019,0.0258333982458532,2.34e-15,2.34e-15,2.34e-15,2.34e-15,0.00823844009856413,0.00655507519799186,0.005215673153807,0.00414995185038864,0.00330198995463768,0.00262729256955284,0.00209045646439133,0.00166331236960764,0.00132344685766768,0.00105302624875184,0.000837860828438945,0.000666660274294678,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","eu27","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,1.83071883093992e-14,1.45664706663127e-14,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","india","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,1.45664706663127e-14,1.15900958730846e-14,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","indonesia","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,3.69615757394016e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","japan","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.94091970699983e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","korea","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.89172020202284e-14,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","laca","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","mena","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.94091970699983e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","mexico","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","oceania","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","othereurope","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,1.45664706663127e-14,1.15900958730846e-14,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","sasia","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","seasia","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","southafrica","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","ssa","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","te","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","usa","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",2.34e-15,1.61632842506915e-11,2.00864822698719e-11,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15,2.34e-15
"WITCH 6.0","SSP2_BAU","world","Secondary Energy|Liquids|Hydrogen|Fossil w/ CCS","EJ/yr",4.68e-14,3.88201519410179e-11,7.96459347083786e-11,0.0324675000001208,0.0258333982459289,4.81561575739401e-14,4.68e-14,4.68e-14,4.68e-14,0.00823844009860859,0.00655507519803632,0.00521567315385146,0.00414995185043311,0.00330198995468214,0.0026272925695973,0.00209045646443579,0.0016633123696521,0.00132344685771214,0.00105302624879629,0.000837860828483405,0.000666660274339138,4.68e-14,4.68e-14,4.68e-14,4.68e-14,4.68e-14,4.68e-14,4.68e-14,4.68e-14,4.68e-14
"WITCH 6.0","SSP2_BAU","brazil","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",7.2e-15,7.2e-15,7.2e-15,7.2e-15,3.6e-15,3.6e-15,0.0713899408162671,0.12431421733206,0.156695572342049,0.18217559088813,0.205378629233076,0.224310898793489,0.240320236788409,0.253475614030159,0.264779833535482,0.274644454144968,0.283035307940826,0.290612875440564,0.29765663713272,0.304390170746306,0.303578881484981,0.30269924039006,0.301766399970224,0.300789950616027,0.299775374853959,0.29872514991091,0.297639582796273,0.29651744175704,0.29535643267002,0.294153557384101
"WITCH 6.0","SSP2_BAU","canada","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",0.000434674308795647,0.00358094317675924,0.00431452784143305,0.0044688316493439,0.00338498413905198,0.0025640074455087,0.0509371228104317,0.0882096913454584,0.117539352570313,0.140960784753349,0.161101402558419,0.178132009578323,0.19301860686174,0.206087451172821,0.217696912562385,0.227601391550509,0.236071078718921,0.243479446882257,0.249698373900793,0.255110736308931,0.255100080878417,0.254893808251077,0.254535979047829,0.254057994646816,0.253481942850885,0.252823079977986,0.252091673723882,0.251294371761112,0.250435217847752,0.249516405620327
"WITCH 6.0","SSP2_BAU","ccasia","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",7.2e-15,7.2e-15,1.38052644993359e-05,1.14362568011734e-05,8.66256572355464e-06,6.56159145803947e-06,4.97017671625231e-06,0.0329953687658686,0.0560090022200201,0.0725814639615981,0.086088910198107,0.0968383805705139,0.105906826425906,0.113941577218414,0.121166946809996,0.127804216702531,0.134239532186526,0.140676203748838,0.147109822823984,0.153501810827689,0.156229191731825,0.158839380657401,0.161320060715598,0.163676828915756,0.165897453405311,0.167968884366217,0.169877696819711,0.171610448815288,0.173153976582172,0.174495641959689
"WITCH 6.0","SSP2_BAU","china","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",7.2e-15,0.000262809135616365,0.00967747978385916,0.0649269731664663,0.049179918065961,0.0372520729523855,0.175525846890126,0.266534283880436,0.327069118097121,0.366709432743316,0.394210307869415,0.409858106418285,0.4198159156289,0.42492974229551,0.426025304924285,0.424490943883699,0.420922512843114,0.416292665701502,0.411732710850542,0.406246389836717,0.391691354687144,0.378147762792127,0.365584938396492,0.353963810102047,0.34324067510235,0.33336985251709,0.32430552665676,0.316003001376354,0.308419528330041,0.301514829032463
"WITCH 6.0","SSP2_BAU","eu27","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",8.40794592271236e-05,0.00146068651920277,0.00307600661007748,0.013884216104114,0.0105168095339912,0.270339805663713,0.456724128930472,0.590102030693749,0.69156637048502,0.769656961323713,0.843560694873437,0.896324407784447,0.937873907696214,0.972534852640442,1.00177147932893,1.02688859938575,1.04777263546107,1.06572680352641,1.08285207166391,1.09529770691258,1.08704644127623,1.07864444025158,1.07023232157749,1.06190313386609,1.05371563040058,1.04570401479718,1.03788509543616,1.03026353323126,1.02283568466156,1.01559240907957
"WITCH 6.0","SSP2_BAU","india","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",7.2e-15,7.2e-15,7.2e-15,7.2e-15,3.6e-15,3.6e-15,0.0768695081436584,0.146173364719361,0.205923691421478,0.263749698711327,0.309297371315535,0.343698173302081,0.370306966250276,0.391509455031452,0.408657985693028,0.422983034627192,0.434991115025351,0.445005281446793,0.454108160392983,0.462061169609296,0.458892013703947,0.455842989452657,0.452904373287632,0.450064545108982,0.447311036925545,0.444631199621885,0.442012619955632,0.439443372114352,0.436912159795804,0.434407759731252
"WITCH 6.0","SSP2_BAU","indonesia","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",7.2e-15,7.2e-15,7.2e-15,7.2e-15,3.6e-15,3.6e-15,0.0494077667506468,0.08410514663589,0.107185517152062,0.122763264546705,0.135334425721715,0.145175572440166,0.153098641236877,0.159673114823431,0.165151605603035,0.169745675118858,0.173708146931715,0.176972193545201,0.17986209614094,0.182184511329701,0.180167036449244,0.178233666747364,0.176383793287636,0.174614958216248,0.172923590853593,0.171305503781979,0.169756223783508,0.168270499995845,0.166844985143039,0.165475185141563
"WITCH 6.0","SSP2_BAU","japan","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",7.2e-15,7.2e-15,7.2e-15,7.2e-15,3.6e-15,3.6e-15,0.100241380273686,0.169974426054034,0.219162717542069,0.254065212061883,0.281027363237268,0.299362586028368,0.311733065173092,0.319047356013299,0.323211458889496,0.325416060038028,0.326800312911668,0.327697284872986,0.327353073066702,0.325760790629512,0.317589321535405,0.309708044957254,0.302178091551303,0.295036513085491,0.288303230292581,0.281986122390449,0.276084749273299,0.270593066438409,0.26550139755137,0.260797860023523
"WITCH 6.0","SSP2_BAU","korea","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",7.2e-15,7.2e-15,0.000157657278954344,0.00109492381978185,0.000829366611733231,0.000628216287044669,0.0491068267929763,0.0809830184416927,0.101816805323239,0.11426938580642,0.122213261699025,0.126043863657369,0.127452733998432,0.127174409729354,0.125860843451204,0.123625683670363,0.120875171522398,0.117773241552235,0.114228739444416,0.110660441904172,0.105181338975408,0.100152092714113,0.095550388128093,0.0913513550778527,0.0875292283439699,0.0840584565560068,0.0809144216676635,0.0780738850869239,0.0755152438199274,0.0732186563912528
"WITCH 6.0","SSP2_BAU","laca","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",4.05092377696832e-06,0.000129478068837188,0.00155469024439106,0.00275501308135189,0.0020868263373988,0.00158069817959995,0.0918672407869554,0.156519169993,0.202162846437404,0.235652161792666,0.262537844523526,0.285324348828987,0.30565884258885,0.324290526319541,0.341038362761481,0.356455167479862,0.370162461947247,0.382994001306697,0.395195275153771,0.407053308596438,0.408912127106508,0.410670592141591,0.412312198165561,0.413843893219848,0.415248250451028,0.416505941030665,0.417596506859268,0.418498981812116,0.419192401527275,0.419656230718866
"WITCH 6.0","SSP2_BAU","mena","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",7.2e-15,7.2e-15,7.2e-15,7.2e-15,3.6e-15,3.6e-15,3.6e-15,0.163864154153031,0.280227965724028,0.366072167734452,0.43859911760844,0.494276598696995,0.543028447931747,0.586397581291102,0.62520813029737,0.661695326347859,0.695934373697895,0.72933407566268,0.762132024512323,0.794020678489518,0.806488801839316,0.818606250821136,0.830330951221051,0.841602094006466,0.852346222413693,0.862481879442725,0.871915762029084,0.88057200837436,0.888362341289339,0.895201711293135
"WITCH 6.0","SSP2_BAU","mexico","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",7.2e-15,7.2e-15,7.2e-15,7.2e-15,3.6e-15,3.6e-15,3.6e-15,0.0551240330456716,0.0963490384149334,0.127587859736374,0.153812035530569,0.174625460462308,0.191000169569787,0.205251993480604,0.217445704252986,0.228172637542517,0.237424447338526,0.245531405680577,0.252831739336729,0.259356179875842,0.259293944974457,0.259037646075115,0.258631444582503,0.258106859164152,0.257486081121479,0.256784441224503,0.256012246512967,0.255176148236612,0.254280160284599,0.253326416760305
"WITCH 6.0","SSP2_BAU","oceania","Final Energy|Transportation|Light-Duty Vehicle|Electricity|Battery-Electric","EJ/yr",5.17499785022657e-11,6.96562226581509e-06,5.88901296487565e-05,0.00024492362636428,0.000185521106088743,0.000140525768443857,0.0461288780663459,0.0808205571856336,0.107618681790052,0.127841322014351,0.145830215222283,0.16143087327668,0.175118674727,0.187332979420692,0.198310992242715,0.208116973693121,0.216898307408039,0.22475467100726,0.232035706942165,0.238335926960221,0.239585920953712,0.240749515270129,0.241845464229619,0.24288295435103,0.243863620744205,0.244783090160313,0.24563220002388,0.246398003058722,0.247064636521433,0.247614111015964
