ISO2,PLANT_FUEL,NET_ELECTRICITY_GENERATION_MWH,FUEL_INPUT_LHV_MJ,NET_ELECTRICAL_EFFICIENCY,CHP_PLANT,PLANT_EMISSION_CO2_KG,PLANT_EMISSION_CH4_KG,PLANT_EMISSION_SO2_KG,PLANT_EMISSION_NOX_KG,PLANT_EMISSION_PM_2.5_KG,PLANT_EMISSION_PM_10_TO_2.5_KG,PLANT_EMISSION_PM_GR_10_KG,PLANT_EMISSION_HG_0_KG,PLANT_EMISSION_HG_2P_KG,PLANT_EMISSION_HG_P_KG
CN,Bituminous coal,620647.7733,7605485442,0.29377901,FALSE,706945904.4,NA,621129.2665,1346212.61,75710.16388,76740.44043,65991.15682,10.5495617,1.09185043,0.003831408
CN,Bituminous coal,620647.7733,7605485442,0.29377901,FALSE,706945904.4,NA,621129.2665,1346212.61,75710.16388,76740.44043,65991.15682,10.5495617,1.09185043,0.003831408
CN,Anthracite coal,919478.1826,10358491869,0.319556312,FALSE,997005876.5,NA,267347.4275,1555264.116,50381.47212,20725.54468,7116.926111,18.29953147,2.066119532,0.000586396
CN,Anthracite coal,919478.1826,10358491869,0.319556312,FALSE,997005876.5,NA,267347.4275,1555264.116,50381.47212,20725.54468,7116.926111,18.29953147,2.066119532,0.000586396
CN,Anthracite coal,1379217.274,15537737804,0.319556312,FALSE,1495508815,NA,401021.1412,2332896.175,75572.20818,31088.31701,10675.38917,27.4492972,3.099179299,0.000879593
CN,Anthracite coal,1379217.274,17120066340,0.2900212,FALSE,1647808094,NA,1680629.29,2570473.114,180872.8967,183334.2453,157654.02,30.23387538,3.413573761,0.012985189
CN,Anthracite coal,1379217.274,17120066340,0.2900212,FALSE,1647808094,NA,441860.2391,2570473.114,83268.31317,34254.28183,11762.54697,30.24467236,3.414792801,0.000969169
CN,Subbituminous coal,2702527.73,29662591797,0.327992237,FALSE,2834761753,NA,2549428.714,5921187.046,247308.4466,101735.8573,34934.98438,65.12570342,3.756738192,0.001612203
CN,Subbituminous coal,2702527.73,29662591797,0.327992237,FALSE,2834761753,NA,2549428.714,5921187.046,247308.4466,101735.8573,34934.98438,65.12570342,3.756738192,0.001612203
CN,Subbituminous coal,2702527.73,29662591797,0.327992237,FALSE,2834761753,NA,2549428.714,5921187.046,247308.4466,101735.8573,34934.98438,65.12570342,3.756738192,0.001612203
CN,Subbituminous coal,2702527.73,29662591797,0.327992237,FALSE,2834761753,NA,2549428.714,5921187.046,247308.4466,101735.8573,34934.98438,65.12570342,3.756738192,0.001612203
KR,Anthracite coal,219784.0603,3195611586,0.247596617,TRUE,318520024.2,NA,236806.1131,349438.7486,35660.11698,36145.38581,31082.38381,10.43255592,4.193484207,0.035666685
KR,Anthracite coal,219784.0603,3195611586,0.247596617,TRUE,318520024.2,NA,236806.1131,349438.7486,35660.11698,36145.38581,31082.38381,10.43255592,4.193484207,0.035666685
KR,Anthracite coal,274730.0753,3994514483,0.247596617,TRUE,398150030.3,NA,2041432.009,436798.4358,44575.14623,45181.73226,38852.97976,13.04069489,5.241855259,0.044583356
BG,Bituminous coal,359523.4826,4850391731,0.266841239,TRUE,479166666.7,NA,550595.2381,827380.9524,24884.22757,25222.85629,21689.8086,2.919836796,1.410820803,0.004233583
BG,Bituminous coal,359523.4826,4850391731,0.266841239,TRUE,479166666.7,NA,550595.2381,827380.9524,24884.22757,25222.85629,21689.8086,2.919836796,1.410820803,0.004233583
BG,Bituminous coal,152797.4801,2061416486,0.266841239,TRUE,203645833.3,NA,234002.9762,351636.9048,10575.79672,10719.71392,9218.168656,1.240930638,0.599598841,0.001799273
BG,Bituminous coal,152797.4801,2061416486,0.266841239,TRUE,203645833.3,NA,234002.9762,351636.9048,10575.79672,10719.71392,9218.168656,1.240930638,0.599598841,0.001799273
BG,Bituminous coal,183356.9761,2473699783,0.266841239,TRUE,244375000,NA,280803.5714,421964.2857,12690.95606,12863.65671,11061.80239,1.489116766,0.719518609,0.002159127
US,Coal blend,1073159.772,13386729639,0.288597386,FALSE,1206290751,NA,5218888.743,1045948.298,211174.6941,214048.3945,184065.9383,8.248839122,2.159403902,0.011055076
US,Coal blend,94809.22798,1182662205,0.288597386,FALSE,106570799.4,NA,461067.2386,92405.20682,18656.41094,18910.2905,16261.46447,0.728750825,0.190774405,0.00097667
TW,Bituminous coal,287250.8998,4059197845,0.254755565,TRUE,379895667.4,NA,1250744.208,444649.9883,19733.52436,20002.06145,17200.30751,3.083991147,1.119466466,0.005753026
TW,Bituminous coal,287250.8998,4059197845,0.254755565,TRUE,379895667.4,NA,1250744.208,444649.9883,19733.52436,20002.06145,17200.30751,3.083991147,1.119466466,0.005753026
TW,Bituminous coal,515879.5837,7094340385,0.26178142,TRUE,663951174.2,NA,2185950.398,777123.582,34488.67095,34957.99854,30061.31775,5.389952345,1.956513691,0.010054678
TW,Bituminous coal,754880.9898,10381071206,0.26178142,TRUE,971552539.5,NA,3198677.467,1137156.494,50466.89749,51153.65946,43988.39965,7.887058706,2.862945227,0.014712901
TR,Coal blend,25982.6397,385129261.8,0.24287301,FALSE,39893815.63,NA,1459086.461,45873.3363,8176.848206,8288.120122,7127.176123,0.69989915,0.17207711,0.000820424
KZ,Bituminous coal,15504.21343,261084048.6,0.213782376,TRUE,25197906.63,NA,66465.1682,28611.05096,3971.085408,4025.124601,3461.312279,0.132146415,0.054498439,7.59E-05
KZ,Bituminous coal,25840.35572,435140081.1,0.213782376,TRUE,41996511.04,NA,110775.2803,47685.08494,6618.47568,6708.541002,5768.853799,0.220244024,0.090830732,0.000126494
KZ,Bituminous coal,41344.56915,696224129.7,0.213782376,TRUE,67194417.67,NA,177240.4485,76296.1359,10589.56109,10733.6656,9230.166079,0.352390439,0.145329171,0.00020239
IN,Bituminous coal,119939.7528,1729345193,0.249680117,TRUE,162221352.8,NA,132924.6076,480238.7156,26502.46559,26863.11557,23100.31142,2.734045297,0.894660089,0.003627055
CN,Bituminous coal,620647.7733,8915498818,0.250612111,TRUE,851035792.7,NA,1063750.732,1510570.214,105540.5737,179340.7071,774139.6887,23.70538677,16.33918158,0.758405447
CN,Bituminous coal,620647.7733,8915498818,0.250612111,TRUE,851035792.7,NA,1063750.732,1510570.214,105540.5737,179340.7071,774139.6887,23.70538677,16.33918158,0.758405447
CN,Anthracite coal,114934.7728,1538713400,0.268903346,FALSE,150939771.9,NA,35075.64208,249657.3924,18123.6999,30872.06391,135524.8562,0.991057715,0.077307957,0.001728048
CN,Anthracite coal,114934.7728,1538713400,0.268903346,FALSE,150939771.9,NA,35075.64208,249657.3924,18123.6999,30872.06391,135524.8562,0.991057715,0.077307957,0.001728048
PL,Bituminous coal,28090.34231,511612187.8,0.197659936,TRUE,47183373.29,NA,1772125.086,57076.00586,3317.750436,3362.898937,2891.846723,1.185317792,0.757893748,0.002295591
PL,Bituminous coal,76888.48431,907946997.3,0.304862007,FALSE,89415204.68,NA,460510.2546,166286.5497,11144.55558,11296.21255,9713.915242,1.245232352,0.923229651,0.001830064
PL,Bituminous coal,76888.48431,907946997.3,0.304862007,FALSE,89415204.68,NA,460510.2546,166286.5497,11144.55558,11296.21255,9713.915242,1.245232352,0.923229651,0.001830064
PL,Bituminous coal,36767.45458,470481625.9,0.281334763,TRUE,46333333.33,NA,238628.041,86166.66667,5774.906072,5853.491958,5033.574262,0.645256764,0.478400819,0.000948306
PL,Bituminous coal,41927.79908,536514134.8,0.281334763,TRUE,52836257.31,NA,272119.6959,98260.23392,6585.419205,6675.034689,5740.040825,0.735819117,0.545544794,0.001081401
TR,Coal blend,38492.79956,663918421.8,0.208721544,TRUE,72312710,NA,295769.4214,77267.95577,12219.84654,12386.13625,10651.16978,1.591186378,0.442141612,0.002577647
TR,Coal blend,3127.539964,53943371.77,0.208721544,TRUE,5875407.688,NA,24031.26549,6278.021406,992.8625313,1006.37357,865.4075444,0.129283893,0.035924006,0.000209434
PL,Coal blend,9363.447435,182275509.6,0.184931102,TRUE,17928124.08,NA,794389.3083,22251.16458,1934.06352,1960.382579,1685.785402,0.488069649,0.498659083,0.000852233
PL,Coal blend,14045.17115,273413264.4,0.184931102,TRUE,26892186.11,NA,1191583.962,33376.74688,2901.09528,2940.573869,2528.678103,0.732104474,0.747988624,0.00127835
ID,Bituminous coal,2628044.61,31441035567,0.300911227,FALSE,2823589145,NA,17205508.71,3447823.739,481456.7392,488008.4829,419651.5442,98.76533326,27.52303431,0.235369766
PL,Bituminous coal,28090.34231,457376528,0.22109843,TRUE,42470120.62,NA,231981.142,49943.48315,2451.549399,2484.910492,2136.840981,0.627283367,0.465075135,0.000921891
RU,Subbituminous coal,258785.5359,3621682951,0.257236192,TRUE,352798973.2,NA,2265786.023,414388.7237,13084.46458,6731.932675,10827.51595,8.968382939,0.830120162,0.000403772
RU,Subbituminous coal,474440.1492,6741099537,0.253368835,TRUE,656670677,NA,4217345.725,771308.7179,124856.555,126555.6239,108828.5651,11.14860871,4.328671129,0.013018135
RU,Subbituminous coal,474440.1492,6741099537,0.253368835,TRUE,656670677,NA,4217345.725,771308.7179,124856.555,126555.6239,108828.5651,11.14860871,4.328671129,0.013018135
GB,Bituminous coal,35914.72144,570733076.3,0.226538469,TRUE,52704700.32,NA,409649.1641,61767.41528,3100.035837,3142.221643,2702.080416,0,0.660516915,0.001129676
IN,Bituminous coal,86356.62205,1083536006,0.286916021,FALSE,101641174.6,NA,574379.6456,300897.6704,16605.34625,16831.31457,14473.69748,1.71303944,0.560556923,0.002272563
PL,Bituminous coal,7022.585576,114452716.5,0.220888668,TRUE,10555388.19,NA,396441.9434,12768.46813,742.2136511,752.3138184,646.9347698,0.265167336,0.169548342,0.000513547
PL,Bituminous coal,14045.17115,228905432.9,0.220888668,TRUE,21110776.38,NA,792883.8869,25536.93626,1484.427302,1504.627637,1293.86954,0.530334673,0.339096684,0.001027093
AU,Subbituminous coal,261856.4424,3535676811,0.266620294,FALSE,349490918.9,NA,987758.7021,420301.3003,83932.96791,85075.14175,73158.38936,0,16.52869292,0.025933682
AU,Subbituminous coal,261856.4424,3535676811,0.266620294,FALSE,349490918.9,NA,987758.7021,420301.3003,83932.96791,85075.14175,73158.38936,0,16.52869292,0.025933682
AU,Subbituminous coal,261856.4424,3347964355,0.281569065,FALSE,330936112.5,NA,935317.6501,397987.1032,79476.88655,80558.42129,69274.34066,0,15.65116884,0.024556838
AU,Subbituminous coal,261856.4424,3347964355,0.281569065,FALSE,330936112.5,NA,935317.6501,397987.1032,79476.88655,80558.42129,69274.34066,0,15.65116884,0.024556838
PL,Bituminous coal,56180.68461,779642975.6,0.259414207,FALSE,71902480.87,NA,2700531.591,86977.80877,5055.901488,5124.70304,4406.869182,1.806299209,1.154950079,0.003498239
PL,Bituminous coal,56180.68461,915935971.9,0.220812885,TRUE,84472086.28,NA,3172624.015,102182.802,5939.747023,6020.576092,5177.254377,2.122066732,1.356852247,0.004109782
CN,Anthracite coal,55168.69096,802952355,0.247346292,FALSE,78282668.61,NA,197441.3415,143597.344,11611.38162,19702.91946,84212.40758,1.77488045,0.209164369,0.007445469
CN,Anthracite coal,55168.69096,802952355,0.247346292,FALSE,78282668.61,NA,197441.3415,143597.344,11611.38162,19702.91946,84212.40758,1.77488045,0.209164369,0.007445469
CN,Anthracite coal,55168.69096,802952355,0.247346292,FALSE,78282668.61,NA,197441.3415,143597.344,11611.38162,19702.91946,84212.40758,1.77488045,0.209164369,0.007445469
CN,Bituminous coal,55168.69096,798856393.7,0.248614506,TRUE,75121489.54,NA,49286.72896,153292.5894,11748.27356,19657.48419,75650.80497,0.471149519,0.277519186,0.003528507
CN,Bituminous coal,55168.69096,798856393.7,0.248614506,TRUE,75121489.54,NA,49286.72896,153292.5894,11748.27356,19657.48419,75650.80497,0.471149519,0.277519186,0.003528507
CN,Coal blend,1609086.82,19557540276,0.296188195,TRUE,1869670325,NA,4415380.071,3058336.704,99613.3777,40978.18946,14071.46356,70.7878135,7.270071721,0.001974227
CN,Coal blend,1609086.82,19547196749,0.296344925,TRUE,1868681500,NA,4432990.845,2882192.023,96349.0592,39635.33908,13610.34337,70.75037547,7.26622675,0.001973183
CN,Coal blend,1609086.82,19631110837,0.295078185,TRUE,1876703556,NA,250394.894,2869525.485,122566.0559,50420.28668,17313.77681,71.0540995,7.297419907,0.001981653
CN,Coal blend,1609086.82,19568604647,0.296020726,TRUE,1870728062,NA,279549.3425,3095010.578,157542.4803,64808.62062,22254.57384,70.82786059,7.27418465,0.001975344
CN,Anthracite coal,1379217.274,15145960310,0.32782221,FALSE,1439407539,NA,242432.12,2535496.15,78263.25971,32195.34121,11055.52921,35.86518383,5.713472968,0.001569026
CN,Anthracite coal,1379217.274,15145960310,0.32782221,FALSE,1439407539,NA,242432.12,2535496.15,78263.25971,32195.34121,11055.52921,35.86518383,5.713472968,0.001569026
IN,Bituminous coal,143927.7034,1836685771,0.282105813,FALSE,172290443.6,NA,973622.396,510047.1666,28147.4755,28530.51105,24534.14938,1.063504251,0.354033001,0.000677107
CN,Coal blend,114934.7728,1836663162,0.225280928,TRUE,181439331.5,NA,391538.1713,364095.8395,42040.89715,71404.45356,307203.7512,1.973879501,0.173130599,0.003130388
CN,Coal blend,114934.7728,1836663162,0.225280928,TRUE,181439331.5,NA,391538.1713,364095.8395,42040.89715,71404.45356,307203.7512,1.973879501,0.173130599,0.003130388
CN,Bituminous coal,110337.3819,1633689773,0.243139537,TRUE,151154515.7,NA,104560.1396,294213.3542,22184.87962,37734.13526,163974.5522,1.565399806,0.393903714,0.004087629
CN,Bituminous coal,2267082.252,30276277947,0.269567353,TRUE,2859832367,NA,526561.9279,2594652.978,98301.80904,40438.64638,13886.19034,28.43955463,5.915716154,0.000615726
CN,Bituminous coal,2268057.446,30276277947,0.269683308,TRUE,2859832367,NA,534193.2602,1884939.075,98301.80904,40438.64638,13886.19034,28.43955463,5.915716154,0.000615726
CN,Bituminous coal,110337.3819,1632921875,0.243253876,TRUE,148775795.3,NA,897340.0312,287866.8896,18041.86221,30558.80239,128931.6712,4.004843785,0.794721097,0.033198356
IN,Bituminous coal,2826000,33811995861,0.300887296,FALSE,3240477486,NA,17923651.9,9389582.559,518173.7345,525225.1291,451655.1335,53.45579855,17.49231058,0.070915848
IN,Bituminous coal,2826000,33811995861,0.300887296,FALSE,3240477486,NA,17923651.9,9389582.559,518173.7345,525225.1291,451655.1335,53.45579855,17.49231058,0.070915848
IN,Bituminous coal,2942810,35150018488,0.301397167,FALSE,2806629507,NA,18632934.25,9761151.099,538679.125,546009.5605,469528.2218,55.57117406,18.18452371,0.07372216
IN,Bituminous coal,81559.03193,1134693056,0.258759418,FALSE,106483839.7,NA,230026.2223,307172.8654,13213.95858,13393.77633,11517.66643,0.524787356,0.227378051,0.0003358
PL,Bituminous coal,312910.7976,3991401949,0.282226367,TRUE,3.87E+08,NA,1350000,770000,20847.03718,8575.894714,2944.868759,2.881504191,4.385926016,0.00147859
PL,Bituminous coal,312910.7976,3991401949,0.282226367,TRUE,3.87E+08,NA,1350000,770000,20847.03718,8575.894714,2944.868759,2.881504191,4.385926016,0.00147859
CN,Bituminous coal,114934.7728,1700411957,0.243332317,TRUE,160909235.4,NA,121555.8255,307558.5686,22849.40693,38772.30456,165717.0209,2.445670052,0.591484549,0.009564458
CN,Bituminous coal,114934.7728,1700411957,0.243332317,TRUE,160909235.4,NA,121555.8255,307558.5686,22849.40693,38772.30456,165717.0209,2.445670052,0.591484549,0.009564458
CN,Bituminous coal,137921.7274,2040494349,0.243332317,TRUE,193091082.4,NA,145866.9906,369070.2823,27419.28832,46526.76548,198860.425,2.934804062,0.709781458,0.01147735
CN,Anthracite coal,931585.03,9747703840,0.344050882,FALSE,954500298.9,NA,799770.7267,2068196.911,41011.62851,16871.05008,5793.334684,22.41665269,2.656616646,0.000727463
CN,Anthracite coal,931684.2403,9747703840,0.344087523,FALSE,954500298.9,NA,845617.4563,2055461.708,47573.48908,19570.41809,6720.268233,22.41665269,2.656616646,0.000727463
CN,Anthracite coal,931783.4507,9747703840,0.344124163,FALSE,954500298.9,NA,894011.2264,2200643.019,52494.8845,21594.9441,7415.468395,22.41665269,2.656616646,0.000727463
CN,Anthracite coal,931783.4507,9747703840,0.344124163,FALSE,954500298.9,NA,858352.6589,1897545.196,59056.74506,24294.31211,8342.401945,22.41665269,2.656616646,0.000727463
CN,Anthracite coal,931709.0429,9747703840,0.344096683,FALSE,954500298.9,NA,849438.0171,2055461.708,50034.18679,20582.68109,7067.868314,22.41665269,2.656616646,0.000727463
CN,Anthracite coal,931709.0429,9747703840,0.344096683,FALSE,954500298.9,NA,849438.0171,2055461.708,50034.18679,20582.68109,7067.868314,22.41665269,2.656616646,0.000727463
JP,Bituminous coal,38660.90739,509696404.1,0.273063073,FALSE,47611117.69,NA,296823.593,55639.28278,2531.146185,2565.590445,2206.219829,0.353935322,0.230905438,0.00061965
CN,Bituminous coal,712595.5915,8814820835,0.291026236,FALSE,819356178.5,NA,719893.9819,1560271.603,87748.70915,88942.80824,76484.2992,12.22702969,1.265463723,0.004440634
CN,Bituminous coal,712595.5915,8814820835,0.291026236,FALSE,819356178.5,NA,719893.9819,1560271.603,87748.70915,88942.80824,76484.2992,12.22702969,1.265463723,0.004440634
CN,Bituminous coal,712595.5915,8814820835,0.291026236,FALSE,819356178.5,NA,719893.9819,1560271.603,87748.70915,88942.80824,76484.2992,12.22702969,1.265463723,0.004440634
CN,Bituminous coal,712595.5915,8814820835,0.291026236,FALSE,819356178.5,NA,719893.9819,1560271.603,87748.70915,88942.80824,76484.2992,12.22702969,1.265463723,0.004440634
CN,Bituminous coal,712595.5915,8814820835,0.291026236,FALSE,819356178.5,NA,719893.9819,1560271.603,87748.70915,88942.80824,76484.2992,12.22702969,1.265463723,0.004440634
US,Bituminous coal,242,3484370.736,0.250030799,FALSE,307807.7687,NA,3882.750516,1496.854755,109.76987,81.45320441,157.2093922,0.003303563,0.004344462,0.000155101
IN,Bituminous coal,52773.49125,730685981.2,0.260008503,FALSE,68542052.1,NA,387334.7564,202911.3092,11197.86851,11350.25097,9760.384324,1.155193641,0.378013359,0.00153251
IN,Bituminous coal,52773.49125,730685981.2,0.260008503,FALSE,68542052.1,NA,387334.7564,202911.3092,11197.86851,11350.25097,9760.384324,1.155193641,0.378013359,0.00153251
IN,Bituminous coal,20149.87848,278989192.8,0.260008503,FALSE,26170601.71,NA,147891.4524,77475.22714,4275.549794,4333.732189,3726.692197,0.441073936,0.144332373,0.00058514
PH,Bituminous coal,218338.2744,3145218594,0.249908795,TRUE,294422474.6,NA,196634.5562,346062.0254,16275.02054,16496.49374,14185.77609,1.861339566,0.764609244,0.002650024
US,Subbituminous coal,1882670.5,19755261320,0.343078924,FALSE,1741468355,NA,4088291.353,634593.8413,20966.91473,23115.93987,18589.62498,37.33077471,6.180762388,0.006870818
US,Subbituminous coal,1882670.5,19755261320,0.343078924,FALSE,1741468355,NA,4088291.353,634593.8413,20966.91473,23115.93987,18589.62498,37.33077471,6.180762388,0.006870818
CN,Bituminous coal,1379217.274,17617001847,0.281840362,TRUE,1629984729,NA,186029.823,291027.7171,32496.19126,13368.03463,4590.437365,16.91552851,4.256477785,0.000352154
CN,Bituminous coal,1379217.274,17670650178,0.280984691,TRUE,1634948454,NA,178394.2954,291259.554,52124.14165,21442.43074,7363.096972,16.96704067,4.269439861,0.000353226
CN,Coal blend,27584.34548,457268712.2,0.217166933,TRUE,42618541.79,NA,43632.50794,81097.35049,5475.155391,9273.665306,39126.83328,0.677542602,0.069794406,0.002376315
CN,Coal blend,27584.34548,457268712.2,0.217166933,TRUE,42618541.79,NA,43632.50794,81097.35049,5475.155391,9273.665306,39126.83328,0.677542602,0.069794406,0.002376315
KP,Anthracite coal,61382.61209,784891997.2,0.281538612,FALSE,86409485.5,NA,45898.51832,85239.77474,4636.279415,4699.370679,4041.114512,0,0,0.123926924
KP,Anthracite coal,61382.61209,784891997.2,0.281538612,FALSE,86409485.5,NA,45898.51832,85239.77474,4636.279415,4699.370679,4041.114512,0,0,0.123926924
KP,Anthracite coal,61382.61209,784891997.2,0.281538612,FALSE,86409485.5,NA,45898.51832,85239.77474,4636.279415,4699.370679,4041.114512,0,0,0.123926924
KP,Anthracite coal,61382.61209,784891997.2,0.281538612,FALSE,86409485.5,NA,45898.51832,85239.77474,4636.279415,4699.370679,4041.114512,0,0,0.123926924
KP,Anthracite coal,61382.61209,784891997.2,0.281538612,FALSE,86409485.5,NA,45898.51832,85239.77474,4636.279415,4699.370679,4041.114512,0,0,0.123926924
KP,Anthracite coal,61382.61209,784891997.2,0.281538612,FALSE,86409485.5,NA,45898.51832,85239.77474,4636.279415,4699.370679,4041.114512,0,0,0.123926924
KP,Anthracite coal,61382.61209,784891997.2,0.281538612,FALSE,86409485.5,NA,45898.51832,85239.77474,4636.279415,4699.370679,4041.114512,0,0,0.123926924
KP,Anthracite coal,61382.61209,784891997.2,0.281538612,FALSE,86409485.5,NA,45898.51832,85239.77474,4636.279415,4699.370679,4041.114512,0,0,0.123926924
DE,Coal blend,9309.301662,160221481.2,0.209169743,TRUE,16441124.73,NA,227637.0771,20830.00607,5208.88327,5279.766623,4540.212504,0.464384979,0.332457972,0.000552181
CN,Bituminous coal,869238.6419,8942341604,0.349937326,FALSE,806966878.3,NA,1137490.743,525448.1008,39814.98821,16378.78534,5624.296339,0,0,1.050447005
CN,Bituminous coal,869238.6419,8942341604,0.349937326,FALSE,806966878.3,NA,1137490.743,525448.1008,39814.98821,16378.78534,5624.296339,0,0,1.050447005
CN,Bituminous coal,4597390.913,48095638038,0.344118676,FALSE,4340204010,NA,6117899.033,2826078.759,214141.5913,88091.93006,30249.80849,0,0,5.649741551
CN,Bituminous coal,4597390.913,48095638038,0.344118676,FALSE,4340204010,NA,6117899.033,2826078.759,214141.5913,88091.93006,30249.80849,0,0,5.649741551
RO,Coal blend,138974.986,1930835023,0.259115846,TRUE,182500000,NA,3885000,201000,25079.35796,25420.64204,21859.88986,6.815996654,1.983936222,0.015109457
RO,Coal blend,138974.986,1930835023,0.259115846,TRUE,182500000,NA,3885000,201000,25079.35796,25420.64204,21859.88986,6.815996654,1.983936222,0.015109457
US,Subbituminous coal,1122027,13925705137,0.290060515,TRUE,1254856070,NA,715886.6623,2054337.897,45405.18163,50059.03166,40257.01013,5.379127682,0.213554839,0.000106839
CN,Anthracite coal,3124695.519,31041632423,0.362381196,FALSE,2936219390,NA,1509366.682,2992877.311,188482.0714,77536.31299,26625.12465,79.62932146,14.66096668,0.004301519
CN,Anthracite coal,3141542.91,31041632423,0.364335043,FALSE,2936219390,NA,526523.2612,1254645.384,216388.52,89016.25438,30567.21138,79.62932146,14.66096668,0.004301519
CZ,Coal blend,24879.91346,428612123.4,0.20897143,TRUE,39903171.44,NA,48220.22443,49023.91364,637.1912841,702.5008495,564.9446839,1.880577549,0.445703854,0.000529867
US,Bituminous coal,1181769,13972827134,0.304474417,FALSE,1231736377,NA,271048.6447,371274.4103,69649.60545,70597.4089,60708.59975,1.54E-14,8.695322935,0.013643465
CN,Bituminous coal,119532.1637,1768902018,0.243267171,TRUE,161397963.6,NA,662977.3807,317379.6398,24197.62651,40985.26407,172922.3065,2.801533543,0.402723257,0.009458239
CN,Bituminous coal,252856.5002,3592022519,0.253418066,TRUE,327742924.2,NA,1346275.632,644487.2593,49136.93267,83226.76441,351144.8417,5.688936682,0.817790354,0.019206381
CN,Coal blend,275843.4548,4067424118,0.244143814,TRUE,373308620.1,NA,757118.8061,730419.868,57156.17265,96809.52915,408452.3413,6.547195408,3.63984347,0.100795099
AU,Subbituminous coal,1795716.063,19602108429,0.329789923,FALSE,1682297250,NA,2050001.088,2056385,86602.5,121597.5,90123.3479,0,7.189349839,0.011280161
AU,Subbituminous coal,1795716.063,19602108429,0.329789923,FALSE,1682297250,NA,2050001.088,2056385,86602.5,121597.5,90123.3479,0,7.189349839,0.011280161
AU,Subbituminous coal,1795716.063,19602108429,0.329789923,FALSE,1682297250,NA,2050001.088,2056385,86602.5,121597.5,90123.3479,0,7.189349839,0.011280161
AU,Subbituminous coal,1795716.063,19602108429,0.329789923,FALSE,1682297250,NA,2050001.088,2056385,86602.5,121597.5,90123.3479,0,7.189349839,0.011280161
JP,Bituminous coal,4495454.348,45228083280,0.357822717,FALSE,4227478286,NA,2214137.287,2666039.692,103149.0842,42432.68137,14570.92022,29.11090488,3.878317677,0.000748754
CN,Coal blend,27584.34548,476820078,0.208262295,TRUE,44658525.56,NA,83162.01355,88707.02332,8830.101304,14956.17901,63102.11801,0.513939328,0.02982684,0.001017985
CN,Coal blend,55168.69096,953640156,0.208262295,TRUE,89317051.12,NA,166324.0271,177414.0466,17660.20261,29912.35802,126204.236,1.027878656,0.05965368,0.00203597
CN,Bituminous coal,1011426.001,11063049773,0.329125664,FALSE,1030497949,NA,437555.4968,1927493.543,66230.32182,27245.32325,9355.747002,0,15.47853404,0.006679541
CN,Bituminous coal,1011426.001,11063049773,0.329125664,FALSE,1030497949,NA,437555.4968,1927493.543,66230.32182,27245.32325,9355.747002,0,15.47853404,0.006679541
CN,Bituminous coal,919478.1826,10057317976,0.329125664,FALSE,936816317.2,NA,797004.7509,1752266.858,130784.9911,132564.7351,113995.9606,0,13.99651252,0.080954369
CN,Bituminous coal,919478.1826,10057317976,0.329125664,FALSE,936816317.2,NA,397777.7243,1752266.858,60209.38347,24768.47568,8505.224548,0,14.07139458,0.00607231
CN,Bituminous coal,1609086.82,17115133841,0.33845558,FALSE,1594235828,NA,676921.9196,2981936.324,102461.8749,42149.98247,14473.8445,0,23.94612582,0.010333609
CN,Bituminous coal,1609086.82,17115133841,0.33845558,FALSE,1594235828,NA,676921.9196,2981936.324,102461.8749,42149.98247,14473.8445,0,23.94612582,0.010333609
CN,Bituminous coal,1379217.274,16659293355,0.298042785,FALSE,1585255799,NA,559627.8822,2920564.147,77420.19159,31848.52629,10936.43675,37.68752698,7.249050223,0.001979152
CN,Bituminous coal,1379217.274,16659293355,0.298042785,FALSE,1585255799,NA,559627.8822,2920564.147,77420.19159,31848.52629,10936.43675,37.68752698,7.249050223,0.001979152
CN,Coal blend,620647.7733,8142508964,0.27440338,FALSE,777815579.2,NA,246393.6109,1427563.252,94378.77843,160000.6133,679424.7246,6.299145634,3.837966087,0.060679473
CN,Coal blend,620647.7733,8142508964,0.27440338,FALSE,777815579.2,NA,246393.6109,1427563.252,94378.77843,160000.6133,679424.7246,6.299145634,3.837966087,0.060679473
US,Bituminous coal,921327.9012,11534215751,0.287560118,FALSE,1016764682,NA,1664014.176,383235.1366,59499.41231,24476.41318,8404.933466,5.953841549,0.391275539,7.04E-05
US,Bituminous coal,944361.0988,11822571144,0.287560118,FALSE,1042183799,NA,1705614.53,392816.015,60986.89761,25088.3235,8615.056803,6.102687588,0.401057428,7.21E-05
AL,Coal blend,38.42105263,565775.4553,0.244471173,FALSE,55646.84787,NA,2467.642929,69.0621307,13.74274461,13.92975817,11.97857154,0.001513925,0.001548229,2.64E-06
PL,Bituminous coal,46817.23718,692652306.6,0.24332851,TRUE,63322715.04,NA,521842.3514,75171.34231,7858.287031,7965.223912,6849.509038,0.520009874,3.320173173,0.017177357
PL,Bituminous coal,46817.23718,692652306.6,0.24332851,TRUE,63322715.04,NA,521842.3514,75171.34231,7858.287031,7965.223912,6849.509038,0.520009874,3.320173173,0.017177357
PL,Bituminous coal,46817.23718,692652306.6,0.24332851,TRUE,63322715.04,NA,521842.3514,75171.34231,7858.287031,7965.223912,6849.509038,0.520009874,3.320173173,0.017177357
PL,Bituminous coal,404277.0164,4106952344,0.354374031,FALSE,401886792.5,NA,432452.8302,643018.8679,14598.39677,6005.376813,2062.180933,9.117522306,1.396440834,0.000274607
