Units,scenario,region,sector,output,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2055,0.03308606483147
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2060,0.046107697840779
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2065,0.063385193383515
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2070,0.081188168161671
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2075,0.10002322318316
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2080,0.105844010639568
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2085,0.110263135897305
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2090,0.112855689375627
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2095,0.11418338743654201
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,SugarCrop,biomass,2100,0.114659558936737
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,1975,0.00010612743852
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,1990,0.0002414580201
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2005,0.000662398281
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2010,0.0007386474442
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2015,0.0010921374205
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2021,0.0014047947675
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2025,0.0013338977919
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2030,0.0014570042254000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2035,0.0015883562986
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2040,0.0017534645122
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2045,0.001945645388213
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2050,0.00222455242719
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2055,0.00259705220956
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2060,0.00361788176322
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2065,0.0049938538455
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2070,0.0064347830417
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2075,0.0080116140711
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2080,0.0085889890876
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2085,0.00895369719336
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2090,0.0092209613538
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2095,0.0093863449944
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Vegetables,biomass,2100,0.0094750304332
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,1975,0.00679851388231
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,1990,0.0072371607486
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2005,0.0072200600075
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2010,0.0099660625557
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2015,0.0104338101669
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2021,0.010596291297
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2025,0.0092324333291
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2030,0.0094160897727
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2035,0.0100035544158
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2040,0.0108118415567
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2045,0.011802228298199999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2050,0.0133302650485
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2055,0.0152608848881
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2060,0.0210007437676
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2065,0.028588184978999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2070,0.0362507446579
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2075,0.0442190603962
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2080,0.0463273751727
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2085,0.0474614953404
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2090,0.0477205370959
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2095,0.047391566092
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,Wheat,biomass,2100,0.0465766392346
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,1975,1.3151248284e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,1990,0.000383211843128
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2005,0.00296791021733
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2010,0.00272211292994
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2015,0.00233378547446
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2021,0.0017854934738200001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2025,0.00184363888081
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2030,0.00204613964058
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2035,0.00226860363452
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2040,0.00264533270097
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2045,0.0033188903005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2050,0.00523821581834
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2055,0.00829529636949
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2060,0.01128609288543
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2065,0.01256031116648
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2070,0.01377556302792
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2075,0.01499354475464
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2080,0.01735756040062
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2085,0.01857798538325
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2090,0.01824133081379
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2095,0.01662813451642
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Corn,biomass,2100,0.0149779435234
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,1975,0.00508608591788
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,1990,0.00331896833659
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2005,0.0046286397279300005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2010,0.00348444347797
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2015,0.00133089927339
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2021,0.001099513889132
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2025,0.001038807218993
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2030,0.001179895820134
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2035,0.001270390987447
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2040,0.001421156500995
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2045,0.001687498303496
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2050,0.00246033495131
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2055,0.00368738896838
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2060,0.00479366490215
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2065,0.00521907477016
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2070,0.00558731620661
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2075,0.0059079348755100005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2080,0.00631795138615
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2085,0.006406939706249001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2090,0.006295052047768
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2095,0.006090972673834
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,FiberCrop,biomass,2100,0.005891845782322
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,1975,0.006760909568
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,1990,0.00124787951
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2005,0.003187018121
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2010,0.0030402217
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2015,0.00409851306
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2021,0.0064095454103
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2025,0.0062778553913
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2030,0.0067973190539
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2035,0.0073389575053
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2040,0.008196833964
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2045,0.0093288638691
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2050,0.010427826612
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2055,0.011923609670599999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2060,0.01315792750305
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2065,0.013630148610974
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2070,0.014081777200000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2075,0.0145087292
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2080,0.0150330999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2085,0.0152824365
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2090,0.0154148834
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2095,0.0154319361
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Forest,biomass,2100,0.015380448
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,1975,0.001451804489638
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,1990,0.0021904656461179998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2005,0.003360479452643
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2010,0.003863646093341
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2015,0.004044526209333
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2021,0.004977487708203
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2025,0.0051544243072799995
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2030,0.005915222505351
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2035,0.006734185628204
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2040,0.007883595968983
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2045,0.0097389954443
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2050,0.014682165264
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2055,0.02216073919136
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2060,0.02883388666454
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2065,0.03167097893793
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2070,0.03441226569507
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2075,0.03705138593999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2080,0.04030056404103
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2085,0.04221918942353
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2090,0.0434510368181
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2095,0.04401270786271
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Fruits,biomass,2100,0.04417079982236
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,1975,0.00050120596053
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,1990,0.000390328744078
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2005,0.000759240791897
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2010,0.000572476601555
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2015,0.000753334520599
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2021,0.00068613598323
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2025,0.000706631898554
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2030,0.00091298678972
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2035,0.001142486150931
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2040,0.001438933987403
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2045,0.001913629818264
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2050,0.003114446231401
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2055,0.004763813822164
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2060,0.006387941353039999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2065,0.00722226390455
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2070,0.00801537547477
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2075,0.00876993931955
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2080,0.00968510744834
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2085,0.01029022942522
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2090,0.01063255305909
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2095,0.01079010415453
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,Legumes,biomass,2100,0.01086421801221
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,1975,6.2870773470000004e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,1990,9.140453664e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2005,1.5493783649e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2010,2.8682725075e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2015,3.159494352e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2021,3.7231003832e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2025,4.1827908446999996e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2030,4.4336985005e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2035,5.0316857122e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2040,5.8735637943e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2045,7.236711896400001e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2050,0.0001092412068
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2055,0.000164399639501
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2060,0.000215260736171
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2065,0.00023667007683800002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2070,0.00025634068713
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2075,0.000275239350328
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2080,0.000299596366843
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2085,0.00031417808441500003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2090,0.000321891071423
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2095,0.000325049326348
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,MiscCrop,biomass,2100,0.00032450006067400003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,1975,0.00248505
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,1990,0.00153241
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2005,0.00548508
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2010,0.00764492
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2015,0.00823858
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2021,0.00892501
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2025,0.013215
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2030,0.0149052
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2035,0.0166888
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2040,0.0192855
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2045,0.0225062
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2050,0.0245495
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2055,0.0269532
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2060,0.0291517
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2065,0.0305949
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2070,0.0318139
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2075,0.0329255
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2080,0.0340691
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2085,0.0347906
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2090,0.0353517
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2095,0.0357514
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NonFoodDemand_sawnwood,biomass,2100,0.0360232
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,1975,0.000760539001265
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,1990,0.001331788728049
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2005,0.00324577554413
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2010,0.00327859182076
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2015,0.00475768400893
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2021,0.00448608091667
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2025,0.00463009904978
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2030,0.0054379764264
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2035,0.00618100913413
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2040,0.00715495254903
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2045,0.00872586725351
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2050,0.0130339746029
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2055,0.01960129300602
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2060,0.02559375476796
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2065,0.02804681430465
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2070,0.030203504296980002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2075,0.03215791675019
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2080,0.03458806097764
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2085,0.03602966589539
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2090,0.03686030249042
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2095,0.0372652506956
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Middle East,NutsSeeds,biomass,2100,0.0372431048418
