Units,scenario,region,sector,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,biomass,2075,0.49280009192700003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,biomass,2080,0.578012040376
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,biomass,2085,0.6223836435110001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,biomass,2090,0.654922049157
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,biomass,2095,0.6736587867
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,biomass,2100,0.685799171122
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2025,0.1861811007306
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2030,0.349435365649
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2035,0.507830298174
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2040,0.713022887856
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2045,0.986429014872
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2050,1.42786778085
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2055,1.80250152828
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2060,2.02609584258
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2065,2.08150588742
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2070,2.14710416437
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2075,2.23126724894
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2080,2.44300981107
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2085,2.55190261902
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2090,2.62312616007
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2095,2.66105427404
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,biomass,2100,2.68261430456
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2025,0.185317818579146
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2030,0.3902248145802
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2035,0.625009487948072
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2040,0.976179664270423
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2045,1.44791811975722
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2050,2.31146341285846
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2055,3.22377428063242
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2060,3.8192799450240003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2065,4.00841993153273
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2070,4.18814930552131
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2075,4.35047374007062
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2080,4.53898625617883
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2085,4.6900368214988895
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2090,4.7898304833791405
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2095,4.83939967174454
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Canada,biomass,2100,4.85415394529749
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2025,0.049854606512100004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2030,0.09219736549
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2035,0.133872059771
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2040,0.185909237143
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2045,0.250861797166
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2050,0.348777379883
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2055,0.436958535639
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2060,0.503773983094
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2065,0.5406196626759999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2070,0.597361604676
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2075,0.662237994077
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2080,0.736021473319
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2085,0.78282256581
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2090,0.8151088527329999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2095,0.8325225002960001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central America and Caribbean,biomass,2100,0.841904056417
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2025,0.0372063001191
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2030,0.0730946345051
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2035,0.106385059469
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2040,0.147576901908
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2045,0.199122056437
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2050,0.289529801927
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2055,0.393872743056
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2060,0.480415402696
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2065,0.53446018553
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2070,0.58928787737
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2075,0.664164891992
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2080,0.768410129076
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2085,0.827278876158
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2090,0.876656834827
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2095,0.912267793765
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Central Asia,biomass,2100,0.941702561597
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2025,0.200483505988128
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2030,0.439033071633369
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2035,0.72231251139187
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2040,1.249171728699301
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2045,1.9537846633297
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2050,3.19245125723479
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2055,4.52134836792216
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2060,5.6081253444543595
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2065,6.20304846898858
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2070,6.72246184623002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2075,7.35199358806336
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2080,8.35131113581663
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2085,8.82059945468443
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2090,9.19080018765999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2095,9.38549901217001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",China,biomass,2100,9.48927171130786
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2025,0.0056698126251
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2030,0.0126041257009
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2035,0.0205390280773
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2040,0.032662046597
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2045,0.053889521488
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2050,0.09298153849
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2055,0.13650065506
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2060,0.17144054865
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2065,0.19350311377999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2070,0.21453140782
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2075,0.24225730867999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2080,0.28123926207
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2085,0.30637769779999996
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2090,0.32733538709
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2095,0.3426028133
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Colombia,biomass,2100,0.354688452115
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomass,2025,0.09245559795484
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomass,2030,0.181500742048099
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomass,2035,0.271522341838199
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomass,2040,0.392029435159526
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomass,2045,0.549752155630294
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",EU-12,biomass,2050,0.832178832377947
