Units,scenario,region,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2055,0.00278446
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2060,0.00313269
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2065,0.00330621
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2070,0.00335432
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2075,0.00328609
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2080,0.00297462
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2085,0.00301386
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2090,0.00299955
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2095,0.00311477
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (IGCC),electricity,2100,0.00335516
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2030,0.000163951
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2035,0.000312625
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2040,0.000511564
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2045,0.00104921
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2050,0.00311453
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2055,0.00720267
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2060,0.0114608
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2065,0.0164567
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2070,0.0237192
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2075,0.0329748
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2080,0.0442103
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2085,0.0516606
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2090,0.0545418
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2095,0.0546255
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv CCS),electricity,2100,0.0515399
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,1990,0.00165601
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2005,0.002772
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2010,0.00294461
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2015,0.00216698
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2021,0.00286185
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2025,0.00880634
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2030,0.0101023
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2035,0.011694
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2040,0.0138678
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2045,0.0161837
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2050,0.0184637
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2055,0.0201231
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2060,0.0198775
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2065,0.018462
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2070,0.016379
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2075,0.0138263
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2080,0.00962011
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2085,0.00662262
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2090,0.00582131
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2095,0.00543634
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,biomass,biomass (conv),electricity,2100,0.00532415
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2030,1.78482e-07
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2035,3.39031e-07
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2040,5.62736e-07
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2045,1.11231e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2050,2.64433e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2055,5.24124e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2060,7.7234e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2065,1.05138e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2070,1.4236e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2075,1.86846e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2080,2.49132e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2085,3.0332e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2090,2.9439e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2095,2.54336e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC CCS),electricity,2100,2.16012e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2030,3.84262e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2035,7.22654e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2040,1.18205e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2045,1.66206e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2050,2.09483e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2055,2.43354e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2060,2.20377e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2065,1.80324e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2070,1.35918e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2075,9.68235e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2080,8.08048e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2085,1.20118e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2090,1.3616e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2095,1.63186e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (IGCC),electricity,2100,2.13593e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2030,1.22624e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2035,2.57037e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2040,4.57934e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2045,8.89525e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2050,0.000216442
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2055,0.000442095
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2060,0.000651325
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2065,0.000872121
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2070,0.00114094
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2075,0.00137744
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2080,0.00152607
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2085,0.00148319
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2090,0.00115781
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2095,0.000823923
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul CCS),electricity,2100,0.000594524
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,1990,0.000338403
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2005,0.000475199
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2010,0.000485968
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2015,0.000543545
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2021,0.000691163
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2025,0.00132213
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2030,0.00147873
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2035,0.00162642
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2040,0.00181976
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2045,0.00173352
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2050,0.00141432
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2055,0.00113311
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2060,0.000797681
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2065,0.000527246
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2070,0.000324817
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2075,0.000189131
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2080,0.000115254
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2085,0.000123459
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2090,0.000129159
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2095,0.000142304
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,coal,coal (conv pul),electricity,2100,0.000172499
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2030,1.29515e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2035,2.55197e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2040,4.71051e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2045,9.78974e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2050,0.000227332
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2055,0.000460275
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2060,0.000701705
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2065,0.00105159
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2070,0.00165752
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2075,0.00256639
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2080,0.00402926
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2085,0.00552395
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2090,0.00625079
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2095,0.00682252
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC CCS),electricity,2100,0.0076115
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2010,0.00854989
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2015,0.000363443
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2021,0.000612288
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2025,0.00106494
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2030,0.00118292
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2035,0.00114762
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2040,0.0012393
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2045,0.00135802
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2050,0.00139103
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2055,0.0015295
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2060,0.00155905
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2065,0.00161992
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2070,0.00161124
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2075,0.0017489
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2080,0.00201781
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2085,0.00287612
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2090,0.00352375
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2095,0.00455649
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (CC),electricity,2100,0.00647865
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,1990,0.000712806
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2005,0.0023004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2010,0.00328974
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2015,0.000720047
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2021,0.00055405
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2025,0.000679428
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2030,0.000606076
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2035,0.00039689
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2040,0.000406716
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2045,0.000410783
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2050,0.000350184
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2055,0.000349029
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2060,0.000261309
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2065,0.000211226
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2070,0.000167808
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2075,0.000135216
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2080,0.000121782
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2085,0.000140893
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2090,0.000131851
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2095,0.000141929
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,gas,gas (steam/CT),electricity,2100,0.000167273
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,1990,0.00108001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2005,0.00596879
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2010,0.016073
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2015,0.018009
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2021,0.0208861
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2025,0.0252601
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2030,0.025274
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2035,0.0252853
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2040,0.0252965
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2045,0.0253064
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2050,0.0242175
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2055,0.0245128
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2060,0.0253576
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2065,0.0253618
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2070,0.0253646
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2075,0.0253667
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2080,0.0253635
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2085,0.0253598
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2090,0.0253597
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2095,0.0253599
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,geothermal,geothermal,electricity,2100,0.0253599
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,1990,0.558479
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2005,0.626162
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2010,0.595411
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2015,0.681624
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2021,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2025,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2030,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2035,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2040,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2045,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2050,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2055,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2060,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2065,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2070,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2075,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2080,0.700924
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",European Free Trade Association,hydro,hydro,electricity,2085,0.700924
