Units,scenario,region,sector,mode,technology,input,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2050,0.007638815
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2055,0.009054769
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2060,0.010384672000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2065,0.011598949
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2070,0.01277517
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2075,0.013888293999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2080,0.014964989
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2085,0.015955201
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2090,0.016832613
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2095,0.017598357000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2100,0.018233517
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2025,0.004431
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2030,0.01131682
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2035,0.018791219999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2040,0.023744849999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2045,0.026974343999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2050,0.027231329999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2055,0.0282537
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2060,0.029770019999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2065,0.03174094
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2070,0.03391462
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2075,0.03591956
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2080,0.03756103
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2085,0.03914526
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2090,0.04065328
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2095,0.04207848
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2100,0.04326669
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,1975,0.0452823
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,1990,0.0875699
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2005,0.136275
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2010,0.15822
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2015,0.158016
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2021,0.111764
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2025,0.1175171
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2030,0.097884
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2035,0.07384179
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2040,0.05606068
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2045,0.04286268
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2050,0.0404137
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2055,0.041103
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2060,0.042428469999999996
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2065,0.04440172
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2070,0.04658616
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2075,0.04842694
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2080,0.04966296
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2085,0.050825430000000005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2090,0.05193883
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2095,0.05298886
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2100,0.05399541
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2005,0.00012479
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2010,7.01945e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2015,0.00013259
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2021,0.000296277
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2025,0.0003121584
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2030,0.0002603457
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2035,0.00019668810000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2040,0.000150237
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2045,0.00011639361
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2050,0.00011093432
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2055,0.00011411544999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2060,0.00011902815
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2065,0.00012572429999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2070,0.00013340653
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2075,0.00014071737
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2080,0.00014664453
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2085,0.00015202949999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2090,0.00015670577
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2095,0.00016067282999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2100,0.00016427157
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2030,0.00276311
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2035,0.00609177
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2040,0.00901644
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2045,0.011764208
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2050,0.013598513
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2055,0.015237084
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2060,0.016665315
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2065,0.017919209999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2070,0.019161041
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2075,0.02041182
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2080,0.02167198
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2085,0.02262023
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2090,0.023206459999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2095,0.023469160000000003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2100,0.023585639999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2030,0.000338581
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2035,0.0007552640000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2040,0.0012455230000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2045,0.001899307
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2050,0.0026139008
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2055,0.0032995882999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2060,0.003877531
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2065,0.004346216
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2070,0.004767541
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2075,0.005161073
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2080,0.005557370000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2085,0.0058948709999999994
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2090,0.00616129
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2095,0.006364683
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2100,0.006501233
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2025,0.00208061
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2030,0.00619615
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2035,0.01099749
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2040,0.014899107
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2045,0.018336313
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2050,0.020125437
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2055,0.021934910000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2060,0.02347102
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2065,0.0247732
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2070,0.02582369
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2075,0.02647774
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2080,0.02677272
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2085,0.02709
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2090,0.02746236
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2095,0.02789746
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2100,0.02813898
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,1975,0.0258291
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,1990,0.04995
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2005,0.0777315
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2010,0.0902492
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2015,0.0901324
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2021,0.0637501
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2025,0.0683436
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2030,0.05982447
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2035,0.05045552
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2040,0.04397569
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2045,0.0391232
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2050,0.04006542
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2055,0.04200403
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2060,0.04314028
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2065,0.04373222
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2070,0.04371868
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2075,0.04291431
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2080,0.0414461
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2085,0.0401674
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2090,0.039154629999999996
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2095,0.038384220000000004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2100,0.03785041
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2005,9.17928e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2010,5.1596e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2015,9.74924e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2021,0.000217883
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2025,0.00023437669999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2030,0.0002055319
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2035,0.00017295800000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2040,0.0001518564
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2045,0.00013809846
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2050,0.00014390198
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2055,0.00015374479999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2060,0.00016082065
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2065,0.00016602735999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2070,0.00016999944
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2075,0.00017237159000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2080,0.00017258511
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2085,0.0001723421
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2090,0.0001714727
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2095,0.00017010849999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2100,0.0001690414
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_shipping_intl,International Ship,BEV,elect_td_trn,2035,3.55513e-08
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_shipping_intl,International Ship,BEV,elect_td_trn,2040,1.12862e-07
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_shipping_intl,International Ship,BEV,elect_td_trn,2045,4.04499e-07
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_shipping_intl,International Ship,BEV,elect_td_trn,2050,1.32458e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_shipping_intl,International Ship,BEV,elect_td_trn,2055,2.79743e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_shipping_intl,International Ship,BEV,elect_td_trn,2060,4.57061e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_shipping_intl,International Ship,BEV,elect_td_trn,2065,6.37319e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Mexico,trn_shipping_intl,International Ship,BEV,elect_td_trn,2070,9.05803e-06
