Units,scenario,region,sector,subsector,technology,output,Year,value
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2090,0.313341
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2095,0.3477922
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2100,0.3775617
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,1990,0.05
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2005,0.05
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2010,0.05
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2015,0.05
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2021,0.480186
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2025,0.9634480000000001
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2030,1.716061
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2035,2.680261
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2040,4.0439202000000005
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2045,5.874682
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2050,8.104283
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2055,10.681321
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2060,13.535416999999999
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2065,16.477075
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2070,19.189797000000002
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2075,21.47285
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2080,23.270339999999997
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2085,24.46395
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2090,25.00037
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2095,24.96034
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,iron and steel,2100,24.53512
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,1975,0.360558
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,1990,1.59485
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2005,2.12563
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2010,1.26237
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2015,1.22635
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2021,0.811324
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2025,1.080309
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2030,1.383076
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2035,1.7078769999999999
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2040,1.8305148
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2045,1.99004
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2050,2.132108
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2055,2.349983
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2060,2.6375789999999997
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2065,2.924788
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2070,3.200158
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2075,3.45416
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2080,3.7079199999999997
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2085,3.929456
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2090,4.100842
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2095,4.221989000000001
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR,iron and steel,2100,4.289186
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2030,0.00328441
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2035,0.01166228
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2040,0.38812177999999997
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2045,0.864913179
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2050,1.38947078
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2055,1.812595
