,year,IAM_region,powertrain,size,vintage_year,vintage_demand_vkm
1932,2015,LAM,BEV,Small,2014,39
1933,2020,LAM,BEV,Small,2014,39
1934,2025,LAM,BEV,Small,2014,30
1946,2015,LAM,FCEV,Small,2014,12
1947,2020,LAM,FCEV,Small,2014,12
1948,2025,LAM,FCEV,Small,2014,9
1988,2015,LAM,ICEV-d,Small,2014,31440
1989,2020,LAM,ICEV-d,Small,2014,30870
1990,2025,LAM,ICEV-d,Small,2014,23889
2002,2015,LAM,ICEV-g,Small,2014,24
2003,2020,LAM,ICEV-g,Small,2014,24
2004,2025,LAM,ICEV-g,Small,2014,18
2072,2015,LAM,ICEV-d,Van,2014,17
2073,2020,LAM,ICEV-d,Van,2014,16
2074,2025,LAM,ICEV-d,Van,2014,12
2100,2020,LAM,BEV,Lower medium,2015,44
2101,2025,LAM,BEV,Lower medium,2015,37
2102,2030,LAM,BEV,Lower medium,2015,5
2113,2020,LAM,FCEV,Lower medium,2015,12
2114,2025,LAM,FCEV,Lower medium,2015,10
2115,2030,LAM,FCEV,Lower medium,2015,1
2152,2020,LAM,ICEV-d,Lower medium,2015,36387
2153,2025,LAM,ICEV-d,Lower medium,2015,30782
2154,2030,LAM,ICEV-d,Lower medium,2015,4652
2165,2020,LAM,ICEV-g,Lower medium,2015,25
2166,2025,LAM,ICEV-g,Lower medium,2015,21
2167,2030,LAM,ICEV-g,Lower medium,2015,3
2178,2020,LAM,BEV,Large,2015,23
2179,2025,LAM,BEV,Large,2015,19
2180,2030,LAM,BEV,Large,2015,2
2191,2020,LAM,FCEV,Large,2015,6
2192,2025,LAM,FCEV,Large,2015,5
2230,2020,LAM,ICEV-d,Large,2015,13897
2231,2025,LAM,ICEV-d,Large,2015,11756
2232,2030,LAM,ICEV-d,Large,2015,1776
2243,2020,LAM,ICEV-g,Large,2015,13
2244,2025,LAM,ICEV-g,Large,2015,11
2245,2030,LAM,ICEV-g,Large,2015,1
2256,2020,LAM,BEV,Mini,2015,30
2257,2025,LAM,BEV,Mini,2015,26
2258,2030,LAM,BEV,Mini,2015,3
2269,2020,LAM,FCEV,Mini,2015,8
2270,2025,LAM,FCEV,Mini,2015,6
2271,2030,LAM,FCEV,Mini,2015,1
2308,2020,LAM,ICEV-d,Mini,2015,20288
2309,2025,LAM,ICEV-d,Mini,2015,17163
2310,2030,LAM,ICEV-d,Mini,2015,2593
2321,2020,LAM,ICEV-g,Mini,2015,17
2322,2025,LAM,ICEV-g,Mini,2015,15
2323,2030,LAM,ICEV-g,Mini,2015,2
2334,2020,LAM,BEV,Small,2015,45
2335,2025,LAM,BEV,Small,2015,38
2336,2030,LAM,BEV,Small,2015,5
2347,2020,LAM,FCEV,Small,2015,12
2348,2025,LAM,FCEV,Small,2015,10
2349,2030,LAM,FCEV,Small,2015,1
2386,2020,LAM,ICEV-d,Small,2015,31126
2387,2025,LAM,ICEV-d,Small,2015,26331
2388,2030,LAM,ICEV-d,Small,2015,3979
2399,2020,LAM,ICEV-g,Small,2015,25
2400,2025,LAM,ICEV-g,Small,2015,21
2401,2030,LAM,ICEV-g,Small,2015,3
2464,2020,LAM,ICEV-d,Van,2015,16
2465,2025,LAM,ICEV-d,Van,2015,14
2466,2030,LAM,ICEV-d,Van,2015,2
2490,2020,LAM,BEV,Lower medium,2016,65
2491,2025,LAM,BEV,Lower medium,2016,59
2492,2030,LAM,BEV,Lower medium,2016,22
2503,2020,LAM,FCEV,Lower medium,2016,11
2504,2025,LAM,FCEV,Lower medium,2016,10
2505,2030,LAM,FCEV,Lower medium,2016,3
2542,2020,LAM,ICEV-d,Lower medium,2016,32769
2543,2025,LAM,ICEV-d,Lower medium,2016,29478
2544,2030,LAM,ICEV-d,Lower medium,2016,11303
2555,2020,LAM,ICEV-g,Lower medium,2016,23
2556,2025,LAM,ICEV-g,Lower medium,2016,21
2557,2030,LAM,ICEV-g,Lower medium,2016,8
2568,2020,LAM,BEV,Large,2016,33
2569,2025,LAM,BEV,Large,2016,30
2570,2030,LAM,BEV,Large,2016,11
2581,2020,LAM,FCEV,Large,2016,5
2582,2025,LAM,FCEV,Large,2016,5
2583,2030,LAM,FCEV,Large,2016,2
2620,2020,LAM,ICEV-d,Large,2016,12324
2621,2025,LAM,ICEV-d,Large,2016,11086
2622,2030,LAM,ICEV-d,Large,2016,4251
2633,2020,LAM,ICEV-g,Large,2016,12
2634,2025,LAM,ICEV-g,Large,2016,11
2635,2030,LAM,ICEV-g,Large,2016,4
2646,2020,LAM,BEV,Mini,2016,40
2647,2025,LAM,BEV,Mini,2016,36
2648,2030,LAM,BEV,Mini,2016,14
2659,2020,LAM,FCEV,Mini,2016,7
2660,2025,LAM,FCEV,Mini,2016,6
2661,2030,LAM,FCEV,Mini,2016,2
2698,2020,LAM,ICEV-d,Mini,2016,17440
2699,2025,LAM,ICEV-d,Mini,2016,15688
2700,2030,LAM,ICEV-d,Mini,2016,6015
2711,2020,LAM,ICEV-g,Mini,2016,16
2712,2025,LAM,ICEV-g,Mini,2016,14
2713,2030,LAM,ICEV-g,Mini,2016,5
2724,2020,LAM,BEV,Small,2016,65
2725,2025,LAM,BEV,Small,2016,58
2726,2030,LAM,BEV,Small,2016,22
2737,2020,LAM,FCEV,Small,2016,11
2738,2025,LAM,FCEV,Small,2016,10
2739,2030,LAM,FCEV,Small,2016,3
2776,2020,LAM,ICEV-d,Small,2016,27778
2777,2025,LAM,ICEV-d,Small,2016,24988
2778,2030,LAM,ICEV-d,Small,2016,9581
2789,2020,LAM,ICEV-g,Small,2016,23
2790,2025,LAM,ICEV-g,Small,2016,21
2791,2030,LAM,ICEV-g,Small,2016,8
2854,2020,LAM,ICEV-d,Van,2016,9
2855,2025,LAM,ICEV-d,Van,2016,8
2856,2030,LAM,ICEV-d,Van,2016,3
2880,2020,LAM,BEV,Lower medium,2017,91
2881,2025,LAM,BEV,Lower medium,2017,86
2882,2030,LAM,BEV,Lower medium,2017,47
2893,2020,LAM,FCEV,Lower medium,2017,11
2894,2025,LAM,FCEV,Lower medium,2017,10
2895,2030,LAM,FCEV,Lower medium,2017,6
2932,2020,LAM,ICEV-d,Lower medium,2017,32516
2933,2025,LAM,ICEV-d,Lower medium,2017,30507
2934,2030,LAM,ICEV-d,Lower medium,2017,16848
2945,2020,LAM,ICEV-g,Lower medium,2017,24
2946,2025,LAM,ICEV-g,Lower medium,2017,23
2947,2030,LAM,ICEV-g,Lower medium,2017,12
2958,2020,LAM,BEV,Large,2017,46
2959,2025,LAM,BEV,Large,2017,43
2960,2030,LAM,BEV,Large,2017,24
2971,2020,LAM,FCEV,Large,2017,6
2972,2025,LAM,FCEV,Large,2017,5
2973,2030,LAM,FCEV,Large,2017,3
3010,2020,LAM,ICEV-d,Large,2017,12244
3011,2025,LAM,ICEV-d,Large,2017,11487
3012,2030,LAM,ICEV-d,Large,2017,6344
3023,2020,LAM,ICEV-g,Large,2017,12
3024,2025,LAM,ICEV-g,Large,2017,12
3025,2030,LAM,ICEV-g,Large,2017,6
3036,2020,LAM,BEV,Mini,2017,55
3037,2025,LAM,BEV,Mini,2017,52
3038,2030,LAM,BEV,Mini,2017,28
3049,2020,LAM,FCEV,Mini,2017,7
3050,2025,LAM,FCEV,Mini,2017,6
3051,2030,LAM,FCEV,Mini,2017,3
3088,2020,LAM,ICEV-d,Mini,2017,17340
3089,2025,LAM,ICEV-d,Mini,2017,16269
3090,2030,LAM,ICEV-d,Mini,2017,8985
