Units,scenario,region,sector,subsector,technology,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2080,1.21535
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2085,1.01887
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2090,0.873933
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2095,0.741992
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2100,0.680036
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2010,1.1e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2021,5.39979e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2025,1.68825e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2030,4.29699e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2035,0.000103105
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2040,7.5258e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2045,2.46631e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2050,9.37805e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2055,7.96182e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2060,4.30981e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2065,2.15363e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2070,9.51315e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2075,2.8377e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2080,1.39223e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2085,4.98599e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2090,1.90186e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2095,5.89986e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2100,1.85229e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2025,1.28096e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2030,5.99849e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2035,0.000199956
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2040,2.28558e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2045,9.29553e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2050,4.43463e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2055,4.41922e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2060,2.73859e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2065,1.43733e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2070,6.70001e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2075,2.1801e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2080,1.17872e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2085,4.61964e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,coal gasification,coal gasification,2090,1.9238e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,1975,0.00230228
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,1990,0.0184603
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2005,0.0369636
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2010,0.0549624
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2015,0.0822535
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2021,0.143197
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2025,0.184069
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2030,0.259033
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2035,0.343682
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2040,0.364926
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2045,0.547536
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2050,0.715498
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2055,0.843502
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2060,0.953977
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2065,1.03322
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2070,1.08772
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2075,1.13437
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2080,1.05434
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2085,0.960684
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2090,0.868531
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2095,0.768194
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,gas processing,natural gas,natural gas,2100,0.710403
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2010,5.01989e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2021,2.51985e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2025,5.68001e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2030,8.85106e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2035,0.000172613
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2040,3.21546e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2045,4.40571e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2050,1.44004e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2055,1.08384e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2060,6.15496e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2065,3.13224e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2070,1.40959e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2075,5.25817e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2080,2.32576e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2085,8.94574e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2090,3.57268e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2095,1.02092e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,biomass gasification,biomass gasification,2100,4.17911e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2025,5.4318e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2030,0.000155094
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2035,0.00041186
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2040,1.14692e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2045,2.00331e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2050,8.16702e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2055,7.0606e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2060,4.50452e-08
