Units,scenario,region,sector,subsector,technology,output,Year,value
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2070,0.00280694402
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2075,2.6900121e-05
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2080,6.906988000000001e-06
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2085,2.2621837e-06
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2090,8.730188e-07
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2095,3.3689157e-07
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2100,1.3362075e-07
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2040,1.67527
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2045,7.9785900000000005
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2050,14.23434
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2055,19.5968
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2060,25.382129
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2065,32.013607
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2070,39.769155
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2075,47.7957639
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2080,54.947831300000004
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2085,60.6454909
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2090,65.4121676
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2095,69.18456309999999
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,cement,2100,71.785131
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,1975,3.886
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,1990,8.35825
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2005,12.8808
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2010,16.8924
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2015,16.8924
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2021,16.8924
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2025,19.0406
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2030,24.181929999999998
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2035,32.09129
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2040,22.6757375
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2045,10.91291465
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2050,3.714216615
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2055,1.278212562
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2060,0.2862340214
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2065,0.0483720639
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2070,0.00656340602
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2075,5.672418e-05
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2080,1.4971099e-05
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2085,5.275793e-06
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2090,2.1348225e-06
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2095,8.7813935e-07
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,cement,2100,3.8128899000000004e-07
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2040,4.85594
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2045,22.27682
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2050,38.775600000000004
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2055,53.18442
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2060,68.64381
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2065,86.429793
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2070,107.238082
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2075,131.5182865
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2080,157.90373400000001
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2085,182.330253
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2090,203.230623
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2095,220.42578799999998
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,cement,2100,234.358751
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,1975,5.85112
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,1990,3.86662
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2005,8.13487
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2010,10.71
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2015,10.71
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2021,10.71
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2025,10.5419
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2030,11.626909999999999
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2035,12.69085
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2040,7.78464951
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2045,2.89690392
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2050,0.8116643445
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2055,0.2503839698
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2060,0.047240952210000006
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2065,0.0071843374189999995
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2070,0.000853732692
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2075,3.7125413e-06
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2080,4.1673908e-07
