Units,scenario,region,sector,subsector,technology,GHG,Year,value
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,1990,3.60509
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2005,1.657
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2010,1.291
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2015,1.291
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2021,1.291
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2025,1.05296
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2030,1.20072
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2035,1.324779
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2040,0.8481901669999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2045,0.345694527
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2050,0.1110510597
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2055,0.03945955622
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2060,0.007963964553999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2065,0.001360916732
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2070,0.00019457396869999998
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2075,1.3507866e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2080,2.2542406e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2085,4.2877976e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2090,1.1910369e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2095,3.2393829999999998e-09
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement,CO2,2100,5.98186e-10
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2040,0.0089854
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2045,0.05375008
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2050,0.07654778
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2055,0.08387022999999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2060,0.08708450000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2065,0.08724474
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2070,0.086612651
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2075,0.0855039602
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2080,0.083918306
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2085,0.08196832800000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2090,0.07971721500000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2095,0.07718488
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,cement,cement,cement CCS,CO2,2100,0.074240005
