Units,scenario,region,sector,subsector,technology,GHG,Year,value
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI,CO2,2080,0.00012119034
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI,CO2,2085,7.6023287e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI,CO2,2090,4.6586948e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI,CO2,2095,2.75433203e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI,CO2,2100,1.55014153e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2030,0.000396093
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2035,0.001495005
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2040,0.011110944
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2045,0.0184286067
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2050,0.026438450000000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2055,0.03329178
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2060,0.038842760000000004
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2065,0.044239459999999994
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2070,0.04836956
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2075,0.05091187
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2080,0.051361119999999996
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2085,0.04937382
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2090,0.0452396
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2095,0.03976149
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2100,0.03340797
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,1975,0.00330593
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,1990,0.0134545
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2005,0.0230456
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2010,0.0284621
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2015,0.0266555
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2021,0.0120703
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2025,0.01314106
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2030,0.0165033
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2035,0.01872008
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2040,0.031908469999999994
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2045,0.038233760000000006
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2050,0.0441115
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2055,0.04831871
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2060,0.05124996
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2065,0.05355279
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2070,0.053849060000000004
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2075,0.05384414
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2080,0.05363602
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2085,0.05282184
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2090,0.050801189999999996
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2095,0.04730663
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,iron and steel,EAF with scrap,EAF with scrap,CO2,2100,0.04228074
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,1975,10.7974
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,1990,1.07034
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2005,3.5851
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2010,6.179
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2015,3.86953
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2021,3.1986
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2025,2.989154
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2030,3.0525089999999997
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2035,2.7232557
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2040,1.1728698
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2045,0.12785189
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2050,0.0082820039
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2055,0.0004770477
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2060,0.00020889024
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2065,0.000111460582
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2070,6.2877375e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2075,3.50533821e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2080,1.96907023e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2085,1.131584565e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2090,6.4537245e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2095,3.621334606e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR,CO2,2100,2.0456773300000003e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2030,0.0256074
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2035,0.0692063
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2040,0.2533239
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2045,0.33156832
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2050,0.35504841
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2055,0.3549967
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2060,0.3380992
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2065,0.316861
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2070,0.28850370000000003
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2075,0.2557147
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2080,0.2226886
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2085,0.1916464
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2090,0.1618823
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2095,0.13325900000000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR CCS,CO2,2100,0.1066545
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2030,0.048249
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2035,0.09622510000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2040,0.06617643000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2045,0.012812926
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2050,0.0013038023999999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2055,0.00018205644
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2060,8.194783e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2065,4.4958221e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2070,2.6206059e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2075,1.50925829e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2080,8.7276388e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2085,5.15808903e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2090,3.01818672e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2095,1.731594698e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,BLASTFUR with hydrogen,CO2,2100,9.98301462e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2030,0.0802721
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2035,0.161497
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2040,0.1598579
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2045,0.09484285
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2050,0.030532959999999998
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2055,0.006709745
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2060,0.001403948
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2065,0.0005952119
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2070,0.0002894318
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2075,0.00014573448
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2080,7.678102e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2085,4.2547919e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2090,2.3821286e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2095,1.32798971e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,BLASTFUR,Biomass-based,CO2,2100,7.4427688000000005e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2021,0.0101273
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2025,0.017308360000000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2030,0.16207697000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2035,0.35115589999999997
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2040,0.2849707
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2045,0.13705139
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2050,0.03153273
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2055,0.004249779
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2060,0.0013752880000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2065,0.0007254448000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2070,0.0004106947
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2075,0.00023467026999999998
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2080,0.00013844809999999998
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2085,8.3966977e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2090,5.0531304000000006e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2095,2.98036302e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI,CO2,2100,1.73795431e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2030,0.0030309
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2035,0.01138485
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2040,0.05682911
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2045,0.085667508
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2050,0.10662457
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2055,0.12504476
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2060,0.13790166
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2065,0.14628542
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2070,0.1518638
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2075,0.1499218
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2080,0.13982709999999998
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2085,0.1246319
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2090,0.1071153
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2095,0.08955636
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with DRI,EAF with DRI CCS,CO2,2100,0.07294445
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,1975,0.0107735
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,1990,0.0119486
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2005,0.0131145
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2010,0.0327565
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2015,0.0220934
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2021,0.0213416
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2025,0.02035057
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2030,0.02955198
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2035,0.038995936
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2040,0.061625921
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2045,0.07386421
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2050,0.08362114
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2055,0.09611420999999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2060,0.10781277
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2065,0.11671603
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2070,0.12387372999999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2075,0.12834431
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2080,0.13044619000000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2085,0.13093074
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2090,0.12911256999999998
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2095,0.12431711000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,iron and steel,EAF with scrap,EAF with scrap,CO2,2100,0.11689835000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,1975,19.5593
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,1990,54.5239
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2005,213.271
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2010,366.894
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2015,449.958
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2021,416.595
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2025,460.677
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2030,449.95799999999997
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2035,418.3094
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2040,230.38309999999998
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2045,98.87999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2050,18.963715
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2055,1.1525357999999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2060,0.2031687
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2065,0.07151815
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,iron and steel,BLASTFUR,BLASTFUR,CO2,2070,0.02938796
