Units,scenario,region,sector,output,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2005,0.043893275879
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2010,0.070500632297
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2015,0.092920865248
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2021,0.133125829242
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2025,0.127669617432
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2030,0.12480394164099999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2035,0.138162401262
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2040,0.1820522247869
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2045,0.185550402840998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2050,0.18307455771999998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2055,0.1991729243775
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2060,0.21900977870129998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2065,0.224439602843
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2070,0.219056134127
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2075,0.210830106779
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2080,0.202378334638
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2085,0.192182292164
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2090,0.179977503578
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2095,0.16102738445499998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OilPalm,biomass,2100,0.15334081042
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,1975,0.006363466235975001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,1990,0.00844534509524
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2005,0.03805041114869
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2010,0.037524262478850004
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2015,0.05477270280172
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2021,0.0728747548748
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2025,0.07133502295359
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2030,0.07260102812951
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2035,0.08654797755211001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2040,0.11741391856129
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2045,0.12464818376002
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2050,0.1275517451679
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2055,0.13440850066558999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2060,0.1415732440918
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2065,0.14147582527955
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2070,0.13678052522324
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2075,0.13113500381698
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2080,0.12550685355849
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2085,0.118706497681916
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2090,0.110862715208543
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2095,0.09922532847200799
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,OtherGrain,biomass,2100,0.09483308242725101
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,1975,0.005056025878491
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,1990,0.01166952683669
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2005,0.022877179399120002
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2010,0.05221525555454
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2015,0.107149856204
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2021,0.1428991554285
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2025,0.1354306290963
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2030,0.1306269282166
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2035,0.1383103003956
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2040,0.1688995642259
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2045,0.167519365124
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2050,0.1597643883792
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2055,0.1581325703074
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2060,0.1580177702938
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2065,0.149790224901
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2070,0.1371359862573
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2075,0.12238576335776
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2080,0.10881423611004999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2085,0.09593945886129
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2090,0.0840073332549
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2095,0.07101326558576
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Rice,biomass,2100,0.06448525266749999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,1975,0.0351028425816
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,1990,0.048359929842299997
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2005,0.123317161622
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2010,0.218810536523
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2015,0.341256772561
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2021,0.462757009488
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2025,0.426957976853
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2030,0.408770799801
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2035,0.434603103975
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2040,0.552628446222
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2045,0.552957403734
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2050,0.540660238464
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2055,0.596182610638
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2060,0.6496612464
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2065,0.671566849725
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2070,0.665949661022
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2075,0.6537764426433
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2080,0.6386082640079
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2085,0.614556001674
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2090,0.5824074192987
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2095,0.5272400169901
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,RootTuber,biomass,2100,0.5083632747629
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2005,5.31665097e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2010,0.00014570514050000002
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2015,0.0004836754889999999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2021,0.001621626082
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2025,0.0015844035459999998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2030,0.0016015822599999999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2035,0.00183205652
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2040,0.0023327542811
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2045,0.0023682633348
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2050,0.002344123741
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2055,0.002335945815
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2060,0.0023746878402
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2065,0.0022814349727
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2070,0.0021175409091
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2075,0.0019391910829
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2080,0.0017599722099999999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2085,0.0015735548317
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2090,0.0014000887469
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2095,0.0012146763004
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Soybean,biomass,2100,0.001128786569
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,1975,0.000818702706905
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,1990,0.00169735952267
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2005,0.00301020387391
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2010,0.00525699117448
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2015,0.00695368650736
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2021,0.009105334844361001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2025,0.009145765065155
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2030,0.009494934492192
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2035,0.010302010505289
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2040,0.013653655205873999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2045,0.01462197563802
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2050,0.014692318371387
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2055,0.01656225810149
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2060,0.017887424040031
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2065,0.017909418232205
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2070,0.016848291445569
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2075,0.016352711500679
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2080,0.01578402798162
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2085,0.015439717306518
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2090,0.015402083572684999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2095,0.014446396706585
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,SugarCrop,biomass,2100,0.013890672276042999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,1975,5.7437146609999995e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,1990,1.2071071664000001e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2005,7.8921239709e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2010,0.000154443480977
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2015,0.000504624462075
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2021,0.001069162120271
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2025,0.001267241936343
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2030,0.001565844429282
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2035,0.00213109121149
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2040,0.0033708840228550002
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2045,0.0040494932080010005
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2050,0.004655734427063
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2055,0.00557334881622
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2060,0.0065594419660099995
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2065,0.00739220600675
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2070,0.00795554231911
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2075,0.00843392136865
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2080,0.00883686145397
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2085,0.009065760050266
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2090,0.009114026617253
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2095,0.008691953125205
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Vegetables,biomass,2100,0.008793547329104
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,1975,1.3211594509000002e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,1990,7.92917221e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2005,2.3181590438e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2010,0.000129951333905
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2015,0.000165340090442
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2021,0.00017108386915
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2025,0.00019738701165000001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2030,0.000250056079087
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2035,0.00031437982476
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2040,0.000431335034312
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2045,0.000485711736689
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2050,0.0005009622473550001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2055,0.000454599447982
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2060,0.000411236781271
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2065,0.000354431694338
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2070,0.000300355979523
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2075,0.000251331746427
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2080,0.000212107863812
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2085,0.000179869541426
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2090,0.00015279648707
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2095,0.000125988369166
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,Wheat,biomass,2100,0.000112029470089
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,1975,0.0003975335167
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,1990,0.0023781494145499998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2005,0.021834437323942
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2010,0.027067697907417
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2015,0.050780638202417995
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2021,0.09229568816304899
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2025,0.08558812298551
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2030,0.09236660979606
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2035,0.09990879351956
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2040,0.14600744665971
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2045,0.14554828743402
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2050,0.14558662104019
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2055,0.15140825377824
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2060,0.15625194066827
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2065,0.15304506892573
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2070,0.14545596057102
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2075,0.1386177388525
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2080,0.13256330238568
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2085,0.12586900437688
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2090,0.11856901800372
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2095,0.10888165354571999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Corn,biomass,2100,0.1051195459911
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,1975,0.002055146629055
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,1990,0.002570463233637
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2005,0.001444379395656
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2010,0.002769244180211
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2015,0.0032355143536829997
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2021,0.00454433322378
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2025,0.00422828568651
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2030,0.00450283103175
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2035,0.0047512659099
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2040,0.00692336595938
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2045,0.00690588622551
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2050,0.006860498140499999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2055,0.00708739797085
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2060,0.00725932691263
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2065,0.00712809096081
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2070,0.006760822429810001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2075,0.00638653830125
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2080,0.00605496138596
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2085,0.00569806192563
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2090,0.0053227829661300005
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2095,0.00485393048658
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,FiberCrop,biomass,2100,0.0046567180948700005
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,1975,0.03903054322
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,1990,0.04412377677
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2005,0.05086154672
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2010,0.05375851619
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2015,0.059437743890000005
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2021,0.07388973404
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2025,0.06454045912
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2030,0.06238851418
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2035,0.06074643617
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2040,0.08068041611
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2045,0.07803276349
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,Forest,biomass,2050,0.0725173107
