Units,scenario,region,sector,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2010,0.160819
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2015,0.129812
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2021,0.141397
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2025,0.146312
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2030,0.152456
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2035,0.1586
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2040,0.164744
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2045,0.170888
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2050,0.177032
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2055,0.183175
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2060,0.189319
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2065,0.195463
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2070,0.201607
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2075,0.207751
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2080,0.213895
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2085,0.220038
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2090,0.226182
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2095,0.232326
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2100,0.23847
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2030,0.0193294
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2035,0.0499057
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2040,0.443518
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2045,0.659944
