Units,scenario,region,sector,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Indonesia,biomass,2080,0.6916875836434
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Indonesia,biomass,2085,0.7141240294655
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Indonesia,biomass,2090,0.7397433044491
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Indonesia,biomass,2095,0.7817808512457
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Indonesia,biomass,2100,0.795029654491
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2025,0.26998355134359997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2030,0.3731366504126
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2035,0.4794208378581
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2040,1.189152546939
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2045,1.35907282014
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2050,1.642980597406
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2055,1.871237814435
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2060,1.951119400755
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2065,1.940745520524
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2070,1.851338348773
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2075,1.7430697566570001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2080,1.616567505093
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2085,1.48226512172
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2090,1.363103454328
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2095,1.2821322469860001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Japan,biomass,2100,1.22008774322
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2025,0.04609769237
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2030,0.10384408218
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2035,0.17328876062
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2040,0.8104396713
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2045,0.9671114527
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2050,1.1061112086
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2055,1.2260003912
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2060,1.301527952
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2065,1.3342284931
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2070,1.3744640223
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2075,1.4053994471
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2080,1.4510497586
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2085,1.520509414
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2090,1.591635462
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2095,1.6147557322000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,biomass,2100,1.662939163
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2025,0.0037974777504
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2030,0.011279521958
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2035,0.024948673075
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2040,0.242338519006
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2045,0.4002977124588
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2050,0.5891888626888
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2055,0.7735197670238
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2060,0.8750915302291
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2065,0.8978211736469
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2070,0.8962398812226
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2075,0.8449248384245
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2080,0.7904717124964
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2085,0.7499258199207
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2090,0.7148571260349
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2095,0.6667763485467
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,biomass,2100,0.6501821875099
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2025,0.000751893929
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2030,0.0017635199799999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2035,0.00317594592
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2040,0.02313518881
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2045,0.02613362806
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2050,0.02228698109
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2055,0.01375355052
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2060,0.0076941404199999995
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2065,0.004245743534
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2070,0.00369461077
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2075,0.00333069078
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2080,0.00298468651
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2085,0.00266453289
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2090,0.00246753901
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2095,0.00232042458
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Pakistan,biomass,2100,0.00221116165
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2025,2.617013138993259
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2030,4.751276608170042
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2035,7.390214549005207
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2040,30.15503562383072
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2045,31.171989157119466
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2050,30.016318216052895
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2055,30.14076908069892
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2060,30.315133789364257
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2065,30.30585159100556
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2070,30.033545871768016
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2075,29.73884172843987
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2080,29.51769838355625
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2085,29.28909708394764
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2090,29.02770785512432
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2095,28.77813261765877
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Russia,biomass,2100,28.43220841575878
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2025,0.002652006718
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2030,0.004986973314
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2035,0.00873013186
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2040,0.05031932919
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2045,0.05488815994
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2050,0.05833233578
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2055,0.05286937557
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2060,0.04496191185
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2065,0.03836110361
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2070,0.03387443539
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2075,0.02962245017
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2080,0.02728416406
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2085,0.025110465529999997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2090,0.02083467395
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2095,0.02026161693
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Africa,biomass,2100,0.0203374913
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2025,0.01685067746966
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2030,0.03826152365602
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2035,0.061530511779064004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2040,0.221083315374285
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2045,0.264417969956508
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2050,0.297561020676565
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2055,0.32028663407047897
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2060,0.343810795862444
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2065,0.36254789110568797
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2070,0.388940313199516
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2075,0.414647506365596
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2080,0.43147323633912
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2085,0.46886527200882
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2090,0.53584335071888
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2095,0.57708143903617
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Northern,biomass,2100,0.6351218431321299
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2025,0.079325512126474
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2030,0.16520394937165
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2035,0.27015705384007
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2040,1.019449469478152
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2045,1.191524464784726
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2050,1.357696763068761
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2055,1.468745162288755
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2060,1.552435423397186
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2065,1.604338368266222
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2070,1.670515808417195
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2075,1.730495443759697
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2080,1.795059372545958
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2085,1.875967003638831
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2090,1.963746062944647
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2095,2.012933756393022
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South America_Southern,biomass,2100,2.088250974289006
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2025,0.008177418347
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2030,0.022356635383
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2035,0.04359259659
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2040,0.17062097267
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2045,0.18749841354
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2050,0.19850154056
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2055,0.18663885790999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2060,0.17168272124
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2065,0.16155432064
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2070,0.15428414518
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2075,0.1493174998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2080,0.13888950681
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2085,0.13474617513
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2090,0.13327505602
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2095,0.13295870798
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,biomass,2100,0.13234782543
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2025,0.0111812369
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2030,0.0178402174
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2035,0.0243458534
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2040,0.0475190848
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2045,0.041225419900000004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2050,0.0336806246
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2055,0.030520369900000004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2060,0.0273352581
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2065,0.0250641933
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2070,0.0240450568
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2075,0.0235521869
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2080,0.0234658601
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2085,0.0234151317
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2090,0.0234842309
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2095,0.023580032299999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,biomass,2100,0.0238403772
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2025,0.08807688624927
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2030,0.22541960670473
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2035,0.40337537257106
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2040,1.5718156997252
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2045,1.8700672644129
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2050,2.1192799889043
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2055,2.2257263639204
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2060,2.2404379517246
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2065,2.2132588131813002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2070,2.1558370503634
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2075,2.0994810327363
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2080,1.9922963519005
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2085,1.8640135937552
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2090,1.7539587849237
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2095,1.6909574809732
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Southeast Asia,biomass,2100,1.6052544983131
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2025,0.00035159011928
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2030,0.0008308334373
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2035,0.0014371484884
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2040,0.004565336394999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2045,0.0041392568052999994
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2050,0.002793834857
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2055,0.0025063830706
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2060,0.0021313239065
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2065,0.00185164463472
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2070,0.0017126063419199999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2075,0.00164046184698
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2080,0.00160009389937
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2085,0.001558706933118
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2090,0.001537607597864
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2095,0.001584804377441
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,biomass,2100,0.001492108723
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2025,0.2674892245388
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2030,0.5749931736893
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2035,0.9454063477572
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2040,4.452126744374
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2045,5.514467908734
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2050,6.808543763137
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2055,7.842120365162
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2060,8.591761855097
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2065,8.981339035279
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2070,9.457809653142
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2075,9.731311907515
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2080,10.040841555982
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2085,10.502578060994
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2090,10.957492443181
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2095,11.066092514562
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,2100,11.461894184641
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2025,0.0089766531903
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2030,0.02237471165096
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2035,0.04043300226043
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2040,0.156533577761
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2045,0.18516224181129998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2050,0.2112115329431
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2055,0.2220019487296
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2060,0.2260480263775
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2065,0.21841839857939999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2070,0.2085308819282
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2075,0.1947108028043
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2080,0.18660490543150002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2085,0.1790211396732
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2090,0.174105518966
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2095,0.1699514000229
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Ukraine,biomass,2100,0.1694575084932
