Units,scenario,region,Year,value
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,1975,2.685467169
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,1990,6.887464960700001
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2005,12.050097112400003
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2010,17.389709521329998
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2015,21.575193945352
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2021,25.175611518137
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2025,29.679901193750403
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2030,35.254156511854916
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2035,43.33268921254802
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2040,30.472695637834455
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2045,13.79754081232854
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2050,2.041708732643872
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2055,-5.925266621156727
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2060,-7.947540323759798
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2065,-6.990123235860637
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2070,-4.839004425530838
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2075,-4.6618744924218785
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2080,-4.097005026597143
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2085,-4.429309910501796
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2090,-4.994005034478003
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2095,-6.011536890919284
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,2100,2.717508635729339
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,1975,19.414345079
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,1990,67.418306415765
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2005,112.17997964207
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2010,133.758375228078
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2015,153.94569403639
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2021,169.61551508994
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2025,185.70838925279
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2030,201.487504915285
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2035,223.669211484696
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2040,160.4260148986938
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2045,122.76269882321226
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2050,98.99300586475354
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2055,90.95656537486103
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2060,88.03105067199529
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2065,84.80332044181259
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2070,80.3948413199254
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2075,73.92235401362537
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2080,66.01053741786473
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2085,58.3929079179662
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2090,46.66676791626917
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2095,36.66123396035743
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,2100,28.774361572599904
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,1975,4.613721474
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,1990,12.4200417986
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2005,13.951060797599999
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2010,16.300991368000002
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2015,23.56070651995
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2021,23.4619035927
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2025,28.90998029979
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2030,36.24443325298654
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2035,45.713862343360084
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2040,29.57968944975158
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2045,17.124566728545688
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2050,9.622278200216709
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2055,6.108903058258133
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2060,5.471853025999273
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2065,6.83692540700299
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2070,8.607551128160928
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2075,8.945946966387528
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2080,8.663940780062116
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2085,6.938177474819254
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2090,14.184414702520982
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2095,11.779071807014489
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,2100,7.609473338437544
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,1975,22.860556731000003
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,1990,30.97663263963
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2005,33.21583657488
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2010,38.91733828508
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2015,55.42842773779999
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2021,61.20581912982
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2025,72.75787010825
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2030,81.5580822965
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2035,98.16805181739998
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2040,77.15539544444499
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2045,58.462824355231405
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2050,44.21759800751593
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2055,34.07172575993715
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2060,30.376403243312954
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2065,32.881980595076726
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2070,39.977356905890815
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2075,44.96388966528768
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2080,47.353635347441376
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2085,44.365554155944686
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2090,37.05824326796628
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2095,50.154492858683106
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,2100,35.91511258128122
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,1975,11.54704905
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,1990,27.5871312732
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2005,41.6122021432
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2010,48.7586034824
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2015,53.5778487623
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2021,49.96180334465
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2025,48.7761036891
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2030,49.332576064742
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2035,50.5482709285875
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2040,29.687108480931798
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2045,14.934232612026099
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2050,4.086036087281058
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2055,-4.549897165352234
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2060,-12.126731950089749
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2065,-18.406866737012095
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2070,-25.96740418060439
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2075,-34.972666963932824
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2080,-45.36709152831285
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2085,-59.91904342892133
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2090,-78.30374367776464
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2095,-95.53912621552763
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Argentina,2100,-115.63640553435057
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,1975,29.28685081
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,1990,84.2464724391
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2005,117.181117219
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2010,126.574947528
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2015,122.820126958
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2021,117.6822505352
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2025,137.9190872613002
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2030,138.86401157334163
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2035,139.64856596669128
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2040,76.89058590529464
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2045,59.18452637549662
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2050,42.121656149730825
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2055,25.152052721896027
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2060,9.40813173229778
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2065,-3.088503163344979
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2070,-15.954506117872704
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2075,-28.144736337143357
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2080,-43.46183517562861
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2085,-63.868755432168115
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2090,-90.20039172666723
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2095,-118.24264630741801
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,2100,-149.9407850193919
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,1975,26.925394739999998
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,1990,60.48794375234
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2005,99.2663138256
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2010,117.7811917316
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2015,140.179054265
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2021,133.9896748012
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2025,139.6261193277
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2030,142.48412675956
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2035,150.84721799004
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2040,83.8700058743
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2045,44.547580666402624
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2050,10.113393797996185
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2055,-24.78607977745955
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2060,-57.64480321884018
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2065,-83.86245931175631
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2070,-108.03602484169642
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2075,-133.89432801811776
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2080,-162.64843641793635
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2085,-198.18480481813282
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2090,-246.57049870878285
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2095,-294.9332923104827
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Brazil,2100,-351.6766012392087
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,1975,55.12194158
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,1990,120.21090646100001
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,2005,160.662459613
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,2010,155.493415164
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,2015,165.293038857
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,2021,162.740458593
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,2025,180.08926626292
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,2030,180.119148782225
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,2035,181.861939585569
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,2040,103.226799718487
MTC,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Canada,2045,58.529036573287996
