Units,scenario,region,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2055,0.0393945
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2060,0.041709
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2065,0.04266
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2070,0.0375812
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2075,0.0397188
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2080,0.0449921
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2085,0.0466938
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2090,0.0463455
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2095,0.0440539
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,rooftop_pv,rooftop_pv,elect_td_bld,2100,0.0396908
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2025,3.07648e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2030,0.000106586
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2035,0.000218897
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2040,0.00534935
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2045,0.0253829
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2050,0.0560961
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2055,0.0810519
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2060,0.103567
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2065,0.12581
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2070,0.16849
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2075,0.187258
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2080,0.184168
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2085,0.17745
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2090,0.169976
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2095,0.1653
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,CSP_storage,electricity,2100,0.156443
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2005,3.60051e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2010,7.92005e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2015,0.00305969
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2021,0.0286921
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2025,0.0500858
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2030,0.0755003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2035,0.0963083
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2040,0.1670091
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2045,0.236464
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2050,0.2704307
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2055,0.2871526
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2060,0.289138
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2065,0.2902676
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2070,0.2667589
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2075,0.2371337
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2080,0.2057347
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2085,0.18955470000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2090,0.1809815
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2095,0.18043019999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV,electricity,2100,0.1820603
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2040,7.11779e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2045,4.990849e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2050,1.4340428999999999e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2055,2.4369829e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2060,3.5517029e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2065,4.8291929e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2070,7.771365e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2075,9.941828000000001e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2080,1.091404e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2085,1.1182940000000001e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2090,1.1113400000000001e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2095,1.1034320000000001e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,solar,PV_storage,electricity,2100,1.059292e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2005,0.000327647
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2010,0.00369362
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2015,0.00549304
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2021,0.00795344
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2025,0.03857674
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2030,0.07070204
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2035,0.09541774
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2040,0.18528484
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2045,0.23417784
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2050,0.2508859
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2055,0.2424783
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2060,0.23201270000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2065,0.2265222
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2070,0.19978410000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2075,0.1990062
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2080,0.2031502
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2085,0.20004850000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2090,0.19506980000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2095,0.1952373
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind,electricity,2100,0.1852784
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2025,3.4409e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2030,0.000274771
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2035,0.0008435420000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2040,0.015644042
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2045,0.056150941999999995
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2050,0.106912533
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2055,0.136476071
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2060,0.1568372
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2065,0.1601227
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2070,0.1558997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2075,0.1366213
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2080,0.1300092
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2085,0.12448010000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2090,0.1191329
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2095,0.0987805
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_offshore,electricity,2100,0.101117
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2040,5.00086e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2045,3.615536e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2050,1.1054256e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2055,1.8743256e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2060,2.7133146000000002e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2065,3.6823276e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2070,5.7164689999999996e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2075,7.309524e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2080,8.205542e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2085,8.608962e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2090,8.76402e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2095,8.902607e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Taiwan,wind,wind_storage,electricity,2100,9.138107e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2030,0.00118375
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2035,0.00288507
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2040,0.045437
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2045,0.118195
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2050,0.236308
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2055,0.35165
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2060,0.471643
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2065,0.601432
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2070,0.863866
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2075,1.13948
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2080,1.46949
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2085,1.8534
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2090,2.27327
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2095,2.65091
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC CCS),electricity,2100,3.28266
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2030,0.00507565
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2035,0.0108246
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2040,0.00935846
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2045,0.000819786
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2050,9.34965e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2055,3.2234e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2060,1.28583e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2065,5.72018e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2070,2.12613e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2075,8.00689e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2080,3.28995e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2085,1.28782e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2090,3.10947e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,biomass,biomass (IGCC),electricity,2095,1.37512e-09
