Units,scenario,region,sector,subsector,technology,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2065,4.13736e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2070,2.46642e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2075,1.50412e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2080,9.03573e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2085,2.74e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2090,2.28181e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2095,6.84348e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2100,4.46884e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,1975,8.88932e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,1990,0.0003157
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2005,0.000505098
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2010,0.000347299
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2015,0.000126299
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2025,0.000277024
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2030,0.000726286
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2035,0.00149179
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2040,0.000123364
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2045,2.72866e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2050,1.23548e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2055,1.15305e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,coal gasification,coal gasification,2060,8.86101e-06
