Units,scenario,region,sector,mode,technology,input,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2030,0.000231578
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2035,0.00144653
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2040,0.00423369
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2045,0.00673113
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2050,0.00906865
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2055,0.0106456
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2060,0.0121438
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2065,0.0134276
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2070,0.0143418
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2075,0.0149103
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2080,0.0152883
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2085,0.0155402
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2090,0.0156082
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2095,0.0154648
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,BEV,elect_td_trn,2100,0.0153163
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2030,0.000339317
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2035,0.00196703
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2040,0.00524642
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2045,0.00769031
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2050,0.00961084
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2055,0.0113002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2060,0.0129221
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2065,0.0143284
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2070,0.0153404
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2075,0.01598
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2080,0.0164145
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2085,0.0167082
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2090,0.0168265
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2095,0.016659
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2100,0.0164956
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2025,0.0103637
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2030,0.0241533
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2035,0.0256809
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2040,0.024776
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2045,0.0271464
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2050,0.0314887
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2055,0.0358177
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2060,0.0395046
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2065,0.041916
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2070,0.0424458
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2075,0.0414097
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2080,0.0395724
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2085,0.0370637
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2090,0.0341404
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2095,0.0306596
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2100,0.0267003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,1975,0.00723086
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,1990,0.010458
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2005,0.0193563
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2010,0.0289157
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2015,0.0445608
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2021,0.0505324
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2025,0.0351267
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2030,0.0308136
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2035,0.0323447
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2040,0.0302883
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2045,0.0322533
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2050,0.0363742
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2055,0.0410425
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2060,0.0448832
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2065,0.047136
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2070,0.0471193
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2075,0.0452746
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2080,0.042547
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2085,0.0390886
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2090,0.0352777
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2095,0.0309884
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,Liquids,refined liquids enduse,2100,0.0261888
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2015,1.06997e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2021,2.12993e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2025,1.62567e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2030,1.4353e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2035,1.51067e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2040,1.44353e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2045,1.57508e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2050,1.82899e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2055,2.08323e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2060,2.29607e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2065,2.44591e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2070,2.50257e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2075,2.47221e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2080,2.38512e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2085,2.26546e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2090,2.10858e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2095,1.91581e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road,Bus,NG,delivered gas,2100,1.68558e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2030,0.00163236
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2035,0.00184873
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2040,0.00267657
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2045,0.00365137
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2050,0.00436178
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2055,0.00477972
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2060,0.00502951
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2065,0.00514
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2070,0.00508491
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2075,0.00488857
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2080,0.00464054
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2085,0.00437555
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2090,0.00407929
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2095,0.0037921
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2100,0.00349083
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1975,0.000902167
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1990,0.00130485
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2005,0.00241511
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2010,0.00360787
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2015,0.00556
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2021,0.00630508
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2025,0.00529821
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2030,0.00263009
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2035,0.00305468
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2040,0.00181079
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2045,0.000951787
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2050,0.000500283
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2055,0.000372974
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2060,0.000267555
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2065,0.000166964
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2070,7.89595e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2075,3.13824e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2080,1.12351e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2085,3.26533e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2090,9.26675e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2095,2.15403e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2100,3.14284e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2015,2.99989e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2021,5.99979e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2025,6.4274e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2030,3.3923e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2035,3.86959e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2040,2.08943e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2045,1.03872e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2050,5.38286e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2055,3.47946e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2060,2.03792e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2065,1.0818e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2070,4.9593e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2075,1.90365e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2080,6.03475e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,NG,delivered gas,2085,1.60576e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2030,0.000812101
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2035,0.00197279
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2040,0.002856705
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2045,0.004276445
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2050,0.006032984999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2055,0.009211598
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2060,0.01373483
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2065,0.020099512
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2070,0.029691988
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2075,0.043359558
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2080,0.06083346
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2085,0.08145039
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2090,0.10285308
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2095,0.12438334
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2100,0.14276348
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2030,0.000102432
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2035,0.0002373398
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2040,0.0003337337
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2045,0.0005293439
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2050,0.0008708775
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2055,0.0014912669
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2060,0.0024193206999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2065,0.0038204368000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2070,0.0060671005
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2075,0.009460887
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2080,0.014109372
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2085,0.01997799
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2090,0.026902709
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2095,0.034160469
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2100,0.040328
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2025,0.00179892
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2030,0.00491562
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2035,0.00940852
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2040,0.010950996000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2045,0.011784569
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2050,0.011349918
