Units,scenario,region,sector,output,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilCrop,biomass,2085,0.00426434971308
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilCrop,biomass,2090,0.004541355905668
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilCrop,biomass,2095,0.00462516339552
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilCrop,biomass,2100,0.00506989977788
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,1975,0.00034341549
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,1990,3.9335521e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2005,0.00060287055
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2010,0.00102596703
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2015,0.0017653554199999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2021,0.0043492198
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2025,0.0040482292
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2030,0.0045574577
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2035,0.004878292
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2040,0.0067915897
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2045,0.0078201027
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2050,0.0096756291
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2055,0.0124678371
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2060,0.0138628134
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2065,0.013707676200000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2070,0.013265683200000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2075,0.01217665
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2080,0.0109586584
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2085,0.010069050900000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2090,0.009344133099999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2095,0.0082696568
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OilPalm,biomass,2100,0.0078047785
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,1975,0.008638625949431
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,1990,0.008497039489006
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2005,0.01353583299946
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2010,0.01403744993156
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2015,0.01534579523384
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2021,0.01293758041309
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2025,0.0128588615533
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2030,0.01359029618707
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2035,0.01455923175665
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2040,0.0273708399215
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2045,0.03122449746961
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2050,0.0405097050338
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2055,0.0508282450601
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2060,0.0553730735289
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2065,0.0559911202033
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2070,0.0564063747295
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2075,0.0562708227501
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2080,0.0549693850087
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2085,0.053809418338300004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2090,0.0531783351638
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2095,0.0508079437388
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,OtherGrain,biomass,2100,0.0516624081736
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,1975,0.0014896819619
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,1990,0.0008577331537000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2005,0.0008023387355
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2010,0.00058605825252
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2015,0.0007187312981
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2021,0.0008662022157
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2025,0.0009936985719
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2030,0.0010352793123
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2035,0.0011291192683
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2040,0.0021230054913
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2045,0.0024224027405
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2050,0.0030962255758999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2055,0.0038441070876
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2060,0.0041732058048
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2065,0.0041984272099
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2070,0.0041991184504
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2075,0.0041541602399
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2080,0.0040251584073
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2085,0.0039101746009
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2090,0.0038304776358
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2095,0.0036236289443
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Rice,biomass,2100,0.0036514466042
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,1975,0.0001944646567
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,1990,0.00021618834963
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2005,0.00038161580351
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2010,0.00036797529207
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2015,0.00046512066612
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2021,0.00056960320515
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2025,0.00055980060965
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2030,0.00057855121361
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2035,0.00060581485289
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2040,0.00112566965834
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2045,0.00125299020447
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2050,0.00157804556764
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2055,0.0019713050718
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2060,0.0021315230192
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2065,0.0021385019594
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2070,0.0021374510146
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2075,0.0021143402644
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2080,0.0020512408319
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2085,0.0019959857288
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2090,0.0019601407278
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2095,0.0018597889785999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,RootTuber,biomass,2100,0.0018793120694
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,1975,0.00020615334089
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,1990,0.00032197769484000003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2005,5.0702396109e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2010,3.8706615816e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2015,0.00018806023607
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2021,0.00012560670081
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2025,0.00013612653469000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2030,0.00016099574794
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2035,0.00020088380149
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2040,0.00039907968957
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2045,0.00050135878851
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2050,0.00070906280075
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2055,0.0008796117965999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2060,0.0010117784494
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2065,0.0010522797346
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2070,0.0010627759705
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2075,0.0010625204997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2080,0.001026327042
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2085,0.0010041579043
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2090,0.0010068120259
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2095,0.0009827970198
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Soybean,biomass,2100,0.0010142378642
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,1975,0.010879957163
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,1990,0.009361171208019
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2005,0.01454360801919
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2010,0.014316200262813
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2015,0.017614362331357998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2021,0.018322540904844
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2025,0.018826306609096
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2030,0.020700665899972
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2035,0.022578939741423998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2040,0.043002739339119
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2045,0.050224682982945
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2050,0.066116498603372
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2055,0.085792446374083
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2060,0.097013018815973
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2065,0.100805379612341
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2070,0.103508845625725
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2075,0.104496251658889
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2080,0.103680237610981
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2085,0.10431116178970701
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2090,0.106353404795231
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2095,0.104212463565548
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,SugarCrop,biomass,2100,0.108078459533869
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,1975,0.00010612743852
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,1990,0.0002414580421
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2005,0.0006624141777000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2010,0.0007386491424
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2015,0.0010921381725
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2021,0.0014047944575
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2025,0.0014361689143
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2030,0.0015606235653
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2035,0.0017144920561
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2040,0.0033064727641
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2045,0.003837000182017
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2050,0.00506143698393
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2055,0.00653022164016
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2060,0.0072734070616
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2065,0.0075322418304
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2070,0.0077720542155
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2075,0.0079304816012
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2080,0.0079296351765
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2085,0.0079407707051
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2090,0.0080177836821
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2095,0.0078068846304000005
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Vegetables,biomass,2100,0.008087258278400001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,1975,0.00679851388231
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,1990,0.0072371610487
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2005,0.0072202353135999995
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2010,0.0099660886002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2015,0.010433811367000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2021,0.010596291297
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2025,0.0099582196983
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2030,0.0101104686831
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2035,0.0108150784077
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2040,0.0202292909925
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2045,0.0233302770979
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2050,0.030287166818199998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2055,0.038177907754
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2060,0.041986324589
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2065,0.042863445486
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2070,0.043510408146999996
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2075,0.043636584345
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2080,0.0427856785
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2085,0.042083768217
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2090,0.04175468908
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2095,0.039901661121
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Mexico,Wheat,biomass,2100,0.040596675346
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,1975,1.3151248284e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,1990,0.000383212209331
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2005,0.00296799452879
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2010,0.00272212059648
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2015,0.00233380410427
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2021,0.0017854934738200001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2025,0.0025721610724
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2030,0.00311461912787
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2035,0.00372682459353
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2040,0.00805824343798
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2045,0.00944755902803
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2050,0.01022327693253
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2055,0.01148210397416
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2060,0.01246856683176
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2065,0.01255963739135
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2070,0.012432610149389999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2075,0.01204321167587
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2080,0.011932634782769999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2085,0.011526849579019999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2090,0.01033095809643
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2095,0.00861781391891
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Corn,biomass,2100,0.0073878308903
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,1975,0.00508608591788
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,1990,0.00331897166759
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2005,0.00462877133035
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2010,0.00348445026999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2015,0.0013309099965
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2021,0.001099513889132
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2025,0.001445309663716
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2030,0.00177956344912
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2035,0.00206660149193
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2040,0.00435431415195
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2045,0.00467274735703
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2050,0.00488997626703
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2055,0.00536034699379
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2060,0.00568652526208
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2065,0.00578131640359
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2070,0.00581833568108
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2075,0.00572111062294
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2080,0.005586717614514
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2085,0.005446332172654
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2090,0.005262996486269
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2095,0.005021454637048
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,FiberCrop,biomass,2100,0.004875584977903
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,1975,0.006760909568
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,1990,0.0012478805200000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,2005,0.003187108616
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,2010,0.0030402217
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,2015,0.00409855348
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,2021,0.0064095454103
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,2025,0.0081446155642
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,2030,0.008735583449800001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,2035,0.0093394807507
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Middle East,Forest,biomass,2040,0.0124042674152
