Units,scenario,region,LandLeaf,Year,value
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,RootTuber,2080,0.4389403456
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,RootTuber,2085,0.4373491215
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,RootTuber,2090,0.434377344
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,RootTuber,2095,0.4305616942
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,RootTuber,2100,0.4259223497
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,1975,2303.62662
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,1990,2299.29941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2005,2300.38434
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2010,2322.6063099999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2015,2305.81221
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2021,2307.40157
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2025,2297.10979
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2030,2284.62748
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2035,2273.09018
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2040,2259.5751099999998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2045,2249.40083
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2050,2239.99789
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2055,2229.27787
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2060,2218.6597500000003
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2065,2209.13893
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2070,2200.29691
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2075,2192.53583
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2080,2185.45881
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2085,2179.1727499999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2090,2173.85187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2095,2169.83363
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Shrubland,2100,2166.6553799999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,1975,34.512884299999996
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,1990,47.3329357
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2005,74.39713029999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2010,80.342844
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2015,91.7478737
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2021,102.5487499
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2025,107.4452556
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2030,111.7846
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2035,115.6633991
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2040,119.9745148
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2045,121.83587039999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2050,123.5431935
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2055,124.8774914
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2060,125.7768425
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2065,126.30859860000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2070,126.54154600000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2075,126.3385734
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2080,125.7359218
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2085,124.6477777
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2090,123.19711420000002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2095,121.4577481
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Softwood_Forest,2100,119.1923248
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,1975,0.37885
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,1990,0.5332
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2005,0.258614
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2010,0.30357839999999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2015,0.2198832
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2021,0.1958726
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2025,0.2353585
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2030,0.2691343
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2035,0.2720897
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2040,0.2800825
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2045,0.280729
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2050,0.281595
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2055,0.2894268
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2060,0.305362
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2065,0.31271879999999996
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2070,0.3150125
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2075,0.3156354
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2080,0.3136838
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2085,0.31311100000000003
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2090,0.31363189999999996
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2095,0.3142576
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Soybean,2100,0.3129766
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,1975,2.66059184
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,1990,3.286753342
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2005,4.2644687999999995
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2010,3.6295538
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2015,3.9965692379999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2021,3.549228356
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2025,3.791800163
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2030,3.986249156
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2035,4.124015009000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2040,4.093986007500429
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2045,4.2404666710004335
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2050,4.3346386364004355
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2055,4.558775383900441
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2060,4.7983980981004475
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2065,4.951584377900451
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2070,5.042193278600451
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2075,5.075695687500451
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2080,5.122717623200451
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2085,5.241908123000455
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2090,5.377695697600459
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2095,5.4688139962004625
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,SugarCropC4,2100,5.507802753200464
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,1975,0.349062
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,1990,0.346689
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2005,0.59574
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2010,0.61307
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2015,0.622911
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2021,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2025,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2030,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2035,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2040,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2045,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2050,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2055,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2060,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2065,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2070,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2075,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2080,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2085,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2090,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2095,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Tundra,2100,0.628941
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,1975,0.4939142
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,1990,0.6178805
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2005,0.481665
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2010,0.4321389
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2015,0.4564826
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2021,0.3583637
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2025,0.3501664
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2030,0.3417924
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2035,0.3336483
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2040,0.31569879999999995
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2045,0.3101643
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2050,0.30403420000000003
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2055,0.2980984
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2060,0.2937341
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2065,0.29116869999999995
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2070,0.2889759
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2075,0.2879702
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2080,0.2871828
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2085,0.2867022
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2090,0.2862093
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2095,0.28647140000000004
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedHardwood_Forest,2100,0.28615100000000004
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,1975,3380.6417300000003
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,1990,3363.9982099999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2005,3085.96778
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2010,2861.31529
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2015,2822.88783
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2021,2877.95635
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2025,2840.49763
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2030,2799.64592
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2035,2765.61155
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2040,2720.86789
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2045,2691.08345
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2050,2663.85339
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2055,2631.51113
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2060,2600.97953
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2065,2576.8595299999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2070,2555.64946
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2075,2539.28405
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2080,2524.74413
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2085,2511.81495
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2090,2500.5423299999998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2095,2493.40494
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedPasture,2100,2486.75761
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,1975,176.55109115
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,1990,159.580339
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2005,134.64139500000002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2010,134.024427
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2015,115.7069135
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2021,104.4493889
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2025,102.3067579
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2030,100.1563956
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2035,98.1301553
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2040,94.3555383
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2045,92.92184590000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2050,91.4018619
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2055,89.8922405
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2060,88.7109566
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2065,87.94813160000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2070,87.2994497
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2075,86.9490624
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2080,86.68152380000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2085,86.5192444
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2090,86.392692
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2095,86.4670466
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UnmanagedSoftwood_Forest,2100,86.4599342
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,1975,7.3190683000000005
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,1990,9.177394
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2005,11.650450000000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2010,12.689919999999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2015,13.9596377
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2021,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2025,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2030,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2035,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2040,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2045,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2050,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2055,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2060,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2065,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2070,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2075,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2080,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2085,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2090,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2095,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,UrbanLand,2100,14.2081187
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,1975,0.9268007562
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,1990,1.17115
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2005,1.0009554
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2010,1.0678248
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2015,1.115836534
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2021,1.057445914
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2025,1.090906749
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2030,1.128695316
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2035,1.168745425
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2040,1.198562409
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2045,1.232327136
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2050,1.263463108
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2055,1.293926903
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2060,1.3212619939999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2065,1.344314154
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2070,1.3644828580000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2075,1.381170212
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2080,1.394972992
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2085,1.4057035519999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2090,1.412517392
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2095,1.416189467
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Vegetables,2100,1.415902228
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Wheat,1975,86.83140756257801
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Wheat,1990,91.844343901236
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Wheat,2005,129.7231344
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Australia_NZ,Wheat,2010,136.61946519999998
