market,technology,input group,input process,input location,input key,contribution type,score,share of market (%),physical amount,physical unit,method,impact category,unit
Other end uses,Biomass gasification with CCS,Other direct emissions,"Carbon dioxide, non-fossil",biosphere,"('biosphere-3.12', 'eba59fd6-f37e-41dc-9ca3-c7ea22d602c7')",Other direct emissions,0.0,0.0,0.5076820659435527,kilogram,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Infrastructure,"chemical factory construction, organics",RER,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '8e7d31369cdb4b2688a5e8bf919310c0')",Upstream input,2.7872975525777917e-08,4.2685512287871475e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Other raw materials,"limestone production, milled, packed",Europe without Switzerland,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'bdc114f35c9742219f056ea4203192d8')",Upstream input,3.018766238419765e-09,4.6230293297931673e-07,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Infrastructure,"liquid storage tank production, chemicals, organics",RoW,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '00ec9ef702ab4db28b3eb182865fdafb')",Upstream input,3.743857123226691e-09,5.733455299371663e-07,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,BE,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '1e18d48334e340d5a242914af00668fd')",Upstream input,3.6027318637850734e-08,5.517331836325782e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,FI,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'ea7b7b7a5c3b4e759380ba049bd77910')",Upstream input,3.376148875754923e-08,5.17033583976134e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,IT,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '9ef9602812a34373b85be42d2ca62ebb')",Upstream input,1.423699835665528e-07,2.180296709740874e-05,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,DE,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '5775c4cf27024a1d88f0c5dac4340be0')",Upstream input,4.85566488405376e-07,7.436111113518374e-05,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,DK,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'bcb55ab7692c4e0bbfa618d75aff9557')",Upstream input,2.1879732177084955e-08,3.3507279329992914e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,FR,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '00dc1da922a34fb6860a0db19dfc97ee')",Upstream input,8.574249565063652e-08,1.3130863435456142e-05,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,AT,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'a0d571e40ba74907bb7fcfc3bc96e9b5')",Upstream input,2.718169313849393e-08,4.16268616673265e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,CZ,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '4ad0cba393304ef195ebbf921e07db45')",Upstream input,5.892615591208757e-08,9.024128586258085e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,SE,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '2a697fb10c3d42ddb4a13eb359e7e9fe')",Upstream input,1.9459662550589923e-08,2.980111198220757e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,IE,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'b92b9e8ad3844979a15b4b92c92cf146')",Upstream input,1.631522674746837e-08,2.4985628504728284e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,EE,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '98b10ecd77444b3a8d91976aaef07588')",Upstream input,3.898398871131264e-11,5.970125176007868e-09,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,LV,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '5bdbe2e35e534ea381876f11ee515563')",Upstream input,2.5441035536616663e-10,3.896116631000116e-08,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,BG,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '53945b28aa8a4680b66f815ed50472a6')",Upstream input,8.834063444663876e-09,1.3528750217941143e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,PT,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'a7bae5d2f0164f3bbd69f12c54a1ac01')",Upstream input,2.7646336381306407e-11,4.233843029164527e-09,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,NL,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '2978d6563e55427d957b45a645996356')",Upstream input,9.163623877054021e-08,1.4033448967214456e-05,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,GB,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '3e3b2c2ae54c4e2eaf4a7e14ad9e54f3')",Upstream input,6.931474038632598e-08,1.0615067629772055e-05,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,ES,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'd584a79ce0364d2eb929aa16062cdd63')",Upstream input,6.826015390084115e-08,1.0453565086410104e-05,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,SK,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'ca5af9df10c24ade910fb2258af2df58')",Upstream input,2.963710176580613e-08,4.538714822288094e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,PL,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'cc24e06b42be4d93be6730e28f75e09c')",Upstream input,6.970717435285539e-07,0.00010675166146649012,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,market for hard coal,HR,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '99858cf830aa4370989bf7d099c6b6cd')",Upstream input,8.356386712427689e-09,1.2797221716269664e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Transport services,"market for transport, freight, train",EUR,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'b45e6c68ddb84d1ba5a1ef63110282ba')",Upstream input,7.340350267709337e-09,1.12412329734876e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Other raw materials,"methanol production, from coal gasification",CN,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '36f7de9581d640eab90f302044b48024')",Upstream input,1.2551816439386274e-08,1.9222228870506523e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Water,"transport, freight, inland waterways, barge, diesel",RER,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '65accb569ab7402d9ed0783570ba6837')",Upstream input,5.4496208519854245e-09,8.345713130861447e-07,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",BE,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '58783f3c42814ab5818f4273b0980078')",Upstream input,1.6101020946307494e-12,2.4657587304063156e-10,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",IT,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '6d1b0d66637b4907910280714b323d66')",Upstream input,2.0897234499564286e-11,3.2002652863119024e-09,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",DE,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'f3e0c5c73d6f4615a84f491ffcaf1112')",Upstream input,4.5052626042189584e-11,6.899494532782178e-09,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",FR,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '1dd3f98d2e4647439a33618292794a79')",Upstream input,7.590327333834593e-12,1.162405536422616e-09,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",AT,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '27808455427d47fba451c9f49d6148b5')",Upstream input,1.4471099806868272e-12,2.216147709288567e-10,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",CZ,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '8c2ba8852edb4d7e8e8dfa3c07351c8d')",Upstream input,6.650522687522429e-11,1.0184810288247248e-08,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",PT,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '49c29cc8572e4399b9589694fbbec48a')",Upstream input,4.857920544474069e-12,7.4395654996674e-10,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",NL,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'cecefb1df95d46c08435fe6d0b060412')",Upstream input,7.668232775195917e-12,1.1743362098142865e-09,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",ES,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'ae319a3e8a52445a97dfd6068775a21f')",Upstream input,5.132519070693187e-10,7.860093934255131e-08,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",SK,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '575be8dc4e1f4e39bd938cf4095f60e4')",Upstream input,1.130342039530657e-11,1.7310397654983397e-09,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",PL,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '38ab4dfee94d48a3a2aacae6712936ae')",Upstream input,9.54861311419877e-10,1.4623033053694285e-07,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Fossil feedstock,"treatment of hard coal ash, residual material landfill",HR,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '9674a8eac898427989f9a803bc3039d1')",Upstream input,1.0789705702676112e-11,1.6523679537843103e-09,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Waste treatment,"treatment of waste gypsum, inert material landfill",Europe without Switzerland,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'fb1f9abf63a149e68b084549a51e0345')",Upstream input,7.039397445421946e-10,1.0780344777968707e-07,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Water,"treatment of wastewater, average, wastewater treatment",Europe without Switzerland,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'db7e3c0fc9d3451395736c9985715bb8')",Upstream input,8.900355757051333e-09,1.3630272257179084e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,CO2 capture and storage,"carbon dioxide, captured at hydrogen production plant, pre, pipeline 200km, storage 1000m",RER,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'f35934f4c5ec445c8e063cf6d8b1795b')",Upstream input,6.238490650069396e-08,9.553812044753929e-06,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Water,"water production, deionised",Europe without Switzerland,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'd8ec6354f9a7473da79499703b97a362')",Upstream input,1.3673158513073783e-09,2.0939485817868606e-07,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Other raw materials,"market for nitrogen, liquid",RER,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '33f71c3c6dae4e40bc89e0d449024a5a')",Upstream input,6.82816230663266e-11,1.0456852938926215e-08,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Other raw materials,"market for ammonia, anhydrous, liquid",RER,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', 'f182f94f3ddb4531a1841fcf43b8a2a9')",Upstream input,1.9808596202437832e-11,3.0335479461913167e-09,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Electricity,"market group for electricity, medium voltage",EUR,"('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '1f68882440364dbcaec11614acdb8a39')",Upstream input,8.878232931343906e-08,1.3596392697111897e-05,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Other raw materials,"market for aluminium oxide, metallurgical","IAI Area, Western and Central Europe","('ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_04_full', '25a7ad1d1ee14c438339ef0f94f9d6ca')",Upstream input,5.751182822234855e-10,8.80753419387397e-08,,,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Ammonia leakage,Ammonia,biosphere,"('biosphere-3.12', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')",Ammonia leakage,0.0,0.0,7.580944643323931e-09,kilogram,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Other direct emissions,"Carbon dioxide, fossil",biosphere,"('biosphere-3.12', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",Other direct emissions,2.7143599172416695e-06,0.00041568523422972947,2.7143599172416695e-06,kilogram,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Other direct emissions,Hydrochloric acid,biosphere,"('biosphere-3.12', '68e32537-beae-41c2-be72-74df4d273c11')",Other direct emissions,0.0,0.0,1.1355655790744011e-08,kilogram,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Other end uses,Coal gasification with CCS,Other direct emissions,"Water, cooling, unspecified natural origin",biosphere,"('biosphere-3.12', 'fc1c42ce-a759-49fa-b987-f1ec5e503db1')",Other direct emissions,0.0,0.0,3.502400032633441e-08,cubic meter,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
