Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
WITCH 5.0,ssp2_bau,usa,Final energy|Industry and Agriculture|Gases,NA,4.5271908,4.58021322,5.15068776,5.930800865,4.281960459,4.374714476,4.385095565,4.145331432,4.020039155,3.890705987,3.822894247,3.744471478,3.648013713,3.531227518,3.402102872,3.260815962,3.116986519,2.976172325,2.831229626,2.678555551
WITCH 5.0,ssp2_bau,usa,Final energy|Industry and Agriculture|Liquids,NA,2.043327076,1.728518109,1.455938562,1.756520761,0.96044523,0.964768104,0.954379915,0.892715831,0.851884449,0.806319162,0.780654392,0.75458764,0.724303116,0.694763084,0.657545842,0.625235132,0.591956423,0.562794899,0.531269575,0.50614446
WITCH 5.0,ssp2_bau,usa,Final energy|Industry and Agriculture|Liquids|Biomass,NA,0.006865576,0.021032209,0.033930576,3.26E-09,3.01E-09,2.76E-09,2.51E-09,2.26E-09,2.01E-09,1.76E-09,1.76E-09,1.76E-09,1.76E-09,1.76E-09,1.76E-09,1.76E-09,1.76E-09,1.76E-09,1.76E-09,1.76E-09
WITCH 5.0,ssp2_bau,usa,Final energy|Industry and Agriculture|Liquids|Fossil,NA,2.0364615,1.7074859,1.422007986,1.756520757,0.960445227,0.964768102,0.954379913,0.892715829,0.851884447,0.80631916,0.78065439,0.754587638,0.724303114,0.694763082,0.65754584,0.625235131,0.591956421,0.562794898,0.531269573,0.506144458
WITCH 5.0,ssp2_bau,usa,Final energy|Industry and Agriculture|Solids,NA,2.465335786,2.18867814,2.031699626,0.721496851,0.681717917,0.644821254,0.610408713,0.578104454,0.547735222,0.51905881,0.491942874,0.466294786,0.441960056,0.418863988,0.396942698,0.376114216,0.356313644,0.337479031,0.319548549,0.302468078
WITCH 5.0,ssp2_bau,usa,Final energy|Industry and Agriculture|Solids|Biomass,NA,1.1976294,1.1848856,1.233259008,4.70E-08,4.34E-08,3.98E-08,3.62E-08,3.25E-08,2.89E-08,2.53E-08,2.53E-08,2.53E-08,2.53E-08,2.53E-08,2.53E-08,2.53E-08,2.53E-08,2.53E-08,2.53E-08,2.53E-08
WITCH 5.0,ssp2_bau,usa,Final energy|Industry and Agriculture|Solids|Fossil,NA,1.267706386,1.00379254,0.798440618,0.721496804,0.681717874,0.644821215,0.610408677,0.578104421,0.547735193,0.519058785,0.491942849,0.466294761,0.44196003,0.418863963,0.396942673,0.376114191,0.356313619,0.337479006,0.319548524,0.302468052
WITCH 5.0,ssp2_bau,usa,Final energy|Industry and Agriculture|electricity,NA,3.96583776,3.6886212,3.678427226,4.633914995,4.5284833,4.76759615,5.064559132,5.641625705,5.758221996,5.706069575,5.698772445,5.660050803,5.58591327,5.499178807,5.416682071,5.301047142,5.170176263,5.039875117,4.926135193,4.802152191
WITCH 5.0,ssp2_bau,usa,Final energy|Liquids,NA,38.49959948,36.0879512,34.7553543,35.6175851,28.82241288,27.58934432,25.19841076,23.0448043,21.49545932,20.25446264,18.81604061,17.74358455,16.91453764,16.27937943,15.71610132,15.28570195,14.91267923,14.61689136,14.33056349,14.11568026
WITCH 5.0,ssp2_bau,usa,Final energy|Liquids|Biomass,NA,0.430111692,6.910266316,6.96795525,17.15339267,0.522116027,0.666367057,0.850471987,1.085441715,1.385329247,1.768070174,2.256555363,2.880000004,2.880000004,2.880000004,2.880000004,2.785750416,2.546334453,2.375899688,2.257656022,2.178517237
WITCH 5.0,ssp2_bau,usa,Final energy|Liquids|Fossil,NA,38.06948778,29.17768489,27.78739905,18.46419243,28.30029685,26.92297726,24.34793877,21.95936259,20.11013007,18.48639246,16.55948525,14.86358455,14.03453764,13.39937943,12.83610131,12.49995153,12.36634478,12.24099167,12.07290747,11.93716302
WITCH 5.0,ssp2_bau,usa,Final energy|Non-Energy Use,NA,6.5388854,5.55319904,5.615348414,6.875476674,3.905887989,3.933825244,3.899570261,3.653752893,3.495700436,3.320801604,3.222999127,3.122318866,3.004594403,2.886564462,2.740398496,2.60938862,2.474692052,2.354576799,2.225752063,2.117843729
WITCH 5.0,ssp2_bau,usa,Final energy|Non-Energy Use|Gases,NA,0.4721472,0.49813416,0.7259913,0.835948524,0.603543873,0.616617585,0.618080804,0.584285962,0.566625971,0.548396414,0.538838325,0.527784607,0.51418885,0.497727794,0.479527629,0.459613187,0.439340376,0.419492564,0.399062838,0.377543372
WITCH 5.0,ssp2_bau,usa,Final energy|Non-Energy Use|Liquids,NA,6.0667382,5.05506488,4.889357114,6.03952815,3.302344115,3.317207658,3.281489458,3.06946693,2.929074466,2.77240519,2.684160802,2.594534259,2.490405552,2.388836668,2.260870868,2.149775433,2.035351676,1.935084235,1.826689225,1.740300357
WITCH 5.0,ssp2_bau,usa,Final energy|Residential and Commercial,NA,19.3844121,19.29988552,19.30129296,22.76076695,19.38230001,20.16708015,20.97268019,22.1172524,22.21033001,21.83949378,21.69721616,21.4541814,21.0855323,20.65312155,20.20766845,19.65864909,19.06408744,18.47882627,17.93013979,17.34731408
WITCH 5.0,ssp2_bau,usa,Final energy|Residential and Commercial|Gases,NA,7.58924514,7.49580066,7.7224221,8.892045064,6.419939942,6.559005967,6.574570325,6.215092149,6.027241537,5.83333242,5.731662332,5.614083137,5.469464086,5.294366636,5.100770155,4.888938802,4.673295432,4.462172821,4.244860348,4.015956227
WITCH 5.0,ssp2_bau,usa,Final energy|Residential and Commercial|Liquids,NA,1.84896391,1.409352395,1.12958442,1.370649416,0.749455243,0.752828471,0.744722353,0.696604595,0.664743024,0.62918749,0.60916074,0.588820315,0.565188676,0.542137979,0.513096596,0.487883883,0.461915819,0.43916048,0.414560618,0.394954972
WITCH 5.0,ssp2_bau,usa,Final energy|Residential and Commercial|Liquids|Biomass,NA,2.25E-05,0.020962295,0.019962228,1.92E-09,1.77E-09,1.63E-09,1.48E-09,1.33E-09,1.18E-09,1.03E-09,1.03E-09,1.03E-09,1.03E-09,1.03E-09,1.03E-09,1.03E-09,1.03E-09,1.03E-09,1.03E-09,1.03E-09
WITCH 5.0,ssp2_bau,usa,Final energy|Residential and Commercial|Liquids|Fossil,NA,1.84894138,1.3883901,1.109622192,1.370649414,0.749455241,0.75282847,0.744722351,0.696604593,0.664743023,0.629187489,0.609160739,0.588820314,0.565188675,0.542137978,0.513096595,0.487883882,0.461915818,0.439160479,0.414560617,0.394954971
WITCH 5.0,ssp2_bau,usa,Final energy|Residential and Commercial|Solids,NA,0.578215372,0.59350422,0.548083736,0.024988492,0.023610778,0.02233289,0.021141038,0.020022204,0.018970388,0.017977202,0.017038063,0.016149761,0.015306947,0.014507033,0.013747807,0.013026429,0.012340651,0.011688329,0.011067321,0.010475753
WITCH 5.0,ssp2_bau,usa,Final energy|Residential and Commercial|Solids|Biomass,NA,0.496158,0.5346904,0.520430376,1.98E-08,1.83E-08,1.68E-08,1.53E-08,1.37E-08,1.22E-08,1.07E-08,1.07E-08,1.07E-08,1.07E-08,1.07E-08,1.07E-08,1.07E-08,1.07E-08,1.07E-08,1.07E-08,1.07E-08
WITCH 5.0,ssp2_bau,usa,Final energy|Residential and Commercial|Solids|Fossil,NA,0.082057372,0.05881382,0.02765336,0.024988472,0.02361076,0.022332873,0.021141022,0.02002219,0.018970376,0.017977191,0.017038052,0.016149751,0.015306936,0.014507022,0.013747796,0.013026418,0.012340641,0.011688319,0.011067311,0.010475742
WITCH 5.0,ssp2_bau,usa,Final energy|Residential and Commercial|electricity,NA,9.36798768,9.80122824,9.901202706,12.47308398,12.18929405,12.83291282,13.63224647,15.18553345,15.49937506,15.35899667,15.33935502,15.23512819,15.03557259,14.80210991,14.58005389,14.26879997,13.91653554,13.56580464,13.25965151,12.92592713
WITCH 5.0,ssp2_bau,usa,Final energy|Solids,NA,3.043551158,2.78218236,2.579783362,0.746485342,0.705328695,0.667154145,0.631549751,0.598126658,0.56670561,0.537036012,0.508980936,0.482444548,0.457267003,0.433371021,0.410690504,0.389140645,0.368654296,0.349167361,0.33061587,0.31294383
WITCH 5.0,ssp2_bau,usa,Final energy|Solids|Biomass,NA,1.6937874,1.719576,1.753689384,6.69E-08,6.17E-08,5.66E-08,5.14E-08,4.63E-08,4.11E-08,3.60E-08,3.60E-08,3.60E-08,3.60E-08,3.60E-08,3.60E-08,3.60E-08,3.60E-08,3.60E-08,3.60E-08,3.60E-08
WITCH 5.0,ssp2_bau,usa,Final energy|Solids|Fossil,NA,1.349763758,1.06260636,0.826093978,0.746485275,0.705328634,0.667154088,0.6315497,0.598126611,0.566705569,0.537035976,0.5089809,0.482444512,0.457266967,0.433370985,0.410690468,0.389140609,0.36865426,0.349167325,0.330615834,0.312943794
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation,NA,25.24840221,24.34169461,23.51173244,23.78031867,19.94436372,18.33331893,16.31694031,14.73408891,13.65582477,12.86365186,11.52334254,10.49045673,9.673149527,9.028270384,8.489045095,8.057957268,7.695458255,7.404351708,7.151548568,6.949550212
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation (w/ bunkers),NA,29.1808901,28.74605294,28.25684451,27.59720588,24.64918269,23.41630077,21.72608523,20.43543289,19.63277024,19.10562416,18.01456746,17.22830184,16.65594273,16.23754862,15.90471504,15.64798046,15.42920067,15.25327335,15.0923775,14.9588894
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Freight,NA,6.124784639,5.791970792,5.268224717,4.798443893,4.771127576,3.90630619,3.297065476,2.903343263,2.550746914,2.290995072,2.109663132,1.982522133,1.896034638,1.83761719,1.801037208,1.782838342,1.780344599,1.790649095,1.81043808,1.836819767
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Freight|Electricity,NA,1.42E-05,1.33E-05,9.59E-06,6.85E-06,5.01E-06,0.000804792,0.001386158,0.001804903,0.002160659,0.002443369,0.002680324,0.002881145,0.003055258,0.003203828,0.003334631,0.003456157,0.003574604,0.00369266,0.003809861,0.003924997
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Freight|Hydrogen,NA,0.000122324,0.000106489,7.61E-05,5.56E-05,3.64E-05,0.003586629,0.02488208,0.099885671,0.0755736,0.054136784,0.041144458,0.031322113,0.023877896,0.018224539,0.013923914,0.010647631,0.008148631,0.006240471,0.004782099,0.003666576
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Freight|Liquids,NA,6.124648092,5.791851008,5.268139062,4.798381415,4.771086204,3.90191477,3.270797238,2.801652689,2.473012655,2.23441492,2.06583835,1.948318874,1.869101484,1.816188824,1.783778662,1.768734554,1.768621365,1.780715964,1.80184612,1.829228193
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Freight|Liquids|Biomass,NA,7.16E-05,5.791851008,5.268139062,4.798381415,8.77E-05,0.30893378,0.129409162,0.0002137,0.992075398,0.000562156,2.16E-14,0.856677908,1.499432505,1.816188824,1.744272105,1.768734554,1.768621365,1.780715964,1.80184612,1.829228193
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Freight|Liquids|Electricity,NA,1.08E-14,1.08E-14,1.08E-14,1.08E-14,1.08E-14,1.08E-14,5.61E-06,4.26E-06,7.32E-07,2.46E-06,1.08E-14,1.43E-06,1.09E-06,1.08E-14,6.42E-07,1.08E-14,1.08E-14,1.08E-14,1.08E-14,1.08E-14
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Freight|Liquids|Fossil,NA,6.124576495,1.08E-14,1.08E-14,1.08E-14,4.770998506,3.59298099,3.141382465,2.801434732,1.480936524,2.233850306,2.06583835,1.09163954,0.369667889,1.08E-14,0.039505915,1.08E-14,1.08E-14,1.08E-14,1.08E-14,1.08E-14
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Gases,NA,0.615078202,0.822143459,0.943361658,1.09487637,0.790486383,0.807609564,0.809526002,0.7652635,0.742133478,0.718257474,0.705738849,0.691261337,0.673454412,0.651894686,0.628057176,0.601974408,0.575422268,0.549426768,0.522669111,0.494484176
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Hydrogen,NA,0.000122881,0.000107099,7.67E-05,5.61E-05,0.000292492,0.003779029,0.025027208,0.099995488,0.164714836,0.233576492,0.271588652,0.30080846,0.320822817,0.335810359,0.346919776,0.350368744,0.347555162,0.342612055,0.33783034,0.330784134
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Liquids,NA,24.60808244,23.49065752,22.53570601,22.63623682,19.10556683,17.47172164,14.80879737,12.68476625,11.14858193,9.966074229,8.458239544,7.310334957,6.419097562,5.730190745,5.168614391,4.73853386,4.395179218,4.133664894,3.916958859,3.759347341
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Liquids|Biomass,NA,0.423223586,6.86796129,6.912565724,17.15013328,0.522116023,0.666367053,0.850471983,1.085441711,1.385329243,1.768070171,2.25655536,2.880000001,2.880000001,2.880000001,2.880000001,2.785750413,2.54633445,2.375899686,2.257656019,2.178517234
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Liquids|Fossil,NA,24.18485885,16.62269623,15.62314029,5.486103531,18.58345081,16.80535459,13.95832539,11.59932454,9.763252684,8.198004058,6.201684183,4.430334957,3.539097561,2.850190744,2.28861439,1.952783446,1.848844768,1.757765208,1.659302839,1.580830107
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Passenger,NA,15.69822877,14.16372545,12.86723823,12.36814297,11.3507493,10.57227481,9.193619604,8.237302315,7.572433249,7.116273097,5.99901718,5.15039654,4.505035836,4.012366642,3.634972328,3.343172871,3.114897976,2.934517887,2.791273028,2.676357629
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Passenger|Electricity,NA,2.56E-08,0.002409339,0.004723676,0.016390633,0.016006284,0.015707163,0.63640793,1.1423845,1.557535508,1.902970544,2.044816997,2.145166329,2.217238976,2.268303291,2.303834722,2.326156992,2.337184875,2.339334154,2.335463119,2.327068581
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Passenger|Hydrogen,NA,5.56E-07,6.09E-07,6.39E-07,4.72E-07,3.29E-07,2.58E-07,2.01E-07,1.56E-07,1.22E-07,8.98E-08,7.02E-08,5.50E-08,4.31E-08,3.38E-08,2.65E-08,2.08E-08,1.63E-08,1.28E-08,1.01E-08,7.94E-09
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Passenger|Liquids,NA,15.69822819,14.1613155,12.86251392,12.35175187,11.33474269,10.55656739,8.557211473,7.094917658,6.014897619,5.213302463,3.954200113,3.005230156,2.287796817,1.744063317,1.33113758,1.017015859,0.777713085,0.59518372,0.455809899,0.34928904
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Passenger|Liquids|Biomass,NA,0.423151989,1.076110281,1.644426661,12.35175187,0.522028324,0.357433272,0.72106282,1.085228011,0.393253845,1.767508014,2.256555359,2.023322092,1.380567495,1.063811176,1.135727895,1.017015859,0.777713085,0.59518372,0.455809899,0.34928904
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|Passenger|Liquids|Fossil,NA,15.2750762,13.08520522,11.21808726,1.08E-14,10.81271436,10.19913412,7.836148653,6.009689647,5.621643774,3.445794449,1.697644754,0.981908064,0.907229322,0.680252141,0.195409685,1.08E-14,1.08E-14,1.08E-14,1.08E-14,1.08E-14
WITCH 5.0,ssp2_bau,usa,Final energy|Transportation|electricity,NA,0.025118691,0.028786529,0.03258806,0.049149388,0.048018021,0.050208699,0.673589729,1.184063675,1.600394526,1.945743665,2.087775498,2.188051972,2.259774736,2.310374594,2.345453753,2.367080256,2.377301607,2.378647992,2.374090258,2.36493456
WITCH 5.0,ssp2_bau,usa,Final energy|agriculture,NA,1.502215736,1.406864145,1.4862652,1.789754679,1.404219353,1.456749321,1.513969841,1.604236771,1.609308698,1.577277462,1.563872957,1.543654824,1.514057385,1.481938323,1.447231734,1.407638479,1.364436287,1.323170454,1.284269056,1.245928014
WITCH 5.0,ssp2_bau,usa,Final energy|agriculture|Gases,NA,0.10114506,0.0860517,0.05853564,0.067401334,0.048662879,0.049716994,0.049834971,0.047110141,0.045686241,0.044216418,0.043445763,0.042554518,0.041458311,0.04013108,0.038663627,0.037057954,0.035423386,0.033823085,0.032175866,0.030440782
WITCH 5.0,ssp2_bau,usa,Final energy|agriculture|Liquids,NA,0.66731982,0.666484365,0.664657264,0.761069639,0.416144074,0.4180171,0.413516079,0.386798113,0.369106591,0.349363951,0.338243857,0.32694959,0.313827837,0.30102866,0.284903081,0.270903418,0.256484336,0.24384916,0.230189789,0.219303518
WITCH 5.0,ssp2_bau,usa,Final energy|agriculture|electricity,NA,0.72163368,0.65432808,0.763072296,0.961283706,0.9394124,0.989015228,1.050618791,1.170328517,1.194515865,1.183697092,1.182183337,1.174150716,1.158771236,1.140778583,1.123665026,1.099677108,1.072528564,1.045498209,1.021903401,0.996183715
WITCH 5.0,ssp2_bau,usa,Final energy|agriculture|heat,NA,0.012117176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Final energy|commercial,NA,8.317994402,8.42474482,8.576605534,10.36156838,8.948381353,9.321468884,9.715985784,10.31132811,10.37441007,10.21026756,10.14971339,10.04102949,9.873124262,9.67644137,9.475309083,9.224595212,8.951886407,8.683181243,8.433106273,8.166932109
WITCH 5.0,ssp2_bau,usa,Final energy|commercial|Gases,NA,2.9231901,2.95952346,3.14315694,3.619213349,2.613024583,2.669626816,2.675961774,2.529648052,2.453189663,2.374265359,2.332883907,2.285027177,2.226164768,2.154897132,2.076100077,1.989881118,1.902110605,1.816180117,1.727730249,1.634562385
WITCH 5.0,ssp2_bau,usa,Final energy|commercial|Liquids,NA,0.67855805,0.58158254,0.483999568,0.587246533,0.32109961,0.322544849,0.319071831,0.298456066,0.284805167,0.269571611,0.26099127,0.252276537,0.242151703,0.23227577,0.219833163,0.209030927,0.197905066,0.188155677,0.177616014,0.169216092
WITCH 5.0,ssp2_bau,usa,Final energy|commercial|Solids,NA,0.151230972,0.11345522,0.08332601,0.024988474,0.023610762,0.022332875,0.021141024,0.020022191,0.018970377,0.017977192,0.017038053,0.016149752,0.015306938,0.014507024,0.013747797,0.013026419,0.012340642,0.01168832,0.011067312,0.010475743
WITCH 5.0,ssp2_bau,usa,Final energy|commercial|electricity,NA,4.56501528,4.7701836,4.866123016,6.130120028,5.990646398,6.306964344,6.699811154,7.463201799,7.617444866,7.548453398,7.538800159,7.487576019,7.389500854,7.274761444,7.165628046,7.012656747,6.839530094,6.667157129,6.516692698,6.352677889
WITCH 5.0,ssp2_bau,usa,Final energy|electricity,NA,13.35894413,13.51863597,13.61221799,17.15614836,16.76579537,17.65071767,19.37039534,22.01122283,22.85799158,23.01080991,23.12590297,23.08323097,22.8812606,22.61166331,22.34218971,21.93692737,21.46401341,20.98432775,20.55987696,20.09301388
WITCH 5.0,ssp2_bau,usa,Final energy|industry,NA,11.49947569,10.77916652,10.83048797,11.25297879,9.048387553,9.295150664,9.500473484,9.65354065,9.568572124,9.344876072,9.230391,9.081749883,8.88613277,8.662095075,8.426041748,8.155573973,7.870996563,7.593150918,7.323913887,7.043392265
WITCH 5.0,ssp2_bau,usa,Final energy|industry|Gases,NA,4.42604574,4.49416152,5.09215212,5.863399531,4.23329758,4.324997482,4.335260594,4.09822129,3.974352913,3.846489569,3.779448484,3.70191696,3.606555402,3.491096438,3.363439245,3.223758008,3.081563133,2.942349239,2.79905376,2.648114769
WITCH 5.0,ssp2_bau,usa,Final energy|industry|Liquids,NA,1.384664456,1.098458344,0.829576652,0.995451123,0.544301157,0.546751006,0.540863837,0.505917719,0.482777859,0.456955211,0.442410536,0.42763805,0.410475279,0.393734425,0.372642761,0.354331716,0.335472087,0.31894574,0.301079786,0.286840943
WITCH 5.0,ssp2_bau,usa,Final energy|industry|Solids,NA,2.44456141,2.15225354,1.993404272,0.721496849,0.681717916,0.644821253,0.610408712,0.578104453,0.547735221,0.519058809,0.491942873,0.466294786,0.441960055,0.418863987,0.396942697,0.376114215,0.356313644,0.33747903,0.319548548,0.302468077
WITCH 5.0,ssp2_bau,usa,Final energy|industry|Solids|Biomass,NA,1.1889722,1.148461,1.194963654,4.56E-08,4.21E-08,3.85E-08,3.50E-08,3.15E-08,2.80E-08,2.45E-08,2.45E-08,2.45E-08,2.45E-08,2.45E-08,2.45E-08,2.45E-08,2.45E-08,2.45E-08,2.45E-08,2.45E-08
WITCH 5.0,ssp2_bau,usa,Final energy|industry|Solids|Fossil,NA,1.25558921,1.00379254,0.798440618,0.721496804,0.681717874,0.644821215,0.610408677,0.578104421,0.547735193,0.519058785,0.491942849,0.466294761,0.44196003,0.418863963,0.396942673,0.376114191,0.356313619,0.337479006,0.319548524,0.302468052
WITCH 5.0,ssp2_bau,usa,Final energy|industry|electricity,NA,3.24420408,3.03429312,2.91535493,3.672631289,3.5890709,3.778580922,4.013940341,4.471297188,4.563706131,4.522372483,4.516589107,4.485900087,4.427142034,4.358400224,4.293017045,4.201370034,4.097647699,3.994376908,3.904231792,3.805968477
WITCH 5.0,ssp2_bau,usa,Final energy|residential,NA,11.0664177,10.8751407,10.72468743,12.39919856,10.43391866,10.84561126,11.25669441,11.80592429,11.83591994,11.62922622,11.54750277,11.41315192,11.21240804,10.97668018,10.73235936,10.43405387,10.11220103,9.795645032,9.49703352,9.180381971
WITCH 5.0,ssp2_bau,usa,Final energy|residential|Gases,NA,4.66605504,4.5362772,4.57926516,5.272831714,3.80691536,3.889379151,3.898608551,3.685444097,3.574051875,3.459067061,3.398778426,3.329055959,3.243299318,3.139469504,3.024670079,2.899057684,2.771184827,2.645992705,2.517130098,2.381393842
WITCH 5.0,ssp2_bau,usa,Final energy|residential|Liquids,NA,1.17040586,0.827769855,0.645584852,0.783402883,0.428355633,0.430283622,0.425650521,0.398148528,0.379937857,0.359615878,0.34816947,0.336543778,0.323036973,0.309862209,0.293263433,0.278852955,0.264010753,0.251004803,0.236944604,0.22573888
WITCH 5.0,ssp2_bau,usa,Final energy|residential|Solids,NA,0.4269844,0.480049,0.464757726,1.77E-08,1.64E-08,1.50E-08,1.36E-08,1.23E-08,1.09E-08,9.54E-09,9.54E-09,9.54E-09,9.54E-09,9.54E-09,9.54E-09,9.54E-09,9.54E-09,9.54E-09,9.54E-09,9.54E-09
WITCH 5.0,ssp2_bau,usa,Final energy|residential|electricity,NA,4.8029724,5.03104464,5.03507969,6.342963947,6.198647653,6.525948474,6.93243532,7.722331655,7.881930195,7.810543274,7.800554865,7.747552172,7.646071739,7.527348462,7.414425842,7.256143226,7.077005442,6.898647515,6.742958808,6.57324924
WITCH 5.0,ssp2_bau,usa,GDP Per Capita,NA,43847.04743,44521.7959,47468.24667,50102.50052,56009.28342,60082.17565,63486.35847,66554.50747,69498.28579,72380.66165,75411.33129,78511.32065,81680.48965,84768.41134,87831.40437,90981.3869,94302.34741,97809.62779,101451.9654,105165.686
WITCH 5.0,ssp2_bau,usa,Gross Emissions|CO2 (w/o bunkers),NA,5724.006933,5313.979704,5070.636116,4968.474365,4671.0864,4293.542961,3805.599547,3266.643745,2899.359527,2615.256528,2349.477924,2128.079926,2012.619965,1944.047483,1932.564757,1948.710136,1983.407648,2023.694381,2064.988747,2075.828164
WITCH 5.0,ssp2_bau,usa,Gross Emissions|co2,NA,6069.164065,5660.288787,5431.039147,5366.690367,5174.372604,4850.17685,4412.260094,3920.593464,3597.951257,3357.158578,3130.088562,2951.667841,2877.488598,2849.182757,2866.493105,2909.353274,2970.480462,3036.486252,3103.810855,3138.161842
WITCH 5.0,ssp2_bau,usa,Gross Emissions|co2|Energy,NA,5047.407899,4696.225676,4509.980855,4351.291626,6644.275328,6035.15407,5145.743846,4336.362423,3757.363993,3296.773176,2764.645956,2311.01359,2103.27217,1974.905031,1920.468887,1927.81779,1993.504457,2063.751168,2134.602452,2175.309145
WITCH 5.0,ssp2_bau,usa,Gross Emissions|co2|Energy and Industrial Processes,NA,5839.866484,5430.991206,5194.952841,5123.815336,4940.685016,4625.666935,4189.91135,3700.414252,3380.407243,3142.24976,2919.102703,2744.60494,2670.490507,2642.249475,2664.250367,2711.801079,2778.569542,2850.216608,2921.673832,2960.157439
WITCH 5.0,ssp2_bau,usa,Gross Emissions|co2|Energy|Demand,NA,2612.688454,2406.065839,2418.420147,2541.872204,5250.654243,4844.944234,4173.150991,3569.132949,3109.384862,2712.210664,2226.366678,1791.727677,1560.503927,1373.680221,1213.964979,1105.9615,1052.003692,1002.140539,949.6822758,901.4815854
WITCH 5.0,ssp2_bau,usa,Gross Emissions|co2|Energy|Demand|Industry,NA,423.0662944,386.5193451,395.5283518,430.6865914,315.9069778,317.0406386,313.7777056,296.389051,285.6581326,274.7240616,267.7303498,260.3373488,252.0224392,242.8406685,232.8845566,222.6038909,212.2634687,202.3164679,192.1683435,181.9464053
WITCH 5.0,ssp2_bau,usa,Gross Emissions|co2|Energy|Supply|Electricity,NA,2427.500675,2269.334669,2029.356075,1754.496885,1333.394007,1124.192428,898.1776264,680.6678568,543.3199094,458.3822551,386.8871144,326.1680625,274.4249608,230.715294,194.3187554,163.9541251,138.6279587,117.1381884,99.12305758,84.0442984
WITCH 5.0,ssp2_bau,usa,Import|Energy,NA,150.8149789,96.94892278,39.6137387,52.17444193,62.23541255,27.03688984,0,0,0,4.771805769,9.659463758,12.54172744,14.82498514,13.52782232,8.226722843,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Infrastructure/RD|Expenditure|RD,NA,2.338801997,2.699436096,2.481045537,1.962955437,2.082168006,2.479573166,3.730991348,2.999647266,2.673797349,2.504515654,2.415972857,2.35468302,2.321428245,2.307046002,2.309462823,2.333558838,2.399318746,2.542872873,2.865475696,2.622847743
WITCH 5.0,ssp2_bau,usa,Interest rate,NA,4.95732581,2.675227459,2.68802269,2.328979585,2.948321497,2.602046624,2.345869127,2.201634922,2.068891484,1.975766678,1.922898505,1.887566546,1.858560172,1.810371917,1.753550747,1.693729761,1.633722676,1.581834232,1.537234743,1.49940123
WITCH 5.0,ssp2_bau,usa,Interest rate|Real,NA,4.95732581,2.675227459,2.68802269,2.328979585,2.948321497,2.602046624,2.345869127,2.201634922,2.068891484,1.975766678,1.922898505,1.887566546,1.858560172,1.810371917,1.753550747,1.693729761,1.633722676,1.581834232,1.537234743,1.49940123
WITCH 5.0,ssp2_bau,usa,Investment,billion US$2005/yr,4002.032593,3945.315818,4395.315995,4750.253339,5508.976788,5963.89497,6359.518517,6708.125705,7066.197695,7447.905189,7836.321857,8248.778086,8682.785311,9106.477427,9515.104107,9906.780091,10286.17508,10653.88155,11012.69842,11349.7648
WITCH 5.0,ssp2_bau,usa,Investment|Energy Demand,billion US$2005/yr,217.5852167,243.8816365,293.305232,349.9159904,358.3673522,382.5117879,384.7048799,395.8129919,403.3009233,431.154918,437.3983953,445.3106368,452.7643786,459.6358976,465.4223005,470.5608325,475.5875656,480.7810135,485.5795253,491.4003644
WITCH 5.0,ssp2_bau,usa,Investment|Energy Demand|Transportation,NA,217.5852167,243.8816365,293.305232,349.9159904,358.3673522,382.5117879,384.7048799,395.8129919,403.3009233,431.154918,437.3983953,445.3106368,452.7643786,459.6358976,465.4223005,470.5608325,475.5875656,480.7810135,485.5795253,491.4003644
WITCH 5.0,ssp2_bau,usa,Investment|Energy Demand|Transportation|Freight|Road,NA,57.49161307,75.39515871,76.86967908,96.36379414,114.854236,112.1001469,110.0187233,116.64133,119.3409633,123.1315351,127.0027892,131.2159024,134.7392417,138.574296,143.1108148,148.3176513,153.8811174,159.3861496,164.6844166,169.2736425
